Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Level 2 - B2-10 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 2,Apartment Wall Closure,B2-10,Wall Closure 1 Rough In [A]
,,Level 3 - B3-01 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-01,Wall Closure 1 Rough In [A]
,,Level 3 - B3-02 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-02,Wall Closure 1 Rough In [A]
,,Level 3 - B3-03 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-03,Wall Closure 1 Rough In [A]
,,Level 3 - B3-04 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-04,Wall Closure 1 Rough In [A]
,,Level 3 - B3-05 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-05,Wall Closure 1 Rough In [A]
,,Level 3 - B3-06 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-06,Wall Closure 1 Rough In [A]
,,Level 3 - B3-07 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-07,Wall Closure 1 Rough In [A]
,,Level 3 - B3-08 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-08,Wall Closure 1 Rough In [A]
,,Level 3 - B3-09 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-09,Wall Closure 1 Rough In [A]
,,Level 3 - B3-10 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 3,Apartment Wall Closure,B3-10,Wall Closure 1 Rough In [A]
,,Level 4 - B4-01 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-01,Wall Closure 1 Rough In [A]
,,Level 4 - B4-02 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-02,Wall Closure 1 Rough In [A]
,,Level 4 - B4-03 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-03,Wall Closure 1 Rough In [A]
,,Level 4 - B4-04 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-04,Wall Closure 1 Rough In [A]
,,Level 4 - B4-05 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-05,Wall Closure 1 Rough In [A]
,,Level 4 - B4-06 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-06,Wall Closure 1 Rough In [A]
,,Level 4 - B4-07 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-07,Wall Closure 1 Rough In [A]
,,Level 4 - B4-08 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-08,Wall Closure 1 Rough In [A]
,,Level 4 - B4-09 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-09,Wall Closure 1 Rough In [A]
,,Level 4 - B4-10 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 4,Apartment Wall Closure,B4-10,Wall Closure 1 Rough In [A]
,,Level 5 - B5-01 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-01,Wall Closure 1 Rough In [A]
,,Level 5 - B5-02 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-02,Wall Closure 1 Rough In [A]
,,Level 5 - B5-03 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-03,Wall Closure 1 Rough In [A]
,,Level 5 - B5-04 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-04,Wall Closure 1 Rough In [A]
,,Level 5 - B5-05 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-05,Wall Closure 1 Rough In [A]
,,Level 5 - B5-06 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-06,Wall Closure 1 Rough In [A]
,,Level 5 - B5-07 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-07,Wall Closure 1 Rough In [A]
,,Level 5 - B5-08 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 5,Apartment Wall Closure,B5-08,Wall Closure 1 Rough In [A]
,,Level 6 - B5-02 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 6,Apartment Wall Closure,B5-02,Wall Closure 1 Rough In [A]
,,Level 6 - B5-03 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 6,Apartment Wall Closure,B5-03,Wall Closure 1 Rough In [A]
,,Level 6 - B5-04 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 6,Apartment Wall Closure,B5-04,Wall Closure 1 Rough In [A]
,,Level 6 - B5-05 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING B,Level 6,Apartment Wall Closure,B5-05,Wall Closure 1 Rough In [A]
,,BUILDING C,grouping,BUILDING C,,,,,,
,,Level 1 - C-101 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-101,Wall Closure 1 Rough In [A]
,,Level 1 - C-102 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-102,Wall Closure 1 Rough In [A]
,,Level 1 - C-103 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-103,Wall Closure 1 Rough In [A]
,,Level 1 - C-104 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-104,Wall Closure 1 Rough In [A]
,,Level 1 - C-105 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-105,Wall Closure 1 Rough In [A]
,,Level 1 - C-106 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-106,Wall Closure 1 Rough In [A]
,,Level 1 - C-107 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-107,Wall Closure 1 Rough In [A]
,,Level 1 - C-108 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-108,Wall Closure 1 Rough In [A]
,,Level 1 - C-109 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-109,Wall Closure 1 Rough In [A]
,,Level 1 - C-110 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-110,Wall Closure 1 Rough In [A]
,,Level 1 - C-111 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-111,Wall Closure 1 Rough In [A]
,,Level 1 - C-112 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-112,Wall Closure 1 Rough In [A]
,,Level 1 - C-113 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-113,Wall Closure 1 Rough In [A]
,,Level 1 - C-114 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 1,Apartment Wall Closure,C-114,Wall Closure 1 Rough In [A]
,,Level 2 - C-101 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-101,Wall Closure 1 Rough In [A]
,,Level 2 - C-102 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-102,Wall Closure 1 Rough In [A]
,,Level 2 - C-103 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-103,Wall Closure 1 Rough In [A]
,,Level 2 - C-104 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-104,Wall Closure 1 Rough In [A]
,,Level 2 - C-105 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-105,Wall Closure 1 Rough In [A]
,,Level 2 - C-106 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-106,Wall Closure 1 Rough In [A]
,,Level 2 - C-107 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-107,Wall Closure 1 Rough In [A]
,,Level 2 - C-108 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-108,Wall Closure 1 Rough In [A]
,,Level 2 - C-109 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-109,Wall Closure 1 Rough In [A]
,,Level 2 - C-110 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-110,Wall Closure 1 Rough In [A]
,,Level 2 - C-111 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-111,Wall Closure 1 Rough In [A]
,,Level 2 - C-112 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-112,Wall Closure 1 Rough In [A]
,,Level 2 - C-113 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-113,Wall Closure 1 Rough In [A]
,,Level 2 - C-114 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 2,Apartment Wall Closure,C-114,Wall Closure 1 Rough In [A]
,,Level 3 - C-301 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-301,Wall Closure 1 Rough In [A]
,,Level 3 - C-302 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-302,Wall Closure 1 Rough In [A]
,,Level 3 - C-303 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-303,Wall Closure 1 Rough In [A]
,,Level 3 - C-304 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-304,Wall Closure 1 Rough In [A]
,,Level 3 - C-305 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-305,Wall Closure 1 Rough In [A]
,,Level 3 - C-306 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-306,Wall Closure 1 Rough In [A]
,,Level 3 - C-307 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-307,Wall Closure 1 Rough In [A]
,,Level 3 - C-308 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 3,Apartment Wall Closure,C-308,Wall Closure 1 Rough In [A]
,,Level 4 - C-401 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-401,Wall Closure 1 Rough In [A]
,,Level 4 - C-402 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-402,Wall Closure 1 Rough In [A]
,,Level 4 - C-403 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-403,Wall Closure 1 Rough In [A]
,,Level 4 - C-404 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-404,Wall Closure 1 Rough In [A]
,,Level 4 - C-405 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-405,Wall Closure 1 Rough In [A]
,,Level 4 - C-406 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-406,Wall Closure 1 Rough In [A]
,,Level 4 - C-407 - Wall Closure 1 Rough In [A],,Site QA,Rough In,BUILDING C,Level 4,Apartment Wall Closure,C-407,Wall Closure 1 Rough In [A]
