resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 3,,,,,,,,
,step,,,Level 3,Unit 301,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 3,Unit 301,Wet Areas,,,,,,
,step,,,Level 3,Unit 302,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 3,Unit 302,Wet Areas,,,,,,
,step,,,Level 3,Unit 303,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 3,Unit 303,Wet Areas,,,,,,
,step,,,Level 3,Unit 304,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 3,Unit 304,Wet Areas,,,,,,
,step,,,Level 4,,,,,,,,
,step,,,Level 4,Unit 401,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 4,Unit 401,Wet Areas,,,,,,
,step,,,Level 4,Unit 402,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 4,Unit 402,Wet Areas,,,,,,
,step,,,Level 5,,,,,,,,
,step,,,Level 5,Unit 502,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 5,Unit 502,Wet Areas,,,,,,
,step,,,Level 5,Unit 503,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 5,Unit 503,Wet Areas,,,,,,
,step,,,Level 5,Unit 504,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 5,Unit 504,Wet Areas,,,,,,
,step,,,Level 6,,,,,,,,
,step,,,Level 6,Unit 603,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 6,Unit 603,Wet Areas,,,,,,
,step,,,Level 6,Unit 604,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 6,Unit 604,Wet Areas,,,,,,
,step,,,Level 8,,,,,,,,
,step,,,Level 8,Unit 801,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 8,Unit 801,Wet Areas,,,,,,
,step,,,Level 8,Unit 802,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 8,Unit 802,Wet Areas,,,,,,
,step,,,Level 8,Unit 803,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 8,Unit 803,Wet Areas,,,,,,
,step,,,Level 8,Unit 804,,,,,,,
Internal Wet Areas Checklist,checklist,,,Level 8,Unit 804,Wet Areas,,,,,,
