resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
First Fix Checklist,checklist,,,Apt 501,,,,,,,,
First Fix Checklist,checklist,,,Apt 502,,,,,,,,
First Fix Checklist,checklist,,,Apt 503,,,,,,,,
First Fix Checklist,checklist,,,Apt 505,,,,,,,,
First Fix Checklist,checklist,,,Apt 506,,,,,,,,
First Fix Checklist,checklist,,,Apt 507,,,,,,,,
First Fix Checklist,checklist,,,Apt 508,,,,,,,,
First Fix Checklist,checklist,,,Apt 509,,,,,,,,
First Fix Checklist,checklist,,,Apt 510,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
