Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
,,Corridor (D.5-C.5/1-6) Pour 3,,corridor (d.5-c.5/1-6) pour 3,
,,South Corridor grids (12-13/A-C.5),,south corridor grids (12-13/a-c.5),
,,Corridor (D.5-C.5/7-13) Pour 6,,corridor (d.5-c.5/7-13) pour 6,
,,Corridor (1/C.5-F),,corridor (1/c.5-f),
,,level 2 North conventional slab,,level 2 north conventional slab,
,,Switch Room Roof,grouping,switch room roof,
,,Building A Grids (3A-6),,switch room roof,building a grids (3a-6)
,,Building A Grids (1/3A),,switch room roof,building a grids (1/3a)
,,Building B (Gr. 6-13),,switch room roof,building b (gr. 6-13)
,,Plant Level,grouping,plant level,
,,Zone 1A,,zone 1a,plant level
,,Zone 1B,,plant level,zone 1b
,,Zone 1C,,zone 1c,plant level
,,Roof Level,grouping,roof level,
,,Zone 1A,,zone 1a,roof level
,,Zone 1B,,roof level,zone 1b
,,Zone 1C,,zone 1c,roof level
,,Zone 1D,,zone 1d,roof level
,,Zone 1E,,zone 1e,roof level
,,Chiller Module,,chiller module 1,roof level
,Columns,,,,
,,Piling Platform Compaction (Delta Group),,piling platform compaction,delta group - nextdc-m3
,,Foundation Piles (Delta Group),,delta group - nextdc-m3,foundation piles
,,Pile Caps (Delta Group),,pile caps,delta group - nextdc-m3
,,Ground Beams (Delta Group),,ground beams,delta group - nextdc-m3
,,Stair / Core Rafts (Delta Group),,delta group - nextdc-m3,
,,Slab Pours (Delta Group),,delta group - nextdc-m3,
,,Precast Panels Install (Premier Cranes),,precast install - panels,premier cranes & rigging - nextdc-m3
,,Precast Panels Grouting (Grand Seal),,grouting - panels,grand seal - nextdc-m3
,,Precast Columns Install (Premier Cranes),,precast install - columns,premier cranes & rigging - nextdc-m3
,,Precast Columns Grouting (Grand Seal),,grouting - columns,grand seal - nextdc-m3
,,Precast Beams Install (Premier Cranes),,precast install - precast beams,premier cranes & rigging - nextdc-m3
,,Precast Beams Grouting (Grand Seal),,grouting - precast beams,grand seal - nextdc-m3
,,Hollow Core Floor Planks (Premier Cranes),,precast install - hollow core floor planks,premier cranes & rigging - nextdc-m3
,,Nib Walls Grouting (Grand Seal),,grouting - nib walls,grand seal - nextdc-m3
,,Ferrule Installation (Grand Seal),,ferrule installation,grand seal - nextdc-m3
,,Dowel Bar Installation (Grand Seal),,dowel bar installation,grand seal - nextdc-m3
,,Slabs (Symal),,symal structures - nextdc-m3 (cs3515),
,,Waterproofing (Polyseal),,polyseal - nextdc m3,
,,Masonry Block Walls (DT Commercial),,dt commercial - nextdc-m3,
,,Waterproofing (Polyseal),,polyseal - nextdc m3,
,,Speedpanel Infills (Arc Plastering),,ensure wall is clean and defect free - photo evidence of finished product,arc plastering - nextdc-m3
,,Speedpanel (Arc Plastering),,clean offcuts progressively as work proceeds,arc plastering - nextdc-m3
,,Internal Water (Cormack),,internal water,cormack plumbing - nextdc - m3
,,Internal Sewer (Cormack),,internal sewer,cormack plumbing - nextdc - m3
,,Fit Off (Cormack),,cormack plumbing - nextdc - m3,fit off
,,Duct Installation (D&E),,duct installation,d&e - nextdc-m3
,,Pipe Installation (D&E),,d&e - nextdc-m3,pipe installation
,,Fans (D&E),,d&e - nextdc-m3,fans
,,Fan Coil Units (D&E),,d&e - nextdc-m3,fan coil units
,,Fan Wall Units (D&E),,d&e - nextdc-m3,fan wall units
,,Outflow Fan Tech. Data/Flow Hood (D&E),,d&e - nextdc-m3,Outflow Fan Technical Data & Flow Hood
,,Fan Static Pressures (D&E),,d&e - nextdc-m3,Fan Static Pressures
,,Condenser Unit (D&E),,condenser unit,d&e - nextdc-m3
,,Chiller Module (D&E),,chiller module 1,d&e - nextdc-m3
,,Partition Walls (Arc Plastering),,"check all material size and type as per specification wall type schedule, internal finishes schedule and following drawings",arc plastering - nextdc-m3
,,Internal and Fire Doors (Highrise),,highrise carpentry - nextdc-m3,
,,Ceiling Grid (TATE),,tate asia pacific - nextdc-m3,
,,Suspended Tile Ceilings (Arc Plastering),,"installed ceiling tiles as per specified in material schedule - typical - 4,6 & 7 photo evidence the specified material",arc plastering - nextdc-m3
,,Ceilings (Arc Plastering),,arc plastering - nextdc-m3,install plasterboard and fire rated plasterboard accordance with internal finishes schedule and following drawing(s) - overall photo evidence of framing prior to sheeting
,,Floor Grinding and Polishing (ABC Surfaces),,abc surfaces - next dc m3,
,,Painting (Lolan),,lolan building services - nextdc-m3,
,,Windows (Heritage Glass),,heritage glass - nextdc-m3,
,,Screens / Louvres (Louvre Clad),,louvre clad - nextdc m3,
