resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Cafe,,,,,,,,
,step,,,,CA-EAF-G-01,,,,,,,
Level 2 Next DC Fans Unit - Installation QA-QC & Static Testing EAF,checklist,,,,,Rough-In & Fit-Off,,,,,,
Level 3 Next DC Fans - Start Up and Commissioning EAF,checklist,,,,,Commissioning,,,,,,
OUTFLOW FAN TECHNICAL DATA & FLOW HOOD (V.291021),checklist,,,,,Outflow Fan Technical Data & Flow Hood,,,,,,
Fan Static Pressures (V.291021),checklist,,,,,Fan Static Pressures,,,,,,
,step,,,,CA-EAF-G-02,,,,,,,
Level 2 Next DC Fans Unit - Installation QA-QC & Static Testing EAF,checklist,,,,,Rough-In & Fit-Off,,,,,,
Level 3 Next DC Fans - Start Up and Commissioning EAF,checklist,,,,,Commissioning,,,,,,
OUTFLOW FAN TECHNICAL DATA & FLOW HOOD (V.291021),checklist,,,,,Outflow Fan Technical Data & Flow Hood,,,,,,
Fan Static Pressures (V.291021),checklist,,,,,Fan Static Pressures,,,,,,
,step,,,,CA-OAF-G-01,,,,,,,
Level 2 Next DC Fans Unit - Installation QA-QC & Static Testing EAF,checklist,,,,,Rough-In & Fit-Off,,,,,,
Level 3 Next DC Fans - Start Up and Commissioning EAF,checklist,,,,,Commissioning,,,,,,
OUTFLOW FAN TECHNICAL DATA & FLOW HOOD (V.291021),checklist,,,,,Outflow Fan Technical Data & Flow Hood,,,,,,
Fan Static Pressures (V.291021),checklist,,,,,Fan Static Pressures,,,,,,
,step,,,,CA-TEF-G-01,,,,,,,
Level 2 Next DC Fans Unit - Installation QA-QC & Static Testing EAF,checklist,,,,,Rough-In & Fit-Off,,,,,,
Level 3 Next DC Fans - Start Up and Commissioning EAF,checklist,,,,,Commissioning,,,,,,
OUTFLOW FAN TECHNICAL DATA & FLOW HOOD (V.291021),checklist,,,,,Outflow Fan Technical Data & Flow Hood,,,,,,
Fan Static Pressures (V.291021),checklist,,,,,Fan Static Pressures,,,,,,
