resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Item 5 -w02c-w02b,,,,,,,,
Commercial Checklist,checklist,,,Item 5 -w02c-w02b,Commercial Checklist,,,,,,,
,step,,,Item 6 - w02d,,,,,,,,
Commercial Checklist,checklist,,,Item 6 - w02d,Commercial Checklist,,,,,,,
,step,,,Item 13- W01u,,,,,,,,
Commercial Checklist,checklist,,,Item 13- W01u,Commercial Checklist,,,,,,,
,step,,,Item 14 - W01v - D01b,,,,,,,,
Commercial Checklist,checklist,,,Item 14 - W01v - D01b,Commercial Checklist,,,,,,,
,step,,,Item 17 - R01a,,,,,,,,
Commercial Checklist,checklist,,,Item 17 - R01a,Commercial Checklist,,,,,,,
,step,,,Item 18 - R01b,,,,,,,,
Commercial Checklist,checklist,,,Item 18 - R01b,Commercial Checklist,,,,,,,
,step,,,"Item 19 - R01c,h,k",,,,,,,,
Commercial Checklist,checklist,,,"Item 19 - R01c,h,k",Commercial Checklist,,,,,,,
,step,,,"Item 20 - R01d,e",,,,,,,,
Commercial Checklist,checklist,,,"Item 20 - R01d,e",Commercial Checklist,,,,,,,
,step,,,Item 21 - R01f,,,,,,,,
Commercial Checklist,checklist,,,Item 21 - R01f,Commercial Checklist,,,,,,,
,step,,,Item 22  - R01g,,,,,,,,
Commercial Checklist,checklist,,,Item 22  - R01g,Commercial Checklist,,,,,,,
,step,,,Item 23 - D03,,,,,,,,
Commercial Checklist,checklist,,,Item 23 - D03,Commercial Checklist,,,,,,,
,step,,,Item 25 - D03b,,,,,,,,
Commercial Checklist,checklist,,,Item 25 - D03b,Commercial Checklist,,,,,,,
