"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c8c61406-73e5-4548-b89f-db4ca6da7335","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1"
"3cdae1e2-880a-4d9e-8411-c5c1c79f899e","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","Item 2 -W02b"
"40dd36a2-132f-4e3b-a544-57833f8db3e6","","checklist-sectioned","pass","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 2 -W02b","Commercial Checklist"
"b5e09fc9-9d44-50af-9a9c-4acd752a4ee6","","checkpoint-group","pass","","","FALSE","FALSE","Stage 1","Item 2 -W02b","Commercial Checklist","Job Pre Start"
"7871c56a-c957-5496-acb6-cb64cb674936","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 6 - w02d","Commercial Checklist","Delivery"
"be80ce0b-c3e7-58ea-b15a-8c3fcfd52790","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 6 - w02d","Commercial Checklist","Delivery","Photo of unit (both sides)"
"510728dc-8ce2-5153-8a68-ded693493ae8","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 6 - w02d","Commercial Checklist","Installation"
"3dc190cb-9999-5332-b45b-008696171f56","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 6 - w02d","Commercial Checklist","Installation","Installation"
"df3e61f8-ae89-54c7-8024-b669ef7b6b31","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 6 - w02d","Commercial Checklist","Installation","Sign off"
"88b28d98-b81b-4b6e-aaf6-4c65e3ed4dfd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1","Item 8 - W01b"
"a2bde96e-587a-4a88-8a34-96760075e7fc","","checklist-sectioned","work-in-progress","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 8 - W01b","Commercial Checklist"
"1bbe3c1c-cf59-57ec-a78b-26fa15aa9189","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 8 - W01b","Commercial Checklist","Job Pre Start"
"8f828df6-82ad-50ad-908f-d0a1df1aa9ea","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 8 - W01b","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"05adeee1-ade5-56eb-b825-71ad33b9e048","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 8 - W01b","Commercial Checklist","Delivery"
"c462fd30-d385-54de-ae58-8dd3ce040d0b","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 8 - W01b","Commercial Checklist","Delivery","Photo of unit (both sides)"
"38f8e28e-286c-5906-9891-efeaca63d661","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 8 - W01b","Commercial Checklist","Installation"
"fe0977d7-4645-57b9-8f1e-3dcb0102b828","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 8 - W01b","Commercial Checklist","Installation","Installation"
"4dc29abe-6bef-5355-acd6-e803d6af277f","","holdpoint","work-in-progress","","","TRUE","TRUE","Stage 1","Item 8 - W01b","Commercial Checklist","Installation","Sign off"
"08b679e0-0f64-410b-a48f-24df4c62a572","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)"
"8d8edbbe-13a7-417a-9530-7b2a12f17482","","checklist-sectioned","work-in-progress","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist"
"5c121757-0ac4-544b-864f-0f8dc3b7eb02","","checkpoint-group","pass","","","FALSE","FALSE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Job Pre Start"
"52390657-2445-5ef6-9d93-5e74b99c8727","","checkpoint-status","pass","","","TRUE","TRUE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"c568374f-1549-5910-8f14-02c9d8032b48","","checkpoint-group","pass","","","FALSE","FALSE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Delivery"
"8241077b-7ebf-5c7b-813c-0ee003a131fa","","checkpoint-status","pass","","","TRUE","TRUE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Delivery","Photo of unit (both sides)"
"ccd4760f-a64c-547c-a22c-1a6677a5c7a2","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Installation"
"27113be0-9c2b-502d-8f46-2b13cd249dfe","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Installation","Installation"
"fba2e395-c362-5f93-a50d-dc236f2659b3","","holdpoint","work-in-progress","","","TRUE","TRUE","Stage 1","Item 9 -(W01c,d,f,h,k,q,s,t)","Commercial Checklist","Installation","Sign off"
"1ec273f6-57a4-402a-beb2-8b5477a110a4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1","Item 10 - (w01e,g,m,r)"
"761eb8e6-cc87-4d24-91b9-4837a37e53d1","","checklist-sectioned","work-in-progress","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist"
"f9e5889e-4bbb-50fb-a9ee-0a495596a780","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Job Pre Start"
"ed9caaf4-0c4f-5ca9-9780-afc94f9f672d","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"ef4d77f5-9a59-58d2-8fd7-560ee0f7399b","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Delivery"
"d7685d81-002a-5a85-bc1e-591803da4a14","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Delivery","Photo of unit (both sides)"
"e7b978ba-057f-5759-822e-f868c92ba1da","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Installation"
"04593bb5-b688-5ed3-95b4-80cbff32d3a3","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Installation","Installation"
"5e055103-03ae-56d6-9a6b-66a1eb47fde6","","holdpoint","work-in-progress","","","TRUE","TRUE","Stage 1","Item 10 - (w01e,g,m,r)","Commercial Checklist","Installation","Sign off"
"87dc81a9-2c78-4916-9789-b7a3a0a0d101","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1","Item 11 - W01n"
"2465985e-a607-4c33-8a07-ffa4218bcd67","","checklist-sectioned","work-in-progress","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 11 - W01n","Commercial Checklist"
"b4836908-2c26-5a50-a83f-7e6273384ea4","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 11 - W01n","Commercial Checklist","Job Pre Start"
"0b53188f-fadf-5c30-b897-162bc0e8e5b8","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 11 - W01n","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"01228069-956e-579e-8e52-403553254e2e","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 11 - W01n","Commercial Checklist","Delivery"
"39553bec-83aa-594a-a7cc-8ec36e3f3d25","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 11 - W01n","Commercial Checklist","Delivery","Photo of unit (both sides)"
"12f0eaac-bcfb-5983-acba-51ce734bad45","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 11 - W01n","Commercial Checklist","Installation"
"205f43f6-157c-5f92-8649-d855f90a73ee","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 11 - W01n","Commercial Checklist","Installation","Installation"
"6d5aa030-b92b-5956-bacf-c04a8ab5da14","","holdpoint","work-in-progress","","","TRUE","TRUE","Stage 1","Item 11 - W01n","Commercial Checklist","Installation","Sign off"
"5a459e07-82e0-40ae-8a11-a95f217f50f2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 1","Item 12 - W01p"
"2a2ef23c-754b-4d8f-8c02-b3d1cd181207","","checklist-sectioned","work-in-progress","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 12 - W01p","Commercial Checklist"
"ee4a7436-129d-5ffc-8cf9-4e646ea498d1","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 12 - W01p","Commercial Checklist","Job Pre Start"
"dce67c04-948a-5ce8-9774-e07007753963","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 12 - W01p","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"03f14d08-d2d2-590d-a29a-c75f3250ed97","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 12 - W01p","Commercial Checklist","Delivery"
"5b81d15d-a759-50b2-928b-30bf39f8afb5","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 12 - W01p","Commercial Checklist","Delivery","Photo of unit (both sides)"
"86f88e8e-469b-5f60-b009-f67c525a544d","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Stage 1","Item 12 - W01p","Commercial Checklist","Installation"
"b167ffdb-aabe-5195-83a0-d47c45dd1498","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Stage 1","Item 12 - W01p","Commercial Checklist","Installation","Installation"
"c6d0f413-e661-580c-a915-e3a442510f93","","holdpoint","work-in-progress","","","TRUE","TRUE","Stage 1","Item 12 - W01p","Commercial Checklist","Installation","Sign off"
"ea5cf6e9-60ea-4309-a266-d23662dd8119","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 13- W01u"
"c535feff-4cdf-4920-83a3-36695ef82aaf","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 13- W01u","Commercial Checklist"
"19700787-0c0f-55f5-bee7-b9f60b76ebe4","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 13- W01u","Commercial Checklist","Job Pre Start"
"6d858186-4a6a-57cf-b14c-34485587561a","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 13- W01u","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"fc3b04f8-c95e-5bbc-92ac-708fd60c5e8b","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 13- W01u","Commercial Checklist","Delivery"
"1c90de9c-40ab-5dac-ab77-71d9ed933acf","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 13- W01u","Commercial Checklist","Delivery","Photo of unit (both sides)"
"ff84bc2a-0bd6-5e50-9b4b-ea1c92a76bae","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 13- W01u","Commercial Checklist","Installation"
"467fe5f7-a6fc-519c-b3c7-edd8720783ff","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 13- W01u","Commercial Checklist","Installation","Installation"
"a56c4ce5-8bed-5337-826f-e317a8e08a95","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 13- W01u","Commercial Checklist","Installation","Sign off"
"9f20d48f-9470-41fd-8dca-b20057183931","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 14 - W01v - D01b"
"653c37a4-502b-49ae-a079-3cf39e687a43","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist"
"bda7e4df-e990-56d8-95fb-040f2578aa20","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Job Pre Start"
"6672e192-c944-528c-a4c7-ac106593cc75","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"5ffcdf92-1b90-5d5b-9288-99e89c6ec3b7","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Delivery"
"ff3e5c42-1588-5685-ba68-5e967fc349b4","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Delivery","Photo of unit (both sides)"
"862ee7f5-12f2-5c15-9031-69343e598cd2","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Installation"
"528208d6-22f1-5ae5-baa1-62a182ef16b7","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Installation","Installation"
"ae56eab1-4acc-5f19-b544-997e89a33f3c","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 14 - W01v - D01b","Commercial Checklist","Installation","Sign off"
"3b561dd4-9085-4403-82cf-caa29200c17c","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 17 - R01a"
"cf283f75-486d-431a-b755-1489096f9241","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 17 - R01a","Commercial Checklist"
"f351228c-5044-5000-9804-f8a47835c44e","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 17 - R01a","Commercial Checklist","Job Pre Start"
"c705696a-a476-5dec-a9e2-d4a13fcf2a14","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 17 - R01a","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"47dca7b8-433c-5d0b-be6b-7cfdee347324","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 17 - R01a","Commercial Checklist","Delivery"
"cce28fc6-ea21-5aa8-869d-7951823e3ca1","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 17 - R01a","Commercial Checklist","Delivery","Photo of unit (both sides)"
"4bf2a6bf-ad7f-5b3c-82de-b189d1328a16","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 17 - R01a","Commercial Checklist","Installation"
"836404c3-6a8b-5826-af30-467f06325ad7","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 17 - R01a","Commercial Checklist","Installation","Installation"
"067f48d8-6f4a-5549-9317-b8772070ec18","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 17 - R01a","Commercial Checklist","Installation","Sign off"
"8c54a2d7-7f21-477f-a394-97508447a389","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 18 - R01b"
"e96d891b-ce0a-4c20-b8d6-fceb042ff947","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 18 - R01b","Commercial Checklist"
"67a9529c-4c9a-5d8f-8741-9e507306bdab","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 18 - R01b","Commercial Checklist","Job Pre Start"
"3de00244-38d7-572c-9e02-fcb9d4a0a47f","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 18 - R01b","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"2c0a810f-54fd-5d2f-9b63-89669e7d4260","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 18 - R01b","Commercial Checklist","Delivery"
"b4ba0234-2e91-58fe-a2da-2b0b6c841af0","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 18 - R01b","Commercial Checklist","Delivery","Photo of unit (both sides)"
"d4ae5939-f80e-5d71-b145-e2d2c8379bd9","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 18 - R01b","Commercial Checklist","Installation"
"fa49c14b-8dac-58be-b1f0-110be515af0a","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 18 - R01b","Commercial Checklist","Installation","Installation"
"7d5d908d-6d50-5929-ac80-25231b674630","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 18 - R01b","Commercial Checklist","Installation","Sign off"
"dc09411d-a8f7-46cc-a1bf-2771899b0632","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 19 - R01c,h,k"
"cd044531-1f04-4784-b332-e9f4e3cf23b5","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist"
"7668be6c-5714-5adc-b3f2-d06cd2da7fba","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Job Pre Start"
"d0f74e96-c765-59c6-b3dc-cf448d1d3015","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"b46a4831-8186-5431-886d-ebeeaac1a13e","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Delivery"
"52379418-9ba4-5966-a30b-a1bc3375a4d9","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Delivery","Photo of unit (both sides)"
"bfa2a9fa-674e-54e5-aa22-300f3ca91f0a","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Installation"
"b78903a9-2e4a-5661-a4a3-5a56dcfd1bb8","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Installation","Installation"
"2f30fd15-66f9-57e7-ba61-df66b1469218","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 19 - R01c,h,k","Commercial Checklist","Installation","Sign off"
"a63ce737-0b44-4dbd-90cd-62e03cf2e747","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 20 - R01d,e"
"28333be2-20c5-48ab-8485-d1bc99207c7b","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 20 - R01d,e","Commercial Checklist"
"cbdc26ba-9bcd-5e30-b1f8-f92aa6bd87ae","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Job Pre Start"
"e24cae4f-64ab-5b08-b2fc-789f00988170","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"1f3f2e19-8874-577f-a525-84fb685ac348","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Delivery"
"cda77295-7f45-5dbd-af34-014b6eb642b0","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Delivery","Photo of unit (both sides)"
"8a146f2d-810f-5fdf-b5b7-a5e86d79c844","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Installation"
"3a0d6fb2-4893-5fa6-9932-756fb5c9af3f","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Installation","Installation"
"0dbd31bc-4e15-513e-b589-d253bef3d723","","holdpoint","not-started","","","TRUE","TRUE","Stage 1","Item 20 - R01d,e","Commercial Checklist","Installation","Sign off"
"743851ac-f07c-4640-aa90-3b1a21148d60","","folder-normal","not-started","","step","TRUE","FALSE","Stage 1","Item 21 - R01f"
"757ff4c1-a0b3-4437-be57-f0dba261ff36","","checklist-sectioned","not-started","Commercial Checklist","checklist","FALSE","FALSE","Stage 1","Item 21 - R01f","Commercial Checklist"
"f429369f-55d4-5b7c-b45d-5cc9271ebda6","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 21 - R01f","Commercial Checklist","Job Pre Start"
"32b0bc4d-43ba-5dad-b125-9835af9e87ba","","checkpoint-status","not-started","","","TRUE","TRUE","Stage 1","Item 21 - R01f","Commercial Checklist","Job Pre Start","Photo of Opening (Including tapping)"
"5270d600-28e9-534a-908f-e11f3097f7f8","","checkpoint-group","not-started","","","FALSE","FALSE","Stage 1","Item 21 - R01f","Commercial Checklist","Delivery"
