"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9e5c3e5c-e380-4b82-a184-639d2a774955","","not-started","","folder","TRUE","FALSE","DN1500 MANHOLE SURROUNDS"
"fb54e0ef-4fba-4b31-8704-07258e1c58d8","","not-started","Standard ITP","checklist","FALSE","FALSE","DN1500 MANHOLE SURROUNDS","001 - 600 Dia. CLASS D GRATE CENTRAL"
