Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
4/05/2025 - Prepour (Fitting Layout 5594),,,,,
,Scope,,,Prepour,
,Rows,,,,
,,4/05/2025 - Prepour (Fitting Layout 5594),dynamic,Prepour,04/05/2025
,Columns,,,,
,,Cage Length (+/- 50mm),Cage Length (+/- 50mm),Cage inspection details,Reinforcement Cage Inspection (Secondary Welding)
,,Pole Cap - M24,,Pole Cap - M24,Reinforcement Cage Inspection (Secondary Welding)
,,Correct Type & Number of Studs ,,Correct Type & Number of Studs ,Reinforcement Cage Inspection (Secondary Welding)
,,"CORRECT NUMBER, LOCATION, DEPTH & ORIENTATION OF FITTINGS - Tubes & Hole Formers (±3 mm)",,"CORRECT NUMBER, LOCATION, DEPTH & ORIENTATION OF FITTINGS - Tubes & Hole Formers (±3 mm)",Reinforcement Cage Inspection (Secondary Welding)
,,Earths (+/-10 mm),,- Earths (+/-10 mm),Reinforcement Cage Inspection (Secondary Welding)
,,Steps (+/-10 mm),,- Steps (+/-10 mm),Reinforcement Cage Inspection (Secondary Welding)
,,Splice Wires (+/- 0mm),,- Splice Wires (+/- 0mm),Reinforcement Cage Inspection (Secondary Welding)
,,ANTI-ACCESS Wires ,,ANTI-ACCESS Wires ,Reinforcement Cage Inspection (Secondary Welding)
,,Cage Details,,Cage Details,Cage Diameter Check
,,TIP 195 - 200,,TIP 195 - 200,Cage Diameter Check
,,1m 210 - 215,,1m 210 - 215,Cage Diameter Check
,,2m 225 - 230,,2m 225 - 230,Cage Diameter Check
,,3m 240 - 245,,3m 240 - 245,Cage Diameter Check
,,4m 255 - 260,,4m 255 - 260,Cage Diameter Check
,,5m 270 - 275,,5m 270 - 275,Cage Diameter Check
,,6m 285 - 290,,6m 285 - 290,Cage Diameter Check
,,7m 300 - 305,,7m 300 - 305,Cage Diameter Check
,,8m 315 - 320,,8m 315 - 320,Cage Diameter Check
,,9m 330 - 335,,9m 330 - 335,Cage Diameter Check
,,10m 345 - 350,,10m 345 - 350,Cage Diameter Check
,,11m 360 - 365,,11m 360 - 365,Cage Diameter Check
,,12m 375 - 380,,12m 375 - 380,Cage Diameter Check
,,13m 390 - 395,,13m 390 - 395,Cage Diameter Check
,,Circumferential Pitch - 80 pitch for 1.5m (Tip>1.5m),,Circumferential Pitch - 80 pitch for 1.5m (Tip>1.5m),Check Pitch Finish - Distance from Tip
,,Circumferential Pitch - 160 pitch for 11m (1.5m>12.5m),,Circumferential Pitch - 160 pitch for 11m (1.5m>12.5m),Check Pitch Finish - Distance from Tip
,,12 (1.4 -1.6),,12 (1.4 -1.6),Longitudinals
,,16 (4.4 - 4.6),,16 (4.4 - 4.6),Longitudinals
,,20 (6.9 - 7.1),,20 (6.9 - 7.1),Longitudinals
,,24 (9.9 - 10.1),,24 (9.9 - 10.1),Longitudinals
,,28 (13.9 - 14.1),,28 (13.9 - 14.1),Longitudinals
,,Acceptance,,Acceptance,Longitudinals
