"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6541478b-9492-43cf-b4b8-34f598d52b6c","","checklist-flat","work-in-progress","SYS - PT - Overall Pre-start","checklist-flat","FALSE","FALSE","Overall Pre-start"
"4011beed-156a-5e7b-b0ca-26b454e088ad","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Overall Pre-start","Overall Pre-start"
"f0effc32-d9db-5687-9ea6-30cf06cf31ca","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Overall Pre-start","System information:"
"9c04e9cb-6ba5-5159-808f-acd598c1ff52","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","SSP Attached"
"143cb8da-4c7a-58f2-920e-8f63570a349f","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Task Analysis Attached"
"cc646337-ae17-5389-8cc6-b437d15d0634","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Relevant Drawings Attached"
"5b5dd993-df3d-5a85-a810-ed33005d5ae3","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Overall Pre-start","Pre-Start Photos"
"a9b30c0d-ab3a-4857-b587-50abb8ce1ffd","","folder-normal","not-started","","step","TRUE","FALSE","QA"
"5ac18e6b-a2a1-47a9-96d0-b6de7f1eb6ec","","folder-normal","not-started","","step","TRUE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m"
"c3305ffb-36b3-43f5-9e7c-eee8d748ea9f","","checklist-flat","not-started","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Pre-Fit Off Checklist"
"3edfd406-f27b-548a-b214-1f06bc82b8b9","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Pre-Fit Off Checklist","Confirm structure is in accordance to the details provided"
"9ed6f737-9a42-51b7-9f5b-d9521162ce98","","holdpoint","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Pre-Fit Off Checklist","EMAIL PM"
"e86a5231-c808-5592-b719-3dfb45527a4c","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Pre-Fit Off Checklist","Plinths/ bases/post installed in accordance with details provided"
"22c66241-5fdc-4776-86e4-93023d1924c7","","checklist-flat","not-started","Rail Checklist","checklist-flat","FALSE","FALSE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Rail Checklist"
"a48c4b61-a4ad-5913-96eb-1cedb2c16c09","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Rail Checklist","Photo taken of Engraved Line Plate / ID Tag"
"55371618-45ac-5243-80c1-428ab47ed6d5","","checkpoint-status","not-started","","","TRUE","TRUE","QA","Remove & Reinstate RoofSafe Rail 01 @ 42m","Rail Checklist","Video taken of system"
