resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-WEST - 3,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-WEST - 4,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-WEST - 5,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-WEST - 6,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-WEST - 8,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 1,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 2,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 3,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 4,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 5,,,,,
AC Ducted Unit Commissioning,,checklist,,,,,,FCU-SOUTH - 6,,,,,
,,step,,,,,ERV,,,,,,
ERV Commissioning,,checklist,,,,,,ERV-NORTH,,,,,
ERV Commissioning,,checklist,,,,,,ERV-EAST ,,,,,
ERV Commissioning,,checklist,,,,,,ERV-WEST,,,,,
,,step,,,,,FAN,,,,,,
Fan Commissioning,,checklist,,,,,,GEF-01,,,,,
Fan Commissioning,,checklist,,,,,,TEF-01,,,,,
