resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Village centre / Rest home / Studio Units,,,,,,,,
Plaster Washdown,checklist,,,,Plaster Washdown,,,,,,,
Path Treatments & Lamp Cleaning,checklist,,,,Path Treatments & Lamp Cleaning,,,,,,,
Roof wash & Treatment,checklist,,,,Roof wash & Treatments,,,,,,,
Gutter Debris Removal,checklist,,,,Gutter debris removal,,,,,,,
Spiderproofing,checklist,,,,Spider Treatments,,,,,,,
Oamaru Stone Treatment,checklist,,,,Oamaru Stone,,,,,,,
,step,,,Town Houses 1 - 20,,,,,,,,
Plaster Washdown,checklist,,,,Plaster Washdown,,,,,,,
Path Treatments & Lamp Cleaning,checklist,,,,Path Treatments & Lamp Cleaning,,,,,,,
Roof wash & Treatment,checklist,,,,Roof wash & Treatments,,,,,,,
Gutter Debris Removal,checklist,,,,Gutter debris removal,,,,,,,
Spiderproofing,checklist,,,,Spider Treatments,,,,,,,
Oamaru Stone Treatment,checklist,,,,Oamaru Stone,,,,,,,
