Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Ceiling - Level 0 - Overall Progress,,,,,,
,Scope,,,ceilings,level 0,
,Rows,,,,,
,,Zone 1,dynamic,level 0,zone 1,ceilings
,,Zone 2,dynamic,zone 2,level 0,ceilings
,,Zone 3,dynamic,level 0,zone 3,ceilings
,,Zone 4,dynamic,level 0,zone 4,ceilings
,,Zone 5,dynamic,level 0,ceilings,zone 5
,Columns,,,,,
,,First Fix - Hanlon Plumbing,,qa - hanlon plumbing,First Fix,
,,First Fix - HelRimu,,qa - helrimu,First Fix,
,,First Fix - Gilcom,,qa - gilcom,First Fix,
,,First Fix - Rauland,,qa - rauland,First Fix,
,,First Fix - Premier Fire,,qa - premier fire,First Fix,
,,First Fix - Data Talk,,qa - data talk,First Fix,
,,First Fix - Lamson,,qa - lamson,First Fix,
,,First Fix - VAE,,qa - vae,First Fix,
,,First Fix - Contego,,qa - contego,First Fix,
,,First Fix - Alpha,,qa - alpha,First Fix,
,,First Fix - LCL,,QA - LCL,First Fix,
,,Second Fix - Hanlon Plumbing,,qa - hanlon plumbing,Second Fix,
,,Second Fix - HelRimu,,qa - helrimu,Second Fix,
,,Second Fix - Gilcom,,qa - gilcom,Second Fix,
,,Second Fix - Rauland,,qa - rauland,Second Fix,
,,Second Fix - Premier Fire,,qa - premier fire,Second Fix,
,,Second Fix - Data Talk,,qa - data talk,Second Fix,
,,Second Fix - Lamson,,qa - lamson,Second Fix,
,,Second Fix - VAE,,qa - vae,Second Fix,
,,Second Fix - Contego,,qa - contego,Second Fix,
,,Second Fix - Alpha,,qa - alpha,Second Fix,
,,Second Fix - LCL,,QA - LCL,Second Fix,
,,,,,,
Ceiling - Level 1 - Overall Progress,,,,,,
,Scope,,,ceilings,level 1,
,Rows,,,,,
,,Zone 1,dynamic,level 1,zone 1,ceilings
,,Zone 2,dynamic,zone 2,level 1,ceilings
,,Zone 3,dynamic,zone 3,level 1,ceilings
,,Zone 4,dynamic,level 1,zone 4,ceilings
,Columns,,,,,
,,First Fix - Hanlon Plumbing,,qa - hanlon plumbing,First Fix,
,,First Fix - HelRimu,,qa - helrimu,First Fix,
,,First Fix - Gilcom,,qa - gilcom,First Fix,
,,First Fix - Rauland,,qa - rauland,First Fix,
,,First Fix - Premier Fire,,qa - premier fire,First Fix,
,,First Fix - Data Talk,,qa - data talk,First Fix,
,,First Fix - Lamson,,qa - lamson,First Fix,
,,First Fix - VAE,,qa - vae,First Fix,
,,First Fix - Contego,,qa - contego,First Fix,
,,First Fix - Alpha,,qa - alpha,First Fix,
,,First Fix - LCL,,QA - LCL,First Fix,
,,Second Fix - Hanlon Plumbing,,qa - hanlon plumbing,Second Fix,
,,Second Fix - HelRimu,,qa - helrimu,Second Fix,
,,Second Fix - Gilcom,,qa - gilcom,Second Fix,
,,Second Fix - Rauland,,qa - rauland,Second Fix,
,,Second Fix - Premier Fire,,qa - premier fire,Second Fix,
,,Second Fix - Data Talk,,qa - data talk,Second Fix,
,,Second Fix - Lamson,,qa - lamson,Second Fix,
,,Second Fix - VAE,,qa - vae,Second Fix,
,,Second Fix - Contego,,qa - contego,Second Fix,
,,Second Fix - Alpha,,qa - alpha,Second Fix,
,,Second Fix - LCL,,QA - LCL,Second Fix,
,,,,,,
,,,,,,
,,,,,,
Ceiling - Level 2 - Overall Progress,,,,,,
,Scope,,,ceilings,level 2,
,Rows,,,,,
,,Zone 1,dynamic,level 2,zone 1,ceilings
,,Zone 2,dynamic,zone 2,level 2,ceilings
,,Zone 3,dynamic,zone 3,level 2,ceilings
,,Zone 4,dynamic,zone 4,level 2,ceilings
,Columns,,,,,
,,First Fix - Hanlon Plumbing,,qa - hanlon plumbing,First Fix,
,,First Fix - HelRimu,,qa - helrimu,First Fix,
,,First Fix - Gilcom,,qa - gilcom,First Fix,
,,First Fix - Rauland,,qa - rauland,First Fix,
,,First Fix - Premier Fire,,qa - premier fire,First Fix,
,,First Fix - Data Talk,,qa - data talk,First Fix,
,,First Fix - Lamson,,qa - lamson,First Fix,
,,First Fix - VAE,,qa - vae,First Fix,
,,First Fix - Contego,,qa - contego,First Fix,
,,First Fix - Alpha,,qa - alpha,First Fix,
,,First Fix - LCL,,QA - LCL,First Fix,
