"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Enabling Progress"
,"Scope",,
,"Rows"
,,"Site Establishment",,"site establishment"
,"Columns"
,,"Hoardings",,"hoardings"
,,"Service Isolation Stage 1",,"service isolation stage 1"
,,"MC Set Up",,"mc set up"
,,"Service Isolation Stage 2",,"service isolation stage 2"
,,"Salvaged Items",,"salvaged items"

"Demoltion Progress"
,"Scope",,
,"Rows"
,,"Demoltion",,"demoltion"
,"Columns"
,,"QD Set Up",,"qd set up"
,,"Demo Stage 1",,"demo stage 1"
,,"Structural Steel Review",,"structural steel review"
,,"Demo Stage 2",,"demo stage 2"

"Ceiling First Fix Progress"
,"Scope",,
,"Rows"
,,"Ceiling First Fix",,"ceiling first fix"
,"Columns"
,,"HVAC - AES",,"hvac - aes"
,,"ELEC - MILLARS",,"elec - millars"
,,"FIRE SPRINKLERS - FSS",,"fire sprinklers - fss"
,,"FIRE ALARMS - FSS",,"fire alarms - fss"
,,"DATA - XACTA",,"data - xacta"
,,"PLUMBING - MAT",,"plumbing - mat"

"Fire Wall Progress"
,"Scope",,
,"Rows"
,,"Fire Wall",,"fire wall"
,"Columns"
,,"In Ceiling Framing",,"in ceiling framing"
,,"Lining In Ceiling Bulkhead",,"lining in ceiling bulkhead"
,,"Prefabricated FRR Panels",,"prefabricated frr panels"
,,"Line Face & Complete Sealant",,"line face & complete sealant"

"Commissioning Progress"
,"Scope",,
,"Rows"
,,"Commissioning",,"commissioning"
,"Columns"
,,"HVAC - AES",,"hvac - aes"
,,"Electrical - Millars",,"electrical - millars"
,,"Xacta - Comminications",,"xacta - comminications"
,,"Medical Gases",,"medical gases"
,,"Hydraulics/Plumbing",,"hydraulics/plumbing"
,,"Security",,"security"
,,"Fire",,"fire"
,,"Nurse Call",,"nurse call"

"Wall Pre Line Progress"
,"Scope",,
,"Rows"
,,"G 01",,"g 01","wall pre line"
,,"G 02",,"g 02","wall pre line"
,,"G 03",,"wall pre line","g 03"
,,"G 04",,"wall pre line","g 04"
,,"G 05",,"g 05","wall pre line"
,,"G 06",,"g 06","wall pre line"
,,"G 07",,"wall pre line","g 07"
,,"G 08",,"wall pre line","g 08"
,,"G 09",,"g 09","wall pre line"
,,"G 10",,"wall pre line","g 10"
,,"G 11",,"wall pre line","g 11"
,,"G 12",,"g 12","wall pre line"
,,"G 13",,"g 13","wall pre line"
,,"G 14",,"wall pre line","g 14"
,,"G 15",,"wall pre line","g 15"
,,"G 16",,"g 16","wall pre line"
,,"G 17",,"g 17","wall pre line"
,,"G 18",,"wall pre line","g 18"
,,"G 19",,"wall pre line","g 19"
,"Columns"
,,"HVAC - AES",,"hvac - aes"
,,"ELEC - MILLARS",,"elec - millars"
,,"FIRE ALARMS - FSS",,"fire alarms - fss"
,,"DATA - XACTA",,"data - xacta"
,,"PLUMBING - MAT",,"plumbing - mat"

