Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
STAGE 1 - ZONE 1D - Overall Progress,,,,,,,
,Scope,,,STAGE 1,ZONE 1D,,
,Rows,,,,,,
,,1) ITP-001 - Subgrade Works,dynamic,1) ITP-001 Subgrade,Construction,STAGE 1,ZONE 1D
,,2) ITP-002 - Flexible Pavement Works,dynamic,2) ITP-002 Flexible Pavement,Construction,STAGE 1,ZONE 1D
,,3) ITP-003 - Asphalt & Sealing Works,dynamic,3) ITP-003 Asphalt,Construction,STAGE 1,ZONE 1D
,,4) ITP-004 - Concrete Pavements Works,dynamic,4) ITP-004 Concrete Pavements,Construction,STAGE 1,ZONE 1D
,,5) ITP-005 - Kerb and Channel Works,dynamic,5) ITP-005 Kerb and Channel Works,Construction,STAGE 1,ZONE 1D
,,6) ITP-006 - Stormwater Works,dynamic,6) ITP-006 Stormwater,Construction,STAGE 1,ZONE 1D
,,7) ITP-007 - Subsurface Drainage Works,dynamic,7) ITP-007 Subsurface Drainage,Construction,STAGE 1,ZONE 1D
,,8) Insitu Concrete Elements Works,dynamic,8) ITP-008 Insitu Concrete Elements,Construction,STAGE 1,ZONE 1D
,,9) Tactiles Works,dynamic,9) Tactiles Works,Construction,STAGE 1,ZONE 1D
,,10) ITP-010 - Street Furniture Works,dynamic,10) ITP-010 Street Furniture Works,Construction,STAGE 1,ZONE 1D
,,11) ITP-011 - Landscaping Works,dynamic,11) ITP-011 Landscaping Works,Construction,STAGE 1,ZONE 1D
,,12) ITP-012 - Stratavault Works,dynamic,12) ITP-012 Stratavault,Construction,STAGE 1,ZONE 1D
,,13) ITP-013- Walls and footings Works,dynamic,13) ITP-013 Walls and Footings,Construction,STAGE 1,ZONE 1D
,,14) ITP-014 - Bus Shelter Works,dynamic,14) ITP-014 Bus Shelter Works,Construction,STAGE 1,ZONE 1D
,,15) ITP-015 - Heritage Works Works,dynamic,15) ITP-015 Heritage Works Works,Construction,STAGE 1,ZONE 1D
,,16) ITP-016 - GPT Works,dynamic,16) ITP-016 GPT Works,Construction,STAGE 1,ZONE 1D
,,17) ITP-017 - Traffic Signals Works,dynamic,17) ITP-017 Traffic Signals,Construction,STAGE 1,ZONE 1D
,,18) ITP-018 - Public Lighting Works,dynamic,18) ITP-018 Public Lighting,Construction,STAGE 1,ZONE 1D
,,19) ITP-019 - Cladding Works,dynamic,19) ITP-019 Cladding,Construction,STAGE 1,ZONE 1D
,,20) ITP-020 - Paving Works,dynamic,20) ITP-020 Paving Works,Construction,STAGE 1,ZONE 1D
,,21) ITP-021 - Precast Concrete,dynamic,21) ITP-021 Precast Concrete,Construction,STAGE 1,ZONE 1D
,,22) ITP-022 - Linemarking Works,dynamic,22) ITP-022 Linemarking Works,Construction,STAGE 1,ZONE 1D
,,23) ITP-023 - Signage Works,dynamic,23) ITP-023 Signage Works,Construction,STAGE 1,ZONE 1D
,,24) ITP-024 - Handrails & Balustrades Works,dynamic,24) ITP-024 Handrails & Balustrades Works,Construction,STAGE 1,ZONE 1D
,,25) ITP-025 - Drinking Fountain Works,dynamic,25) ITP-025 Drinking Fountain Works,Construction,STAGE 1,ZONE 1D
,Columns,,,,,,
,,Overall Progress Status,,ZONE 1D,,,
