"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Sign Offs"
,"Scope",,
,"Rows"
,,"STAGE 2.1 - ZONE 6A - 1) ITP-001 - Subgrade Works","dynamic","zone 6a","construction","stage 2.1","1) itp-001 - subgrade works"
,,"STAGE 2.1 - ZONE 6A - 2) ITP-002 - Flexible Pavement Works","dynamic","zone 6a","construction","2) itp-002 - flexible pavement works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 3) ITP-003 - Asphalt & Sealing","dynamic","zone 6a","construction","stage 2.1","3) itp-003 - asphalt & sealing"
,,"STAGE 2.1 - ZONE 6A - 3) ITP-003 - Asphalt & Sealing Works","dynamic","zone 6a","construction","3) itp-003 - asphalt & sealing works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 4) ITP-004 - Concrete Pavements Works","dynamic","zone 6a","construction","stage 2.1","4) itp-004 - concrete pavements works"
,,"STAGE 2.1 - ZONE 6A - 5) ITP-005 - Kerb and Channel Works","dynamic","zone 6a","construction","5) itp-005 - kerb and channel works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 6) ITP-006 - Stormwater Works","dynamic","zone 6a","6) itp-006 - stormwater works","construction","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 7) ITP-007 - Subsurface Drainage Works","dynamic","zone 6a","construction","7) itp-007 - subsurface drainage works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 8) Insitu Concrete Elements Works","dynamic","zone 6a","construction","8) insitu concrete elements works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 9) Tactiles Works","dynamic","zone 6a","construction","9) tactiles works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 10) ITP-010 - Street Furniture Works","dynamic","zone 6a","construction","10) itp-010 - street furniture works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 11) ITP-011 - Landscaping Works","dynamic","zone 6a","11) itp-011 - landscaping works","construction","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 12) ITP-012 - Stratavault Works","dynamic","zone 6a","12) itp-012 - stratavault works","construction","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 13) ITP-013- Walls and footings Works","dynamic","zone 6a","construction","13) itp-013- walls and footings works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 14) ITP-014 - Bus Shelter Works","dynamic","14) itp-014 - bus shelter works","zone 6a","construction","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 15) ITP-015 - Heritage Works Works","dynamic","zone 6a","construction","15) itp-015 - heritage works works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 16) ITP-016 - GPT Works","dynamic","16) itp-016 - gpt works","zone 6a","construction","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 17) ITP-017 - Traffic Signals Works","dynamic","zone 6a","construction","17) itp-017 - traffic signals works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 18) ITP-018 - Public Lighting Works","dynamic","zone 6a","construction","18) itp-018 - public lighting works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 19) ITP-019 - Cladding Works","dynamic","zone 6a","construction","19) itp-019 - cladding works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 20) ITP-020 - Paving Works","dynamic","zone 6a","construction","20) itp-020 - paving works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 21) ITP-021 - Precast Concrete","dynamic","zone 6a","construction","21) itp-021 - precast concrete","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 22) ITP-022 - Linemarking Works","dynamic","zone 6a","construction","22) itp-022 - linemarking works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 23) ITP-023 - Signage Works","dynamic","zone 6a","construction","23) itp-023 - signage works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 24) ITP-024 - Handrails & Balustrades Works","dynamic","zone 6a","construction","stage 2.1","24) itp-024 - handrails & balustrades works"
,,"STAGE 2.1 - ZONE 6A - 25) ITP-025 - Drinking Fountain Works","dynamic","zone 6a","construction","25) itp-025 - drinking fountain works","stage 2.1"
,,"STAGE 2.1 - ZONE 6A - 25) ITP-025 - Drinking Fountain Works","dynamic","zone 6a","construction","25) itp-025 - drinking fountain works","stage 2.1"
