resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Ground,,,,,,,
,step,,,,,West Elevation,,,,,,
Panel completion checklist,checklist,,,,,,G-W1-01,,,,,
Panel completion checklist,checklist,,,,,,G-W1-02,,,,,
Panel completion checklist,checklist,,,,,,G-W1-03,,,,,
Panel completion checklist,checklist,,,,,,G-W1-04,,,,,
Panel completion checklist,checklist,,,,,,G-W1-05,,,,,
Panel completion checklist,checklist,,,,,,G-W1-06,,,,,
Panel completion checklist,checklist,,,,,,G-W1-07,,,,,
Panel completion checklist,checklist,,,,,,G-W1-08,,,,,
Panel completion checklist,checklist,,,,,,G-W1-09,,,,,
Panel completion checklist,checklist,,,,,,G-W1-10,,,,,
Panel completion checklist,checklist,,,,,,G-W1-11,,,,,
Panel completion checklist,checklist,,,,,,G-W1-12,,,,,
Panel completion checklist,checklist,,,,,,G-W1-13,,,,,
Panel completion checklist,checklist,,,,,,G-W1-14,,,,,
Panel completion checklist,checklist,,,,,,G-W1-15,,,,,
Panel completion checklist,checklist,,,,,,G-W1-16,,,,,
Panel completion checklist,checklist,,,,,,G-W1-17,,,,,
Panel completion checklist,checklist,,,,,,G-W1-18,,,,,
Panel completion checklist,checklist,,,,,,G-W1-19,,,,,
Panel completion checklist,checklist,,,,,,G-W1-20,,,,,
Panel completion checklist,checklist,,,,,,G-W1-21,,,,,
Panel completion checklist,checklist,,,,,,G-W1-22,,,,,
Panel completion checklist,checklist,,,,,,G-W1-23,,,,,
Panel completion checklist,checklist,,,,,,G-W1-24,,,,,
Panel completion checklist,checklist,,,,,,G-W1-25,,,,,
Panel completion checklist,checklist,,,,,,G-W1-26,,,,,
Panel completion checklist,checklist,,,,,,G-W1-27,,,,,
Panel completion checklist,checklist,,,,,,G-W1-28,,,,,
Panel completion checklist,checklist,,,,,,G-W1-29,,,,,
Panel completion checklist,checklist,,,,,,G-W1-30,,,,,
Panel completion checklist,checklist,,,,,,G-W1-31,,,,,
Panel completion checklist,checklist,,,,,,G-W1-32,,,,,
Panel completion checklist,checklist,,,,,,G-W1-33,,,,,
Panel completion checklist,checklist,,,,,,G-W1-34,,,,,
Panel completion checklist,checklist,,,,,,G-W1-35,,,,,
Panel completion checklist,checklist,,,,,,G-W1-36,,,,,
Panel completion checklist,checklist,,,,,,G-W1-37,,,,,
Panel completion checklist,checklist,,,,,,G-W1-38,,,,,
Panel completion checklist,checklist,,,,,,G-W1-39,,,,,
Panel completion checklist,checklist,,,,,,G-W1-40,,,,,
Window Wall & Curtain Wall checklist,checklist,,,,,,Elevation - Final Inspection,,,,,
,,,,,,,,,,,,
