Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Punched Window - Zone B (Building A) - Windows,dynamic,Windows,Zone B (Building A),Punched Window
,,Punched Window - Zone A (Building B) - Windows,dynamic,Windows,Zone A (Building B),Punched Window
,,Punched Window - Zone C (Building E) - Windows,dynamic,Windows,Zone C (Building E),Punched Window
,,Window Wall - Zone B (Building A) - Drawing Number,dynamic,Drawing Number,Zone B (Building A),Window Wall
,,Window Wall - Zone A (Building B) - Drawing Number,dynamic,Drawing Number,Zone A (Building B),Window Wall
,,Floor Plans,dynamic,Floor Plans,,
,Columns,,,,,
,,Sub Framing Install,,Sub Framing install,,
,,Sub Framing Sealing,,Sub Framing sealing,,
,,Glass Panel Install,,Glass Panel install,,
,,Steel Dropper Install,,Steel Dropper install,,
,,Document Uploaded,,Document Uploaded below,,
