Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,SF-PE-1.1,,ITP,SF-PE-1.1,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,SF-PE-1.2,,ITP,SF-PE-1.2,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,SF-PE-1.3,,ITP,SF-PE-1.3,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,SF-PW-1.1,,ITP,SF-PW-1.1,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,SF-PW-1.2,,ITP,SF-PW-1.2,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,SF-PW-1.3,,ITP,SF-PW-1.3,Second Floor,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,In Ground HV CONDUITS,,LANDSIDE LOT MARKUP,In Ground HV CONDUITS,Landside,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,HV PIT INSTALL,,LANDSIDE LOT MARKUP,HV PIT INSTALL,Landside,LOTS - CABLE TRAY & CONDUIT,TERMINAL,Quality ITCS,
,,LOTS - DISTRIBUTION BOARDS ,grouping,LOTS - DISTRIBUTION BOARDS ,,,,,,
,,EL-CDBU-01-301,,ITP,EL-CDBU-01-301,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-302,,ITP,EL-CDBU-01-302,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-401,,ITP,EL-CDBU-01-401,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-402,,ITP,EL-CDBU-01-402,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-501,,ITP,EL-CDBU-01-501,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-502,,ITP,EL-CDBU-01-502,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-503,,ITP,EL-CDBU-01-503,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-504,,ITP,EL-CDBU-01-504,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-505,,ITP,EL-CDBU-01-505,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-506,,ITP,EL-CDBU-01-506,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-601,,ITP,EL-CDBU-01-601,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-01-602,,ITP,EL-CDBU-01-602,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-101,,ITP,EL-CDBU-02-101,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-102,,ITP,EL-CDBU-02-102,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-103,,ITP,EL-CDBU-02-103,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-104,,ITP,EL-CDBU-02-104,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-111,,ITP,EL-CDBU-02-111,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-112,,ITP,EL-CDBU-02-112,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-113,,ITP,EL-CDBU-02-113,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-114,,ITP,EL-CDBU-02-114,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-201,,ITP,EL-CDBU-02-201,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-202,,ITP,EL-CDBU-02-202,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-203,,ITP,EL-CDBU-02-203,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-204,,ITP,EL-CDBU-02-204,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-211,,ITP,EL-CDBU-02-211,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-212,,ITP,EL-CDBU-02-212,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-213,,ITP,EL-CDBU-02-213,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-214,,ITP,EL-CDBU-02-214,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-301,,ITP,EL-CDBU-02-301,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-302,,ITP,EL-CDBU-02-302,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-401,,ITP,EL-CDBU-02-401,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-402,,ITP,EL-CDBU-02-402,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-501,,ITP,EL-CDBU-02-501,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-502,,ITP,EL-CDBU-02-502,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-601,,ITP,EL-CDBU-02-601,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-02-602,,ITP,EL-CDBU-02-602,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-101,,ITP,EL-CDBU-05-101,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-102,,ITP,EL-CDBU-05-102,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-103,,ITP,EL-CDBU-05-103,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-104,,ITP,EL-CDBU-05-104,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-111,,ITP,EL-CDBU-05-111,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-112,,ITP,EL-CDBU-05-112,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-113,,ITP,EL-CDBU-05-113,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-114,,ITP,EL-CDBU-05-114,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-201,,ITP,EL-CDBU-05-201,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-202,,ITP,EL-CDBU-05-202,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-203,,ITP,EL-CDBU-05-203,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-204,,ITP,EL-CDBU-05-204,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-211,,ITP,EL-CDBU-05-211,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-212,,ITP,EL-CDBU-05-212,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-213,,ITP,EL-CDBU-05-213,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-214,,ITP,EL-CDBU-05-214,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-301,,ITP,EL-CDBU-05-301,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-302,,ITP,EL-CDBU-05-302,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-401,,ITP,EL-CDBU-05-401,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-402,,ITP,EL-CDBU-05-402,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-501,,ITP,EL-CDBU-05-501,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-502,,ITP,EL-CDBU-05-502,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-601,,ITP,EL-CDBU-05-601,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-05-602,,ITP,EL-CDBU-05-602,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-101,,ITP,EL-CDBU-06-101,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-102,,ITP,EL-CDBU-06-102,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-103,,ITP,EL-CDBU-06-103,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-104,,ITP,EL-CDBU-06-104,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-111,,ITP,EL-CDBU-06-111,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-112,,ITP,EL-CDBU-06-112,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-113,,ITP,EL-CDBU-06-113,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-114,,ITP,EL-CDBU-06-114,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-CDBU-06-301,,ITP,EL-CDBU-06-301,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-DBU-01-401,,ITP,EL-DBU-01-401,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-DBU-02-501,,ITP,EL-DBU-02-501,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-DBU-05-204,,ITP,EL-DBU-05-204,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-DBU-05-501,,ITP,EL-DBU-05-501,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-DBU-05-601,,ITP,EL-DBU-05-601,CDBU,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-01-301,,ITP,EL-HDBE-01-301,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-01-401,,ITP,EL-HDBE-01-401,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-01-501,,ITP,EL-HDBE-01-501,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-01-601,,ITP,EL-HDBE-01-601,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-01-701,,ITP,EL-HDBE-01-701,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-101,,ITP,EL-HDBE-02-101,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-102,,ITP,EL-HDBE-02-102,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-103,,ITP,EL-HDBE-02-103,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-104,,ITP,EL-HDBE-02-104,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-201,,ITP,EL-HDBE-02-201,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-202,,ITP,EL-HDBE-02-202,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-203,,ITP,EL-HDBE-02-203,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-204,,ITP,EL-HDBE-02-204,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-301,,ITP,EL-HDBE-02-301,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-401,,ITP,EL-HDBE-02-401,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-501,,ITP,EL-HDBE-02-501,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-601,,ITP,EL-HDBE-02-601,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-02-703,,ITP,EL-HDBE-02-703,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-101,,ITP,EL-HDBE-05-101,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-102,,ITP,EL-HDBE-05-102,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-103,,ITP,EL-HDBE-05-103,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-104,,ITP,EL-HDBE-05-104,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-201,,ITP,EL-HDBE-05-201,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-202,,ITP,EL-HDBE-05-202,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-203,,ITP,EL-HDBE-05-203,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-204,,ITP,EL-HDBE-05-204,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-301,,ITP,EL-HDBE-05-301,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-401,,ITP,EL-HDBE-05-401,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-501,,ITP,EL-HDBE-05-501,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-05-601,,ITP,EL-HDBE-05-601,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-06-101,,ITP,EL-HDBE-06-101,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-06-102,,ITP,EL-HDBE-06-102,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-06-103,,ITP,EL-HDBE-06-103,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
,,EL-HDBE-06-104,,ITP,EL-HDBE-06-104,HOUSE DB - E,DISTRIBUTION BOARDS,LOTS - DISTRIBUTION BOARDS ,TERMINAL,Quality ITCS
