Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Unit 46 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 46,level 2
,,Unit 47 - Level 1,,ground floor,block c,unit 47,level 1,
,,Unit 47 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 47,level 2
,,Unit 47 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 47,level 2
,,Unit 48 - Level 1,,ground floor,block c,unit 48,level 1,
,,Unit 48 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 48,level 2
,,Unit 48 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 48,level 2
,,Unit 49 - Level 1,,ground floor,block c,unit 49,level 1,
,,Unit 49 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 49,level 2
,,Unit 49 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 49,level 2
,,Unit 50 - Level 1,,ground floor,block c,unit 50,level 1,
,,Unit 50 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 50,level 2
,,Unit 50 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 50,level 2
,,Unit 51 - Level 1,,ground floor,block c,unit 51,level 1,
,,Unit 51 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 51,level 2
,,Unit 51 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 51,level 2
,,Unit 52 - Level 1,,ground floor,block c,unit 52,level 1,
,,Unit 52 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 52,level 2
,,Unit 52 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 52,level 2
,,Unit 53 - Level 1,,ground floor,block c,unit 53,level 1,
,,Unit 53 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 53,level 2
,,Unit 53 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 53,level 2
,,Unit 54 - Level 1,,unit 54,ground floor,block c,level 1,
,,Unit 54 - Level 2 - Main Bathroom,,unit 54,ground floor,block c,main bathroom,level 2
,,Unit 54 - Level 2 - Guest Bathroom,,guest bathroom,unit 54,ground floor,block c,level 2
,,Unit 55 - Level 1,,ground floor,block c,level 1,unit 55,
,,Unit 55 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,level 2,unit 55
,,Unit 55 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,level 2,unit 55
,,Unit 56 - Level 1,,ground floor,block c,level 1,unit 56,
,,Unit 56 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,level 2,unit 56
,,Unit 56 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,level 2,unit 56
,,Unit 57 - Level 1,,ground floor,block c,level 1,unit 57,
,,Unit 57 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 57,level 2
,,Unit 57 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 57,level 2
,,Unit 58 - Level 1,,ground floor,block c,unit 58,level 1,
,,Unit 58 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 58,level 2
,,Unit 58 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 58,level 2
,,Unit 59 - Level 1,,ground floor,block c,unit 59,level 1,
,,Unit 59 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 59,level 2
,,Unit 59 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 59,level 2
,,Unit 60 - Level 1,,ground floor,block c,level 1,unit 60,
,,Unit 60 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 60,level 2
,,Unit 60 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 60,level 2
,,Unit 61 - Level 1,,ground floor,block c,unit 61,level 1,
,,Unit 61 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 61,level 2
,,Unit 61 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 61,level 2
,,Unit 62 - Level 1,,ground floor,block c,unit 62,level 1,
,,Unit 62 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 62,level 2
,,Unit 62 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 62,level 2
,,Unit 63 - Level 1,,ground floor,block c,unit 63,level 1,
,,Unit 63 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 63,level 2
,,Unit 63 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 63,level 2
,,Unit 64 - Level 1,,ground floor,block c,unit 64,level 1,
,,Unit 64 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 64,level 2
,,Unit 64 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 64,level 2
,,Unit 65 - Level 1,,unit 65,ground floor,block c,level 1,
,,Unit 65 - Level 2 - Main Bathroom,,unit 65,ground floor,block c,main bathroom,level 2
,,Unit 65 - Level 2 - Guest Bathroom,,guest bathroom,unit 65,ground floor,block c,level 2
,,Unit 66 - Level 1,,ground floor,block c,level 1,unit 66,
,,Unit 66 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,level 2,unit 66
,,Unit 66 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,level 2,unit 66
,,Unit 67 - Level 1,,ground floor,block c,level 1,unit 67,
,,Unit 67 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,level 2,unit 67
,,Unit 67 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,level 2,unit 67
,,Unit 68 - Level 1,,ground floor,block c,level 1,unit 68,
,,Unit 68 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 68,level 2
,,Unit 68 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 68,level 2
,,Unit 69 - Level 1,,ground floor,block c,unit 69,level 1,
,,Unit 69 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 69,level 2
,,Unit 69 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 69,level 2
,,Unit 70 - Level 1,,ground floor,block c,level 1,unit 70,
,,Unit 70 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,level 2,unit 70
,,Unit 70 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,level 2,unit 70
,,Unit 71 - Level 1,,ground floor,block c,level 1,unit 71,
,,Unit 71 - Level 2 - Main Bathroom,,ground floor,block c,main bathroom,unit 71,level 2
,,Unit 71 - Level 2 - Guest Bathroom,,guest bathroom,ground floor,block c,unit 71,level 2
,,Level 1,grouping,Level 1,,,,
,,Unit 46a,,Unit 46a,Level 1,Block C,,
,,Unit 47a,,Unit 47a,Level 1,Block C,,
,,Unit 48a,,Unit 48a,Level 1,Block C,,
,,Unit 49a,,Unit 49a,Level 1,Block C,,
,,Unit 50a,,Unit 50a,Level 1,Block C,,
,,Unit 51a,,Unit 51a,Level 1,Block C,,
,,DRAINAGE,grouping,drainage,,,,
,,Stormwater,,block c,stormwater,drainage,,
,,Sewer,,block c,sewer,drainage,,
,,Unit 46,,block c,unit 46,drainage,,
,,Unit 47,,unit 47,block c,drainage,,
,,Unit 48,,block c,drainage,unit 48,,
,,Unit 49,,block c,unit 49,drainage,,
,,Unit 50,,unit 50,block c,drainage,,
,,Unit 51,,block c,drainage,unit 51,,
,,Unit 52,,block c,unit 52,drainage,,
,,Unit 53,,block c,unit 53,drainage,,
,,Unit 54,,unit 54,block c,drainage,,
,,Unit 55,,block c,drainage,unit 55,,
,,Unit 56,,block c,unit 56,drainage,,
,,Unit 57,,block c,unit 57,drainage,,
,,Unit 58,,unit 58,block c,drainage,,
,,Unit 59,,block c,drainage,unit 59,,
,,Unit 50,,unit 50,block c,drainage,,
,,Unit 51,,block c,drainage,unit 51,,
,,Unit 52,,block c,unit 52,drainage,,
,,Unit 53,,block c,unit 53,drainage,,
,,Unit 54,,unit 54,block c,drainage,,
,,Unit 55,,block c,drainage,unit 55,,
,Columns,,,,,,,
,,Kitchen,,Kitchen,,,,
,,Kitchen Sink,,kitchen sink,,,,
,,Hot Water Cylinder,,hot water cylinder,,,,
,,Laundry,,laundry,,,,
,,Hose Tap,,hose tap,,,,
,,Toilet,,toilet,,,,
,,Hand Basin,,hand basin,,,,
,,WHB,,WHB,,,,
,,Shower Tray,,shower tray,,,,
,,Shower,,shower,,,,
,,Underslung PVC,,underslung pvc,,,,
,,Pressure Testing,,pressure testing,,,,
,,Stacks,,stacks,,,,
,,Stormwater,,stormwater,,,,
,,Sewer,,sewer,,,,
,,Drainage,,drainage checklist,,,,
,,Cesspit,,cesspit,,,,
,,ORG,,org checklist,,,,
