Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
2d0605ce-cadf-434f-84a6-452d891f3158,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 6,West,Columns,C8,Electrical Services
597736d2-b4b9-4a63-a713-dc16ebc73dd3,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 6,North,Columns,C2,Electrical Services
018e4a91-b549-493c-bf5f-fa2f1a088015,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 6,North,Columns,C4,Electrical Services
20276113-90f5-4e41-aa88-a9378bde0862,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 6,North,Columns,C6,Electrical Services
cd9dd504-23dc-412f-909d-3f3dca565cae,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,South,Columns,C9,Electrical Services
23fea652-cb38-4322-a0dc-e8e28ae7c39e,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,South,Columns,C10,Electrical Services
7765e82b-b854-4dc3-8a77-bf62d4867166,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,South,Columns,C11,Electrical Services
1eb1dc79-fa0c-4e3c-95d8-c773b5221a0d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,South,Columns,C13,Electrical Services
1c68b096-9b54-4139-8815-708c31573fd9,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,West,Columns,C8,Electrical Services
e849e1cb-0aed-4311-a599-880becb22b74,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C2,Electrical Services
7ce5e63a-2be8-44d7-b008-db141719ca04,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C4,Electrical Services
24415014-2312-4c05-a44b-226d7787f1c2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Columns,C6,Electrical Services
437960a3-b105-42b3-b425-a16be9f32c37,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C9,Electrical Services
a89596f2-2381-470d-a4a9-ee4cd6ef105f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C10,Electrical Services
3577455c-044f-4087-8ba4-57e82dd04d23,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C11,Electrical Services
23eacf19-b0bc-4787-8653-15e7da0f9b38,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Columns,C13,Electrical Services
222e2eb5-3abf-496a-ba5b-8900b6a93158,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,West,Columns,C8,Electrical Services
c6d18d18-7d28-4446-b332-ae90d6c93290,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C2,Electrical Services
4c5c40cd-0962-41d5-92d6-80c645c51690,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C4,Electrical Services
ee6d29fb-5db9-4b99-a58a-5bb55b3973b4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Columns,C6,Electrical Services
8efe3dfe-bf60-496f-8142-cc1d98c2a166,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C9,Electrical Services
be3e4366-4994-437c-b83c-84f989c6fd7d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C10,Electrical Services
536796d0-c634-48c1-992f-b26307ec34bb,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C11,Electrical Services
7aa7ccd2-a1a0-4873-b116-f10eb44eec86,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Columns,C13,Electrical Services
497cbfe9-c87d-4d6e-949b-3a9e1c3c9a6d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,West,Columns,C8,Electrical Services
45e53e7d-77fd-4821-a2f9-2438d1ac354c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C2,Electrical Services
fbf5e951-b5a2-4b67-bb2b-ca015c0faed7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C4,Electrical Services
7e51d690-70e7-4615-82ec-dc8656ac0083,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Columns,C6,Electrical Services
a7bd0f08-7c02-4b21-af47-d8544c4d572b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C9,Electrical Services
822ea01f-ff4d-48d7-894c-ce2854f986ba,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C10,Electrical Services
63f30c39-b827-48df-a802-9b50ca92b756,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C11,Electrical Services
bcada14e-759f-49ce-998b-029745732630,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Columns,C13,Electrical Services
69ccf6be-8d03-4670-98ca-41323e69c582,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,West,Columns,C8,Electrical Services
383a17b3-756a-4d0e-ac44-c2169f475bd8,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C2,Electrical Services
f64af031-e52d-4895-8e29-3960ed9f6ce0,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C4,Electrical Services
0b138c06-7781-4730-ba49-cb1d5046659d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Columns,C6,Electrical Services
7780de63-1294-4ef4-ae22-4ca7a3678eba,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C9,Electrical Services
9c962483-4939-461b-9974-297579b69ee7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C10,Electrical Services
83f8234f-401a-4683-bab9-06bf8d2f6ec6,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C11,Electrical Services
afa2d5be-9c1e-4df3-ae4c-c4e1ac15e066,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Columns,C13,Electrical Services
4f6302cd-3b23-4b64-a6f4-6422a33b5406,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,West,Columns,C8,Electrical Services
8641b6f2-0143-4cbd-88f5-d265b79b26c5,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C2,Electrical Services
145d0b2a-787d-4bcd-b22e-b14c1029f27a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C4,Electrical Services
46d95dc5-3db8-4251-a19b-2c10bae93ac5,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Columns,C6,Electrical Services
17506d7c-acbc-47b0-bc79-b797aff3b943,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C9,Electrical Services
95942b45-c2b8-4f4a-9d51-dbc8ad9347c2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C10,Electrical Services
48bef9e3-1791-473c-bffe-a18077dabe2e,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C11,Electrical Services
5119e05d-d6ed-498e-bd4c-3204585abb2c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C13,Electrical Services
4c6a1827-c86c-4886-be5c-3c168b4c1797,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Columns,C8,Electrical Services
65c0bde2-120e-4507-b5d8-a05b040e3a89,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C2,Electrical Services
997fa46f-c7df-4b5b-9af2-7fec0ba0aebb,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C4,Electrical Services
0f6b7525-d403-4497-9fea-39d0f22fa06f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C6,Electrical Services
dc93d23a-4ef0-42af-8b34-b631c66e3f0b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C9,Electrical Services
75df2f40-8853-42b0-8a08-2f0a173c89cd,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C10,Electrical Services
3fcc795b-ef67-4710-83b0-91f40d2ac98e,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C11,Electrical Services
0492602b-1350-46a8-aeeb-9a3e35dc9c34,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C13,Electrical Services
3f79a54c-5d63-4a58-bcbb-7f29539f05de,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Columns,C8,Electrical Services
57e62407-0e37-42d9-8ee2-4d641b76dcc1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C2,Electrical Services
cc9bebe6-e0cb-4ace-8833-4697f9f5a8ac,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C4,Electrical Services
2afde5db-c29c-424a-8fd9-aa71f549c92f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C6,Electrical Services
4c66fd50-58c0-4673-83af-b3aa0170a49b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C9,Electrical Services
5a3621d7-9353-4ca9-8b04-dcd279e3d3cf,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C10,Electrical Services
4c9a6a5c-df87-4042-b08a-94d3b6ab5f55,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C11,Electrical Services
f0232a76-3428-4aae-96a2-92ebf10d94f6,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C13,Electrical Services
995a4558-ae62-44ee-9a00-8697f43ea358,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,West,Columns,C8,Electrical Services
8fd45f5b-a9dd-49b7-8f68-ceec987e4f8b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C2,Electrical Services
7a580f5a-5c34-440a-bc54-7645c3c022ac,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C4,Electrical Services
c8bbf646-ecc1-4f54-bae0-d5debb3c7d45,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C6,Electrical Services
b4f2076f-f432-4371-a860-2bd1ce566c0a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C9,Electrical Services
e8cc5ad1-a979-49c6-903f-9a4d3e384e79,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C10,Electrical Services
282283cc-8aa4-4812-ba93-e3a6a30f3349,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C11,Electrical Services
ae9d1d29-24d9-4239-a3eb-065cf49b60a6,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C13,Electrical Services
e23a932d-c784-4023-b416-a13c2c1280b4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,West,Columns,C8,Electrical Services
aa4f600e-510b-4ef8-8b3f-de3890e003ec,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C2,Electrical Services
a23b3af0-d1de-4446-ba38-f7de658ef0be,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C4,Electrical Services
195905f3-756f-4284-b00a-bc3eda04bd38,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C6,Electrical Services
521b3f75-d4b7-403f-acee-47fec18d5243,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C9,Electrical Services
8b094abb-a464-435b-a681-87dc263b84bc,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C10,Electrical Services
2eff4517-f311-4d23-9eee-4333ec4377b0,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C11,Electrical Services
26d4f27d-b8b7-4b18-9abd-2f7378a3fbe2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C13,Electrical Services
5c4a6a29-5666-48b5-aaa3-0d4ca8e6aa5b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,West,Columns,C8,Electrical Services
2282afa2-4672-49c6-b7c6-e7528d939d06,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C2,Electrical Services
1ad90acb-10e2-4dbf-9cba-bf559398d581,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C4,Electrical Services
7d45e641-d17a-44e3-a4fa-4bd662cd2091,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C6,Electrical Services
ae9d17ed-045c-4595-b2ff-251e3201981f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C9,Electrical Services
c4dce6de-ac20-46d5-bdd9-b0ac4e2682b1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C10,Electrical Services
a74091c4-bba3-4239-9e55-a4098111a7bf,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C11,Electrical Services
9d1cf6c2-704f-4b7d-bdc3-332127427d10,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C13,Electrical Services
b0deac0e-95ae-4eb7-b7a9-9e42acd48d74,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,West,Columns,C8,Electrical Services
03d45973-998f-4265-af34-c5842e8874e4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C2,Electrical Services
11abc0d2-c6e7-49a1-be6d-dc68be2cdfe1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C4,Electrical Services
0a92580c-f279-42a4-9d70-bcf13d238aff,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C6,Electrical Services
f50c1f2e-f8d4-4fe2-964d-4db6871e331b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C9,Electrical Services
e0309090-cef0-4b28-b478-b38ebacd8e39,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C10,Electrical Services
2a1b28be-73b3-48f7-9626-139b2654d8e7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C11,Electrical Services
bc6b6e28-cff8-4240-934f-1088453a97ff,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C13,Electrical Services
727cca42-b9c0-4811-9371-c31954a92267,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,West,Columns,C8,Electrical Services
2c90b9fd-f08b-4984-95e1-6ee16602a4a8,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C2,Electrical Services
01b1efa5-4eb0-460d-a8a4-f79de8ac35df,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C4,Electrical Services
e10c30f0-d372-4edb-ad2e-cedc6cdfe5a9,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C6,Electrical Services
84d93e47-a14c-402c-b427-1230b2a36704,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C9,Electrical Services
a837b2fd-b2d8-432d-97db-96e101725564,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C10,Electrical Services
c0bba1d6-c6d2-4805-a140-76a1e1c430de,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C11,Electrical Services
cc644637-8ea1-4630-9323-1b3e68c1736b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C13,Electrical Services
6ab9e600-9144-4462-af35-c181af683af4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,West,Columns,C8,Electrical Services
