resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Lot 73,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 74,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 75,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 76,,,,,,,,
,step,,,Lot 95,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 96,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 97,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 98,,,,,,,,
QA - Stopping Checklist,checklist,,,,GIB Stop,,,,,,,
QA - Painting Checklist,checklist,,,,Paint,,,,,,,
,step,,,Lot 99,,,,,,,,
