"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"Zone 1 - Level 1",,"level 1","zone 1"
,,"Zone 1 - Level 2",,"level 2","zone 1"
,,"Zone 1 - Level 3",,"zone 1","level 3"
,,"Zone 1 - Level 4",,"level 4","zone 1"
,,"Zone 2 - Level 2",,"zone 2","level 2"
,,"Zone 2 - Level 3",,"zone 2","level 3"
,,"Zone 2 - Level 4",,"zone 2","level 4"
,,"Zone 3 - Level 2",,"zone 3","level 2"
,,"Zone 3 - Level 3",,"zone 3","level 3"
,,"Zone 3 - Level 4",,"level 4","zone 3"
,,"Zone 3 - Level 5",,"zone 3","level 5"
,,"Zone 4 - Level 3",,"zone 4","level 3"
,,"Zone 4 - Level 4",,"level 4","zone 4"
,,"Zone 4 - Level 5",,"level 5","zone 4"
,,"Zone 5 - Level 3",,"zone 5","level 3"
,,"Zone 5 - Level 4",,"level 4","zone 5"
,,"Zone 5 - Level 5",,"level 5","zone 5"
,,"Zone 5A - Level 6",,"level 6","zone 5a"
,,"Zone 6 - Level 3",,"zone 6","level 3"
,,"Zone 6 - Level 4",,"level 4","zone 6"
,,"Zone 6 - Level 5",,"zone 6","level 5"
,,"Zone 7 - Level 3",,"zone 7","level 3"
,,"Zone 7 - Level 4",,"level 4","zone 7"
,,"Zone 8 - Level 2",,"zone 8","level 2"
,,"Zone 8 - Level 3",,"zone 8","level 3"
,,"Zone 8 - Level 4",,"level 4","zone 8"
,,"Zone 9 - Level 2",,"level 2","zone 9"
,,"Zone 9 - Level 3",,"zone 9","level 3"
,,"Zone 9 - Level 4",,"level 4","zone 9"
,,"Zone 9 - Level 5",,"level 5","zone 9"
,"Columns"
,,"Internal Framing",,"internal framing"
,,"External Framing",,"external framing"
,,"RAB Board",,"rab board"
,,"Wrapshield",,"wrapshield"

