resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Lift 01,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
,step,,,Lift 02,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
,step,,,Lift 04,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
,step,,,Lift 05,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
,step,,,Lift 06,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
,step,,,Lift 07,,,,,,,,
Lift Pits Waterproofing,checklist,,,,Lift Pit Waterproofing,,,,,,,
KONE - Lifts,checklist,,,,KONE,,,,,,,
