Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Level 29 - Panel Installation Progress,,,,,,
,Scope,,,Site QA,Level 29,Panels
,Rows,,,,,
,,Level 29,dynamic,Site QA,Level 29,Panels
,Columns,,,,,
,,Pre-Install,,pre-install,,
,,Install,,install,,
,,Post-Install,,post-install,,
,,,,,,
Level 29 - Balconies Progress,,,,,,
,Scope,,,Site QA,Level 29,Balconies
,Rows,,,,,
,,Level 29,dynamic,Site QA,Level 29,Balconies
,Columns,,,,,
,,Internal and external caulking,,internal and external caulking,,
,,Right and left bead,,right and left bead,,
,,Glass condition,,glass condition,,
,,Slider installed (n/a if not),,slider installed (n/a if not),,
,,Slider condition,,slider condition,,
,,,,,,
Level 30 - Panel Installation Progress,,,,,,
,Scope,,,Site QA,Level 30,Panels
,Rows,,,,,
,,Level 30,dynamic,Site QA,Level 30,Panels
,Columns,,,,,
,,Pre-Install,,pre-install,,
,,Install,,install,,
,,Post-Install,,post-install,,
,,,,,,
Level 30 - Balconies Progress,,,,,,
,Scope,,,Site QA,Level 30,Balconies
,Rows,,,,,
,,Level 30,dynamic,Site QA,Level 30,Balconies
,Columns,,,,,
,,Internal and external caulking,,internal and external caulking,,
,,Right and left bead,,right and left bead,,
,,Glass condition,,glass condition,,
,,Slider installed (n/a if not),,slider installed (n/a if not),,
,,Slider condition,,slider condition,,
,,,,,,
Level 31 - Panel Installation Progress,,,,,,
,Scope,,,Site QA,Level 31,Panels
,Rows,,,,,
,,Level 31,dynamic,Site QA,Level 31,Panels
,Columns,,,,,
,,Pre-Install,,pre-install,,
,,Install,,install,,
,,Post-Install,,post-install,,
,,,,,,
Level 31 - Balconies Progress,,,,,,
,Scope,,,Site QA,Level 31,Balconies
,Rows,,,,,
,,Level 31,dynamic,Site QA,Level 31,Balconies
,Columns,,,,,
,,Internal and external caulking,,internal and external caulking,,
,,Right and left bead,,right and left bead,,
,,Glass condition,,glass condition,,
,,Slider installed (n/a if not),,slider installed (n/a if not),,
,,Slider condition,,slider condition,,
