"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3978a4b0-4fc9-47e4-ab6f-a3a3e80b1ffb","","folder-normal","fail","","step","TRUE","FALSE","Project QA"
"dbce7b16-a4e8-480c-b078-6bdd8fa4ae08","","folder-normal","fail","","step","TRUE","FALSE","Project QA","Stage 1"
"d01395cc-efbf-4c80-83da-39c27181579a","","checklist-flat","fail","Upper Roof","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Upper Roof"
"d3cf40a7-8942-48f2-b804-0956eadd1644","","checklist-flat","work-in-progress","Lower Roof","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Lower Roof"
"2d5f0396-4969-484c-9db9-8b6ec42b168a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Stage 1","Windows"
"2588767a-e85a-42c0-bd36-1125c45bfcd4","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Windows","nAJ01"
"a9afc67c-8f12-4a08-9739-5fbfc4ff8385","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Windows","nAJ02"
"08029b34-a568-4967-98f6-e1cbcd09be77","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Windows","nAJ03"
"86193afb-345a-4728-918a-30c43aeab490","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Windows","nAJ04"
"8b30cbb0-5e99-4ca6-91ac-431654dba524","","checklist-flat","work-in-progress","Block N East Elevation 2","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Block & East Elevation"
"189a6dcc-94f9-488a-b8d6-2da0d00b3f14","","folder-normal","not-started","","step","TRUE","FALSE","Project QA","Stage 1","Block N & K South Elevation Infills"
"b2a97cd0-d66a-4672-8df0-70bbcca297ae","","checklist-flat","not-started","Block N & K South Elevation Infills","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Block N & K South Elevation Infills","No. 1"
"579a5abe-b5a7-4c59-8646-6c687a36f281","","checklist-flat","not-started","Block N & K South Elevation Infills","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Block N & K South Elevation Infills","No. 2"
"b7dd435a-9ab9-4312-8826-65ce406eefda","","checklist-flat","not-started","Block N & K South Elevation Infills","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Block N & K South Elevation Infills","No. 3"
"1e182005-e2c7-43d0-8e6d-ed754ec4647d","","folder-normal","not-started","","step","TRUE","FALSE","Project QA","Stage 1","Weatherboard Replacement"
"723f2a22-22e3-46e7-b8fc-17e6d9978890","","checklist-flat","not-started","Northern Elevation","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Weatherboard Replacement","Northern Elevation"
"148aab28-1c8b-4971-9287-69bd5242f23c","","checklist-flat","not-started","Northern Elevation","checklist-flat","FALSE","FALSE","Project QA","Stage 1","Weatherboard Replacement","Western Elevation"
"7aa49d22-7830-4c8a-b264-317a38b26c98","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Stage 2"
"e70d8f98-9980-45f5-b23c-f6b63cc491e1","","checklist-flat","work-in-progress","Upper Roof","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Upper Roof"
"7a629674-fd98-4ba4-bcfb-6fc9bed90c38","","checklist-flat","work-in-progress","Lower Roof","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Lower Roof"
"902659d5-811b-414e-9a91-762078ce7f35","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Stage 2","Windows"
"547c8161-283e-4477-8c95-a63d55862f7a","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ05"
"1f84203d-7125-4639-ab82-168e3c9b0730","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ06"
"d4b935f0-8698-41cc-9275-2454643b3a2d","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ07"
"4ff3f07b-58a8-4f86-87d8-0783a582900e","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ08"
"414d7257-d999-400b-980b-dfa34f2c18e1","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ09"
"9e7afc81-0ffd-4c9a-acbb-3e022f5f3a8a","","checklist-flat","work-in-progress","nAJ0 - Window","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Windows","nAJ10"
"01e63ed0-9e0d-46cc-9ccc-43100efca2b1","","checklist-flat","work-in-progress","Block N East Elevation 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N East Elevation 2"
"08ae85f6-be56-414c-a5fb-323c0de36d3c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills"
"8bbed0cf-4096-4ac1-ac4d-a9f1f2edb122","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 3"
"f3a041c9-c087-4047-83db-86fd197a40c7","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 4"
"87b8f141-3803-47fe-8e4d-7e8053cf594d","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 5"
"8ac095a9-cf8d-453b-9ecd-5a3c71133b2c","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 6"
"1cae7ab6-9b5a-40b5-9928-325daeac95b7","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 7"
"4eafe9f8-0c71-4669-b1a9-4500dcd0fbde","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 8"
"1f19542c-b6df-4937-bd80-bea1d89c496f","","checklist-flat","work-in-progress","Block N & K South Elevation Infills - Stage 2","checklist-flat","FALSE","FALSE","Project QA","Stage 2","Block N & K South Elevation Infills","No. 9"
"a978c025-7f62-43b1-beb5-0b31d6c84035","","folder-normal","not-started","","step","TRUE","FALSE","Project QA","Stage 2","Weatherboard Replacement"
