resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,folder,,,TM-ITP,,,,,,,,
,folder,,,TM-ITP,Waterproofing,,,,,,,
,folder,,,TM-ITP,Waterproofing,Ground Floor,,,,,,
,folder,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,Male,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,Female,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,Accessible,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,Airlock,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,South Lobby Amenities,Cleaners,,,,
,folder,,,TM-ITP,Waterproofing,Ground Floor,EOT Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,EOT Amenities,Male,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,EOT Amenities,Female,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,EOT Amenities,Accessible,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Ground Floor,EOT Amenities,Cleaners,,,,
,folder,,,TM-ITP,Waterproofing,Level 1,,,,,,
,folder,,,TM-ITP,Waterproofing,Level 1,North Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 1,North Amenities,Male,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 1,North Amenities,Female,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 1,North Amenities,Accessible,,,,
,folder,,,TM-ITP,Waterproofing,Level 2,,,,,,
,folder,,,TM-ITP,Waterproofing,Level 2,North Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 2,North Amenities,Male,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 2,North Amenities,Female,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 2,North Amenities,Accessible,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 2,North Amenities,Cleaners,,,,
,folder,,,TM-ITP,Waterproofing,Level 3,,,,,,
,folder,,,TM-ITP,Waterproofing,Level 3,North Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 3,North Amenities,Male,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 3,North Amenities,Female,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 3,North Amenities,Accessible,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Level 3,North Amenities,Cleaners,,,,
,folder,,,TM-ITP,Waterproofing,Roof,,,,,,
,folder,,,TM-ITP,Waterproofing,Roof,North Amenities,,,,,
Waterproofing ITP,checklist,,,TM-ITP,Waterproofing,Roof,North Amenities,Accessible,,,,
,folder,,,TM-ITP,Tiling,,,,,,,
,folder,,,TM-ITP,Tiling,Ground Floor,,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,North Lobby Floor,,,,,
,folder,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,Airlock,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Amenities,Cleaners,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,South Lobby Floor & KSB,,,,,
,folder,,,TM-ITP,Tiling,Ground Floor,EOT Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,EOT Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,EOT Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,EOT Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Ground Floor,EOT Amenities,Cleaners,,,,
,folder,,,TM-ITP,Tiling,Level 1,,,,,,
,folder,,,TM-ITP,Tiling,Level 1,North Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,North Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,North Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,North Amenities,Accessible,,,,
,folder,,,TM-ITP,Tiling,Level 1,South Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,South Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,South Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,South Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 1,South Lobby Floor,,,,,
,folder,,,TM-ITP,Tiling,Level 2,,,,,,
,folder,,,TM-ITP,Tiling,Level 2,North Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,North Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,North Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,North Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,North Amenities,Cleaners,,,,
,folder,,,TM-ITP,Tiling,Level 2,South Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,South Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,South Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,South Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 2,South Lobby Floor,,,,,
,folder,,,TM-ITP,Tiling,Level 3,,,,,,
,folder,,,TM-ITP,Tiling,Level 3,North Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,North Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,North Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,North Amenities,Accessible,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,North Amenities,Cleaners,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,North Lobby Floor,,,,,
,folder,,,TM-ITP,Tiling,Level 3,South Amenities,,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,South Amenities,Male,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,South Amenities,Female,,,,
Tiling ITP,checklist,,,TM-ITP,Tiling,Level 3,South Amenities,Accessible,,,,
