Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
51e40e88-a465-46ce-99ba-d310afefc040,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Common Areas,Lift 2,PRE - S - First Fix - Electrical,,
023e0b51-0025-41b4-9f91-af6540c1af10,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Common Areas,Lift Lobby 1,Emergency Lights,PRE - S - First Fix - Electrical,
972aa1f0-1a19-4ea4-9646-90480bc7f361,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Common Areas,Lift Lobby 1,PRE - S - First Fix - Electrical,,
9482963a-d9ba-49cf-bb65-15e3390c905c,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Common Areas,Lift Lobby 2,Emergency Lights,PRE - S - First Fix - Electrical,
5dc21df8-291b-4121-bb92-c23e9a3a78e8,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Common Areas,Lift Lobby 2,PRE - S - First Fix - Electrical,,
9f194fd8-4ab8-48ed-82d0-c6b3a1e242c8,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area A,Corridor 1,Emergency Lights,PRE - S - First Fix - Electrical
f25c6226-2793-4e4f-80d5-87ff8a7eaaec,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area A,Corridor 1,PRE - S - First Fix - Electrical,
bd55a7fd-a999-4d41-95b4-70b5d346fb6b,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area A,Corridor 2,Emergency Lights,PRE - S - First Fix - Electrical
9492371b-532e-455f-9170-062f330039ff,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area A,Corridor 2,PRE - S - First Fix - Electrical,
584f26f7-1476-4548-b3ba-d673338e905c,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area B,Corridor 1,Emergency Lights,PRE - S - First Fix - Electrical
070183f1-617b-4940-a536-160bce06620d,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area B,Corridor 1,PRE - S - First Fix - Electrical,
69a62fa3-a4c9-4262-8f98-9916b5c283b0,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area B,Corridor 2,Emergency Lights,PRE - S - First Fix - Electrical
5b293fc1-b27a-4dfa-94fa-f51186800cf0,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area B,Corridor 2,PRE - S - First Fix - Electrical,
f4e7a719-ae6c-45c6-9279-1678e652aa42,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area C,Corridor 1,Emergency Lights,PRE - S - First Fix - Electrical
5275035c-3397-4f3f-a697-da25b2a15c9d,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Corridor,Level 4 Area C,Corridor 1,PRE - S - First Fix - Electrical,
04af733c-7d7b-45a9-9b2a-673366b56a43,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area A,Electrical room,PRE - S - First Fix - Electrical,
c98d79a6-9f17-48a2-bc95-621b6cc15475,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area A,Services,PRE - S - First Fix - Electrical,
ca22f439-0438-42b1-a5ff-44873a83acc1,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area A,PRE - S - First Fix - Electrical,,
46022a93-9824-4d0f-a9c2-b474e2dce570,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area B,Comms,PRE - S - First Fix - Electrical,
70020764-0771-47d4-af8c-256cf94cf778,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area B,Services,PRE - S - First Fix - Electrical,
21e7e9d5-ab5f-4edf-8c7c-3f7362c7fd00,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Service Areas,Level 3 Area C,Electrical room,PRE - S - First Fix - Electrical,
16826617-35db-47fc-92d1-3b1a71f20ca2,,checklist-flat,not-started,PRE - S - First Fix - Electrical,checklist-flat,FALSE,FALSE,B08,Fitout,Level 4,Apartments,D69,Emergency Lights,PRE - S - First Fix - Electrical,
