type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Prewire Comms Room,,,,,,Prewire Comms Room
checkpoint,Reticulation cables run,,,,,,
checkpoint,Attach photos of fire penetrations & specific locations,,,,,,
