resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Cladding,,,,,,,,
,step,,,,Wind Canopy,,,,,,,
Aluminium Box checklist,checklist,,,,,CAN-206 - 50 x 50mm Powdercoated aluminium box section,,,,,,
Cladding checklist,checklist,,,,,Void Fascia,,,,,,
Cladding checklist,checklist,,,,,Canopy Fascia,,,,,,
,step,,,,Main Entry Canopy,,,,,,,
Aluminium Box checklist,checklist,,,,,CLG-503 - 250 x 50mm Powdercoated aluminium box section,,,,,,
Cladding checklist,checklist,,,,,Void Fascia CLD-209 - 4mm Powdercoated Aluminium,,,,,,
Cladding checklist,checklist,,,,,Canopy Fascia/infill CLD-209 - 4mm Powdercoated Aluminium,,,,,,
Cladding checklist,checklist,,,,Village Green - Pergola Posts,,,,,,,
Cladding checklist,checklist,,,,‘Pop-up’ Riser Screens,,,,,,,
,step,,,,Hospital Street Lower Canopy,,,,,,,
Aluminium Box checklist,checklist,,,,,CAN-200 – 100x50mm Aluminium Battens to pergola,,,,,,
Cladding checklist,checklist,,,,,Outrigger Beam Cladding CLD-201 - 4mm Powdercoated Aluminium,,,,,,
Aluminium Box checklist,checklist,,,,CLG-508 - Mortuary Courtyard,,,,,,,
Aluminium Box checklist,checklist,,,,CLG-508 - Winter Gardens Level 7 - 10,,,,,,,
Aluminium Box checklist,checklist,,,,CLG-505 - ED AOD Courtyard,,,,,,,
Aluminium Box checklist,checklist,,,,CLG-505 - Level 03,,,,,,,
Cladding checklist,checklist,,,,CLG-526 - Main Entry Soffit,,,,,,,
,step,,,,Bridge Link Building A & E,,,,,,,
Cladding checklist,checklist,,,,,4mm Powdercoated Aluminium Soffit Panels,,,,,,
,step,,,,Chevron,,,,,,,
Cladding checklist,checklist,,,,,CLD-206,,,,,,
Cladding checklist,checklist,,,,,CLD-216,,,,,,
Cladding checklist,checklist,,,,CLD-213 - Building D Balustrade,,,,,,,
Cladding checklist,checklist,,,,CLD-214 - Building D Balustrade,,,,,,,
Aluminium Box checklist,checklist,,,,CAN-200 - Building D Pergola,,,,,,,
,step,,,,Ambulance Bay,,,,,,,
Cladding checklist,checklist,,,,,RFS-111 - Roof,,,,,,
Cladding checklist,checklist,,,,,CLD-204 - Walls,,,,,,
Cladding checklist,checklist,,,,,CLD-205 - Walls,,,,,,
,step,,,,Oxygen Tanks,,,,,,,
Cladding checklist,checklist,,,,,RFS-112 - Roof,,,,,,
Cladding checklist,checklist,,,,,CLD-204 - Walls,,,,,,
Cladding checklist,checklist,,,,,CLD-205 - Walls,,,,,,
Cladding checklist,checklist,,,,CLD-102 - Level 07 - 10 Wintergardens,,,,,,,
Cladding checklist,checklist,,,,CLD-101 - Lower Ground,,,,,,,
