resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Level 2 Checklist,folder-with-checklists,,,House 9,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 10,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 11,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 12,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 13,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 14,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 15,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 16,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 17,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 18,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 19,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 20,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 21,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 22,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 23,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 24,,,,,,,,
Level 2 Checklist,folder-with-checklists,,,House 25,,,,,,,,
