"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Apartment Progress"
,"Scope",,
,"Rows"
,,"Lower Ground 2 Level - Lounge, Dining, Staff And Function Rooms -",,"lower ground 2 level","lounge, dining, staff and function rooms"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-226 - Lg2-332) -",,"lower ground 2 level","rac rooms (lg2-226 - lg2-332)"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-340 - Lg2-346) -",,"rac rooms (lg2-340 - lg2-346)","lower ground 2 level"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-349 - Lg2-358) -",,"rac rooms (lg2-349 - lg2-358)","lower ground 2 level"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-361 - Lg2-364) -",,"rac rooms (lg2-361 - lg2-364)","lower ground 2 level"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-389 - Lg2-393) -",,"lower ground 2 level","rac rooms (lg2-389 - lg2-393)"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-374 - Lg2-381) -",,"rac rooms (lg2-374 - lg2-381)","lower ground 2 level"
,,"Lower Ground 2 Level - Rac Rooms (Lg2-382 - Lg2-388) -",,"rac rooms (lg2-382 - lg2-388)","lower ground 2 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-330 - Lg2-333) -",,"rac rooms (lg2-330 - lg2-333)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-342 - Lg2-348) -",,"rac rooms (lg2-342 - lg2-348)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-352 - Lg2-358) -",,"rac rooms (lg2-352 - lg2-358)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-370 - Lg2-374) -",,"rac rooms (lg2-370 - lg2-374)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-370 - Lg2-374) -",,"rac rooms (lg2-370 - lg2-374)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-384 - Lg2-386) -",,"rac rooms (lg2-384 - lg2-386)","lower ground 1 level"
,,"Lower Ground 1 Level - Rac Rooms (Lg2-387 - Lg2-391) -",,"rac rooms (lg2-387 - lg2-391)","lower ground 1 level"
,,"Ground Level - Lobby And Common Area",,"ground level","lobby and common area"
,,"Ground Level - Day Centre 1",,"ground level","day centre 1"
,,"Ground Level - Ward Rooms (Staff And Dining)",,"ground level","ward rooms (staff and dining)"
,,"Ground Level - Ward Rooms (G-225 - G-238)",,"ward rooms (g-225 - g-238)","ground level"
,,"Ground Level - Ward Rooms (G-240 - G-252)",,"ground level","ward rooms (g-240 - g-252)"
,,"Ground Level - Ward Rooms (G-254 - G-266)",,"ground level","ward rooms (g-254 - g-266)"
,,"Ground Level - Ward Rooms (G-269 - G-273)",,"ward rooms (g-269 - g-273)","ground level"
,,"Ground Level - Ward Rooms (G-278 - G-280)",,"ward rooms (g-278 - g-280)","ground level"
,,"Ground Level - Ward Rooms (G-285 - G-290)",,"ground level","ward rooms (g-285 - g-290)"
,,"Ground Level - Lounge, Dining And Staff Rooms",,"lounge, dining and staff rooms","ground level"
,,"Ground Level - Rac Rooms (G-330 - G-333)",,"rac rooms (g-330 - g-333)","ground level"
,,"Ground Level - Rac Rooms (G-340 - G-345)",,"ground level","rac rooms (g-340 - g-345)"
,,"Ground Level - Rac Rooms (G-355 - G-360)",,"rac rooms (g-355 - g-360)","ground level"
,,"Ground Level - Rac Rooms (G-367 - G-368)",,"ground level","rac rooms (g-367 - g-368)"
,,"Ground Level - Rac Rooms (G-370 - G-378)",,"rac rooms (g-370 - g-378)","ground level"
,,"Ground Level - Swing Bedrooms (G-292 - G-296)",,"swing bedrooms (g-292 - g-296)","ground level"
,,"Ground Level - Unit G.1",,"unit g.1","ground level"
,,"Ground Level - Unit G.2",,"unit g.2","ground level"
,,"Ground Level - Unit G.3",,"ground level","unit g.3"
,,"Level 1 - Conference Centre And Breakout Rooms",,"level 1","conference centre and breakout rooms"
,,"Level 1 - Consulting And Counseling Rooms( 1-264 - 1-292)",,"level 1","consulting and counseling rooms( 1-264 - 1-292)"
,,"Level 1 - Staff Rooms",,"level 1","staff rooms"
,,"Level 1 - Unit 1.1",,"level 1","unit 1.1"
,,"Level 1 - Unit 1.3",,"level 1","unit 1.3"
,,"Level 1 - Unit 1.4",,"level 1","unit 1.4"
,,"Level 1 - Unit 1.6",,"unit 1.6","level 1"
,,"Level 2 - Staffs And Admin Office Rooms",,"staffs and admin office rooms","level 2"
,,"Level 2 - Unit 2.1",,"unit 2.1","level 2"
,,"Level 2 - Unit 2.3",,"level 2","unit 2.3"
,,"Level 2 - Unit 2.4",,"unit 2.4","level 2"
,,"Level 2 - Unit 2.6",,"level 2","unit 2.6"
,,"Level 2 - Unit 2.8",,"unit 2.8","level 2"
,,"Level 2 - Unit 2.9",,"unit 2.9","level 2"
,,"Level 2 - Unit 2.10",,"unit 2.10","level 2"
,,"Level 3 - Unit 3.1",,"level 3","unit 3.1"
,,"Level 3 - Unit 3.3",,"unit 3.3","level 3"
,,"Level 3 - Unit 3.4",,"unit 3.4","level 3"
,,"Level 3 - Unit 3.6",,"unit 3.6","level 3"
,,"Level 3 - Unit 3.8",,"unit 3.8","level 3"
,,"Level 3 - Unit 3.9",,"unit 3.9","level 3"
,,"Level 3 - Unit 3.10",,"unit 3.10","level 3"
,,"Level 4 - Unit 4.1",,"level 4","unit 4.1"
,,"Level 4 - Unit 4.2",,"level 4","unit 4.2"
,,"Level 4 - Unit 4.3",,"level 4","unit 4.3"
,,"Level 4 - Unit 4.4",,"level 4","unit 4.4"
,,"Level 4 - Unit 4.5",,"level 4","unit 4.5"
,,"Level 4 - Unit 4.6",,"level 4","unit 4.6"
,,"Level 4 - Unit 4.7",,"level 4","unit 4.7"
,,"Level 4 - Unit 4.8",,"level 4","unit 4.8"
,,"Level 4 - Unit 4.9",,"level 4","unit 4.9"
,,"Level 4 - Unit 4.10",,"level 4","unit 4.10"
,,"Level 5 - Unit 5.1",,"level 5","unit 5.1"
,,"Level 5 - Unit 5.2",,"unit 5.2","level 5"
,,"Level 5 - Unit 5.3",,"level 5","unit 5.3"
,,"Level 5 - Unit 5.4",,"level 5","unit 5.4"
,,"Level 5 - Unit 5.5",,"level 5","unit 5.5"
,,"Level 5 - Unit 5.6",,"unit 5.6","level 5"
,,"Level 5 - Unit 5.7",,"level 5","unit 5.7"
,,"Level 5 - Unit 5.8",,"level 5","unit 5.8"
,,"Level 5 - Unit 5.9",,"level 5","unit 5.9"
,,"Level 5 - Unit 5.10",,"unit 5.10","level 5"
,,"Level 6 - Unit 6.1",,"unit 6.1","level 6"
,,"Level 6 - Unit 6.2",,"level 6","unit 6.2"
,,"Level 6 - Unit 6.3",,"level 6","unit 6.3"
,,"Level 6 - Unit 6.6",,"level 6","unit 6.6"
,,"Level 6 - Unit 6.7",,"level 6","unit 6.7"
,,"Level 6 - Unit 6.8",,"unit 6.8","level 6"
,,"Level 7 - Common Area (Lounge And Function Room)",,"common area (lounge and function room)","level 7"
,,"Level 7 - Unit 7.1",,"level 7","unit 7.1"
,,"Level 7 - Unit 7.2",,"unit 7.2","level 7"
,,"Level 7 - Unit 7.3",,"unit 7.3","level 7"
,,"Level 8 - Unit 8.1",,"level 8","unit 8.1"
,,"Level 8 - Unit 8.2",,"level 8","unit 8.2"
,,"Level 8 - Unit 8.3",,"level 8","unit 8.3"
,,"Level 9 - Unit 9.1",,"level 9","unit 9.1"
,,"Level 9 - Unit 9.2",,"unit 9.2","level 9"
,,"Level 9 - Unit 9.3",,"level 9","unit 9.3"
,,"Level 9 - Unit 9.4",,"level 9","unit 9.4"
,"Columns"
,,"Door frames",,"door frames"
,,"Frame walls",,"frame walls"
,,"Noggins installed",,"noggins installed"
,,"Top sheet caulked and stopped",,"top sheet caulked and stopped"
,,"Insulation to walls",,"insulation to walls"
,,"Hanging internal walls",,"hanging internal walls"
,,"Hanging party walls",,"hanging party walls"
,,"Stop/sand walls",,"stop/sand walls"
,,"Ceiling grid",,"ceiling grid"
,,"Sheet ceilings",,"sheet ceilings"
,,"Access panels installed",,"access panels installed"
,,"Stop/sand ceiling",,"stop/sand ceiling"

"Soffit Progress"
,"Scope",,
,"Rows"
,,"CARPARK 2",,"carpark 2","soffit"
,,"CARPARK 1",,"carpark 1","soffit"
,,"LOWER GROUND 2 LEVEL",,"lower ground 2 level","soffit"
,,"LOWER GROUND 1 LEVEL",,"soffit","lower ground 1 level"
,,"GROUND LEVEL",,"ground level","soffit"
,,"LEVEL 1",,"level 1","soffit"
,,"LEVEL 2",,"level 2","soffit"
,,"LEVEL 3",,"soffit","level 3"
,,"LEVEL 4",,"level 4","soffit"
,,"LEVEL 5",,"level 5","soffit"
,,"LEVEL 6",,"level 6","soffit"
,,"LEVEL 7",,"soffit","level 7"
,,"LEVEL 8",,"level 8","soffit"
,,"LEVEL 9",,"level 9","soffit"
,"Columns"
,,"Fix to Soffit",,"fix to soffit"
,,"Application of foil tape",,"application of foil tape"

"Corridor Progress"
,"Scope",,
,"Rows"
,,"LG2 CORRIDOR",,"lg2 corridor","lower ground 2 level"
,,"LG1 CORRIDOR",,"lg1 corridor","lower ground 1 level"
,,"G CORRIDOR",,"g corridor","ground level"
,,"LV1 CORRIDOR",,"level 1","lv1 corridor"
,,"LV2 CORRIDOR",,"lv2 corridor","level 2"
,,"LV3 CORRIDOR",,"lv3 corridor","level 3"
,,"LV4 CORRIDOR",,"level 4","lv4 corridor"
,,"LV5 CORRIDOR",,"level 5","lv5 corridor"
,,"LV6 CORRIDOR",,"level 6","lv6 corridor"
