resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,MQT,,,,,,,
,step,,,,,B4,,,,,,
,step,,,,,,Wet Fire,,,,,
ENT-004 - Sprinkler rough in and fit off  ,checklist,,,,,,,Sprinkler Rough In & Fit Off,,,,
ENT-006 - Hydrants & Hosereels rough in and fit off ,checklist,,,,,,,Hydrant & Hosereel Rough In & Fit Off,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Sprinklers ,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Hydrants,,,,
ENT-003 - Sprinkler control valves,checklist,,,,,,,Sprinkler control Valves,,,,
ENT-016 - Fire Extinguishers ,checklist,,,,,,,Fire Extinguishers ,,,,
,step,,,,,,Dry Fire ,,,,,
ENT-013 - Fire Electrical Rough In & Fit off ,checklist,,,,,,,Fire Electrical Rough In and Fit Off,,,,
,step,,,,,B3,,,,,,
,step,,,,,,Wet Fire,,,,,
ENT-004 - Sprinkler rough in and fit off  ,checklist,,,,,,,Sprinkler Rough In & Fit Off,,,,
ENT-006 - Hydrants & Hosereels rough in and fit off ,checklist,,,,,,,Hydrant & Hosereel Rough In & Fit Off,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Sprinklers ,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Hydrants,,,,
ENT-003 - Sprinkler control valves,checklist,,,,,,,Sprinkler control Valves,,,,
ENT-016 - Fire Extinguishers ,checklist,,,,,,,Fire Extinguishers ,,,,
,step,,,,,,Dry Fire ,,,,,
ENT-013 - Fire Electrical Rough In & Fit off ,checklist,,,,,,,Fire Electrical Rough In and Fit Off,,,,
,step,,,,,B2,,,,,,
,step,,,,,,Wet Fire,,,,,
ENT-004 - Sprinkler rough in and fit off  ,checklist,,,,,,,Sprinkler Rough In & Fit Off,,,,
ENT-006 - Hydrants & Hosereels rough in and fit off ,checklist,,,,,,,Hydrant & Hosereel Rough In & Fit Off,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Sprinklers ,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Hydrants,,,,
ENT-003 - Sprinkler control valves,checklist,,,,,,,Sprinkler control Valves,,,,
ENT-016 - Fire Extinguishers ,checklist,,,,,,,Fire Extinguishers ,,,,
,step,,,,,,Dry Fire ,,,,,
ENT-013 - Fire Electrical Rough In & Fit off ,checklist,,,,,,,Fire Electrical Rough In and Fit Off,,,,
,step,,,,,B1,,,,,,
,step,,,,,,Wet Fire,,,,,
ENT-004 - Sprinkler rough in and fit off  ,checklist,,,,,,,Sprinkler Rough In & Fit Off,,,,
ENT-006 - Hydrants & Hosereels rough in and fit off ,checklist,,,,,,,Hydrant & Hosereel Rough In & Fit Off,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Sprinklers ,,,,
ENT-009 - Pressure Test Report,checklist,,,,,,,Pressure Test Hydrants,,,,
