"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4394b712-2b54-4c71-9d7b-5183eb94a4f7","","folder-normal","","","step","TRUE","FALSE","Site QA"
"db0a5838-23aa-45f6-b199-6c28aab53273","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments"
"04294a5f-42b4-4a7c-acfc-4ea8233aaf91","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Basement 1"
"d97e385a-02b6-4736-a1e9-a167393d4154","","checklist-sectioned","","QA - Basement Underslab","checklist","FALSE","FALSE","Site QA","Apartments","Basement 1","Underslab"
"4e743d06-f30a-4a20-bdbb-4713ed4b9b1c","","checklist-sectioned","","QA - Waste / Stacks","checklist","FALSE","FALSE","Site QA","Apartments","Basement 1","Common Waste & Stacks"
"cb7631f2-cef3-4526-836e-2e1c829b2755","","checklist-sectioned","","QA - Main Water Reticulation","checklist","FALSE","FALSE","Site QA","Apartments","Basement 1","Main Water Reticulation"
"f33a5178-2a6e-4c9f-8831-49d9f00696b5","","checklist-sectioned","","QA - Manhole","checklist","FALSE","FALSE","Site QA","Apartments","Basement 1","Manholes"
"77f1d520-0f1f-43ab-a02c-f00fa462f911","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Level 0"
"66e269b2-37ae-41f8-99e6-bda13ca54d0d","","checklist-sectioned","","QA - Waste / Stacks","checklist","FALSE","FALSE","Site QA","Apartments","Level 0","Common Waste & Stacks"
"c0e655b7-6e20-4cde-8beb-f950d90e2442","","checklist-sectioned","","QA - Main Water Reticulation","checklist","FALSE","FALSE","Site QA","Apartments","Level 0","Main Water Reticulation"
"ad1f518d-8876-4cef-859e-8c5815d1b21d","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Level 0","GL01"
"f1c1a542-bd9a-4da6-9803-3cc355bd7404","","checklist-flat","","QA - Apartment Waste","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL01","First Fix"
"8f01f92e-57d1-40f9-934c-b0dc51cbaecd","","checklist-flat","","Apartment 2nd Fix QA Checklist","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL01","Second Fix"
"74449fc1-0ce1-4a9e-be26-a10aa47a078b","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Level 0","GL02"
"693f98c8-2d4c-49ea-830c-43e221f05ace","","checklist-flat","","QA - Apartment Waste","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL02","First Fix"
"396c538d-5422-45b8-a1d4-3e33fad589d3","","checklist-flat","","Apartment 2nd Fix QA Checklist","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL02","Second Fix"
"b25e001a-c4f7-4d1f-bbc9-a95fdbae1056","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Level 0","GL03"
"7af29727-a052-40ba-b231-bf92dfe2cabb","","checklist-flat","","QA - Apartment Waste","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL03","First Fix"
"2242ec19-fb31-45de-8587-8c6100f6b1ed","","checklist-flat","","Apartment 2nd Fix QA Checklist","checklist-flat","FALSE","FALSE","Site QA","Apartments","Level 0","GL03","Second Fix"
"ee4ba4d2-5e3b-4827-931f-57d5d388def9","","folder-normal","","","step","TRUE","FALSE","Site QA","Apartments","Level 1"
"18ee61da-7d2f-4708-addc-27dc1cbcc2dd","","checklist-sectioned","","QA - Waste / Stacks","checklist","FALSE","FALSE","Site QA","Apartments","Level 1","Common Waste & Stacks"
