type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checkpoint,TDB-L10  Mechanical,,,,,,,
checkpoint,TDB-L11  Lighting ,,,,,,,
checkpoint,TDB-L11  Power,,,,,,,
checkpoint,TDB-L11  Mechanical,,,,,,,
checkpoint,HDB-LG  Lighting,,,,,,,
checkpoint,HDB-LG  Power,,,,,,,
checkpoint,HDB-LG  Mechanical,,,,,,,
checkpoint,HDB-G  Lighting  ,,,,,,,
checkpoint,HDB-G  Power,,,,,,,
checkpoint,HDB-G  Mechanical,,,,,,,
checkpoint,HDB-L1  Lighting,,,,,,,
checkpoint,HDB-L1  Power,,,,,,,
checkpoint,HDB-L1  Mechanical,,,,,,,
checkpoint,HDB-L4  Lighting,,,,,,,
checkpoint,HDB-L4  Power,,,,,,,
checkpoint,HDB-L4  Mechanical,,,,,,,
checkpoint,HDB-L5  Lighting,,,,,,,
checkpoint,HDB-L5  Power,,,,,,,
checkpoint,HDB-L5  Mechanical,,,,,,,
checkpoint,HDB-L7  Lighting,,,,,,,
checkpoint,HDB-L7  Power,,,,,,,
checkpoint,HDB-L7  Mechanical,,,,,,,
checkpoint,HDB-L10  Lighting,,,,,,,
checkpoint,HDB-L10  Power,,,,,,,
checkpoint,HDB-L10  Mechanical,,,,,,,
checkpoint,HDB-L11  Lighting,,,,,,,
checkpoint,HDB-L11  Power,,,,,,,
checkpoint,HDB-L11  Mechanical,,,,,,,
checkpoint,HDB-L12  Lighting,,,,,,,
checkpoint,HDB-L12  Power,,,,,,,
checkpoint,HDB-L12  Mechanical,,,,,,,
checkpoint,CAFÉ-DB  Lighting,,,,,,,
checkpoint,CAFÉ-DB  Power,,,,,,,
checkpoint,CAFÉ-DB  Mechanical,,,,,,,
checkpoint,RETAIL-DB  Lighting,,,,,,,
checkpoint,RETAIL-DB  Power,,,,,,,
checkpoint,RETAIL-DB  Mechanical,,,,,,,
,,,,,,,,
checklist,ITP 2 - Confirm ethernet connection is received to IPD Egdecon ,,,,,,,
section,Details,,,,,,,
checkpoint,TDB-L11,,,,,,,
checkpoint,TDB-L10 ,,,,,,,
checkpoint,TDB-L9,,,,,,,
checkpoint,TDB-L8,,,,,,,
checkpoint,TDB-L7,,,,,,,
checkpoint,TDB-L6,,,,,,,
checkpoint,TDB-L5,,,,,,,
checkpoint,TDB-L4,,,,,,,
checkpoint,TDB-L3,,,,,,,
checkpoint,TDB-L2,,,,,,,
checkpoint,TDB-L1,,,,,,,
checkpoint,TDB-01-UG,,,,,,,
checkpoint,CAFE-DB,,,,,,,
checkpoint,RETAIL-DB,,,,,,,
checkpoint,HDB-LB,,,,,,,
checkpoint,HDB-LG ,,,,,,,
checkpoint,HDB-L1,,,,,,,
checkpoint,HDB-L4 ,,,,,,,
checkpoint,HDB-L5,,,,,,,
checkpoint,HDB-L7,,,,,,,
checkpoint,HDB-L10,,,,,,,
checkpoint,HDB-L11,,,,,,,
checkpoint,HDB-L12,,,,,,,
,,,,,,,,
checklist,ITP 3 - Confirm control of ATS at each DB,,,,,,,
section,Details,,,,,,,
checkpoint,TDB-L11,,,,,,,
checkpoint,TDB-L10 ,,,,,,,
checkpoint,TDB-L9,,,,,,,
checkpoint,TDB-L8,,,,,,,
checkpoint,TDB-L7,,,,,,,
checkpoint,TDB-L6,,,,,,,
checkpoint,TDB-L5,,,,,,,
checkpoint,TDB-L4,,,,,,,
checkpoint,TDB-L3,,,,,,,
checkpoint,TDB-L2,,,,,,,
checkpoint,TDB-L1,,,,,,,
checkpoint,TDB-01-UG,,,,,,,
checkpoint,CAFE-DB,,,,,,,
checkpoint,RETAIL-DB,,,,,,,
checkpoint,HDB-LB,,,,,,,
checkpoint,HDB-LG ,,,,,,,
checkpoint,HDB-L1,,,,,,,
checkpoint,HDB-L4 ,,,,,,,
checkpoint,HDB-L5,,,,,,,
checkpoint,HDB-L7,,,,,,,
checkpoint,HDB-L10,,,,,,,
checkpoint,HDB-L11,,,,,,,
checkpoint,HDB-L12,,,,,,,
,,,,,,,,
checklist,ITP 4 - Confirm control of load shedding contactor,,,,,,,
section,Details,,,,,,,
checkpoint,TDB-L1,,,,,,,
checkpoint,TDB-L2,,,,,,,
checkpoint,TDB-L3,,,,,,,
checkpoint,TDB-L4,,,,,,,
checkpoint,TDB-L5,,,,,,,
checkpoint,TDB-L6,,,,,,,
checkpoint,TDB-L7,,,,,,,
checkpoint,TDB-L8,,,,,,,
checkpoint,TDB-L9,,,,,,,
checkpoint,TDB-L10,,,,,,,
checkpoint,TDB-L11,,,,,,,
checkpoint,TDB-01-UG,,,,,,,
,,,,,,,,
checklist,ITP 5 - Confirm control of load shedding contactor,,,,,,,
section,Details,,,,,,,
checkpoint,BMS R1,,,,,,,
checkpoint,BMS R2,,,,,,,
checkpoint,BMS R3,,,,,,,
checkpoint,BMS R4,,,,,,,
checkpoint,Lift Controller R5,,,,,,,
