Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
099c2d91-c780-4074-a82a-c93c4db050bb,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Ground floor,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
321e2be7-0b72-41cf-b5b8-5be8ee9c51e4,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 1,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
fb51aeb5-6ea9-40a4-b4c3-f957539d12d3,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 2,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
6c4a1ba9-dd42-4ff0-94de-45d272f0ae24,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 3,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
a2179344-1557-4a0a-888b-444a9048750b,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 4,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
eb5c87d5-e598-4931-9051-d3d8a3f83ae1,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 5,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
6f9fe4c0-a2af-44b2-ba98-555af3bc3be6,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 6,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
387cea51-7251-4eb2-8a0b-ee39c6735f53,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 7,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
635ad980-0124-4081-931f-22aae390fb76,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Level 8,Corridor,Plastering & Internal Hebel/Alpha panel/speed panel,
238c7375-961e-454d-936c-9e7c82fdcc04,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Basement 3 ,Plastering & Internal Hebel/Alpha panel/speed panel,,
47546d92-738c-4b6c-8e4e-4c17ad0603b4,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Basement 2,Plastering & Internal Hebel/Alpha panel/speed panel,,
2c2f1f62-66ec-45aa-ab94-f3da52bbb4ec,,not-started,Plastering & Internal Hebel/Alpha panel/speed panel,checklist,FALSE,FALSE,Site QA,Building,Basement 1,Plastering & Internal Hebel/Alpha panel/speed panel,,
