resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Site QA,,,,,,,,
,,step,,,,Podium 3,,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 01,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 02,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 03,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 04,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 05,,,,,,
Apartment Checklist,Balcony Checklist,folder-with-checklists,,,,,Unit 06,,,,,,
,,step,,,,Upper Ground,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
,,step,,,,Level 1,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
Apartment Checklist,,checklist,,,,,Unit 06,,,,,,
Apartment Checklist,,checklist,,,,,Unit 07,,,,,,
Apartment Checklist,,checklist,,,,,Unit 08,,,,,,
Apartment Checklist,,checklist,,,,,Unit 09,,,,,,
Apartment Checklist,,checklist,,,,,Unit 10,,,,,,
Apartment Checklist,,checklist,,,,,Unit 11,,,,,,
Apartment Checklist,,checklist,,,,,Unit 12,,,,,,
Apartment Checklist,,checklist,,,,,Unit 13,,,,,,
Apartment Checklist,,checklist,,,,,Unit 14,,,,,,
Apartment Checklist,,checklist,,,,,Unit 15,,,,,,
Apartment Checklist,,checklist,,,,,Unit 16,,,,,,
Apartment Checklist,,checklist,,,,,Unit 17,,,,,,
Apartment Checklist,,checklist,,,,,Unit 18,,,,,,
Apartment Checklist,,checklist,,,,,Unit 19,,,,,,
Apartment Checklist,,checklist,,,,,Unit 20,,,,,,
,,step,,,,Level 2,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
Apartment Checklist,,checklist,,,,,Unit 06,,,,,,
Apartment Checklist,,checklist,,,,,Unit 07,,,,,,
Apartment Checklist,,checklist,,,,,Unit 08,,,,,,
Apartment Checklist,,checklist,,,,,Unit 09,,,,,,
Apartment Checklist,,checklist,,,,,Unit 10,,,,,,
Apartment Checklist,,checklist,,,,,Unit 11,,,,,,
Apartment Checklist,,checklist,,,,,Unit 12,,,,,,
Apartment Checklist,,checklist,,,,,Unit 13,,,,,,
Apartment Checklist,,checklist,,,,,Unit 14,,,,,,
Apartment Checklist,,checklist,,,,,Unit 15,,,,,,
Apartment Checklist,,checklist,,,,,Unit 16,,,,,,
Apartment Checklist,,checklist,,,,,Unit 17,,,,,,
Apartment Checklist,,checklist,,,,,Unit 18,,,,,,
Apartment Checklist,,checklist,,,,,Unit 19,,,,,,
Apartment Checklist,,checklist,,,,,Unit 20,,,,,,
,,step,,,,Level 3,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
Apartment Checklist,,checklist,,,,,Unit 06,,,,,,
Apartment Checklist,,checklist,,,,,Unit 07,,,,,,
Apartment Checklist,,checklist,,,,,Unit 08,,,,,,
Apartment Checklist,,checklist,,,,,Unit 09,,,,,,
Apartment Checklist,,checklist,,,,,Unit 10,,,,,,
Apartment Checklist,,checklist,,,,,Unit 11,,,,,,
Apartment Checklist,,checklist,,,,,Unit 12,,,,,,
Apartment Checklist,,checklist,,,,,Unit 13,,,,,,
Apartment Checklist,,checklist,,,,,Unit 14,,,,,,
Apartment Checklist,,checklist,,,,,Unit 15,,,,,,
Apartment Checklist,,checklist,,,,,Unit 16,,,,,,
Apartment Checklist,,checklist,,,,,Unit 17,,,,,,
Apartment Checklist,,checklist,,,,,Unit 18,,,,,,
Apartment Checklist,,checklist,,,,,Unit 19,,,,,,
Apartment Checklist,,checklist,,,,,Unit 20,,,,,,
,,step,,,,Level 4,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
Apartment Checklist,,checklist,,,,,Unit 06,,,,,,
Apartment Checklist,,checklist,,,,,Unit 07,,,,,,
Apartment Checklist,,checklist,,,,,Unit 08,,,,,,
Apartment Checklist,,checklist,,,,,Unit 09,,,,,,
Apartment Checklist,,checklist,,,,,Unit 10,,,,,,
Apartment Checklist,,checklist,,,,,Unit 11,,,,,,
Apartment Checklist,,checklist,,,,,Unit 12,,,,,,
Apartment Checklist,,checklist,,,,,Unit 13,,,,,,
Apartment Checklist,,checklist,,,,,Unit 14,,,,,,
Apartment Checklist,,checklist,,,,,Unit 15,,,,,,
Apartment Checklist,,checklist,,,,,Unit 16,,,,,,
Apartment Checklist,,checklist,,,,,Unit 17,,,,,,
Apartment Checklist,,checklist,,,,,Unit 18,,,,,,
Apartment Checklist,,checklist,,,,,Unit 19,,,,,,
Apartment Checklist,,checklist,,,,,Unit 20,,,,,,
,,step,,,,Level 5,,,,,,,
Apartment Checklist,,checklist,,,,,Unit 01,,,,,,
Apartment Checklist,,checklist,,,,,Unit 02,,,,,,
Apartment Checklist,,checklist,,,,,Unit 03,,,,,,
Apartment Checklist,,checklist,,,,,Unit 04,,,,,,
Apartment Checklist,,checklist,,,,,Unit 05,,,,,,
Apartment Checklist,,checklist,,,,,Unit 06,,,,,,
Apartment Checklist,,checklist,,,,,Unit 07,,,,,,
Apartment Checklist,,checklist,,,,,Unit 08,,,,,,
Apartment Checklist,,checklist,,,,,Unit 09,,,,,,
Apartment Checklist,,checklist,,,,,Unit 10,,,,,,
Apartment Checklist,,checklist,,,,,Unit 11,,,,,,
Apartment Checklist,,checklist,,,,,Unit 12,,,,,,
Apartment Checklist,,checklist,,,,,Unit 13,,,,,,
Apartment Checklist,,checklist,,,,,Unit 14,,,,,,
Apartment Checklist,,checklist,,,,,Unit 15,,,,,,
Apartment Checklist,,checklist,,,,,Unit 16,,,,,,
Apartment Checklist,,checklist,,,,,Unit 17,,,,,,
Apartment Checklist,,checklist,,,,,Unit 18,,,,,,
