Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Framed Baluster Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Building A,grouping,Building A,,
,,Level 1 - Apt 101,,Building A,Level 1,Apt 101
,,Level 1 - Apt 102,,Building A,Level 1,Apt 102
,,Level 1 - Apt 103,,Building A,Level 1,Apt 103
,,Level 1 - Apt 104,,Building A,Level 1,Apt 104
,,Level 1 - Apt 105,,Building A,Level 1,Apt 105
,,Level 1 - Apt 106,,Building A,Level 1,Apt 106
,,Level 1 - Apt 107,,Building A,Level 1,Apt 107
,,Level 1 - Apt 108,,Building A,Level 1,Apt 108
,,Level 2 - Apt 201,,Building A,Level 2,Apt 201
,,Level 2 - Apt 202,,Building A,Level 2,Apt 202
,,Level 2 - Apt 203,,Building A,Level 2,Apt 203
,,Level 2 - Apt 204,,Building A,Level 2,Apt 204
,,Level 2 - Apt 205,,Building A,Level 2,Apt 205
,,Level 2 - Apt 206,,Building A,Level 2,Apt 206
,,Level 2 - Apt 207,,Building A,Level 2,Apt 207
,,Level 2 - Apt 208,,Building A,Level 2,Apt 208
,,Level 3 - Apt 301,,Building A,Level 3,Apt 301
,,Level 3 - Apt 302,,Building A,Level 3,Apt 302
,,Level 3 - Apt 303,,Building A,Level 3,Apt 303
,,Level 3 - Apt 304,,Building A,Level 3,Apt 304
,,Level 3 - Apt 305,,Building A,Level 3,Apt 305
,,Level 3 - Apt 306,,Building A,Level 3,Apt 306
,,Level 3 - Apt 307,,Building A,Level 3,Apt 307
,,Level 3 - Apt 308,,Building A,Level 3,Apt 308
,,Level 3 - Apt 309,,Building A,Level 3,Apt 309
,,Level 3 - Apt 310,,Building A,Level 3,Apt 310
,,Level 3 - Apt 311,,Building A,Level 3,Apt 311
,,Level 3 - Apt 323,,Building A,Level 3,Apt 323
,,Level 4 - Apt 404,,Building A,Level 4,Apt 404
,,Level 4 - Apt 405,,Building A,Level 4,Apt 405
,,Level 4 - Apt 406,,Building A,Level 4,Apt 406
,,Level 4 - Apt 407,,Building A,Level 4,Apt 407
,,Level 4 - Apt 408,,Building A,Level 4,Apt 408
,,Level 4 - Apt 409,,Building A,Level 4,Apt 409
,,Level 4 - Apt 410,,Building A,Level 4,Apt 410
,,Level 4 - Apt 411,,Building A,Level 4,Apt 411
,,Level 4 - Apt 412,,Building A,Level 4,Apt 412
,,Level 4 - Apt 413,,Building A,Level 4,Apt 413
,,Level 4 - Apt 414,,Building A,Level 4,Apt 414
,,Level 4 - Apt 415,,Building A,Level 4,Apt 415
,,Level 4 - Apt 416,,Building A,Level 4,Apt 416
,,Level 4 - Apt 417,,Building A,Level 4,Apt 417
,,Level 4 - Apt 418,,Building A,Level 4,Apt 418
,,Level 4 - Apt 420,,Building A,Level 4,Apt 420
,,Level 4 - Apt 421,,Building A,Level 4,Apt 421
,,Level 4 - Apt 422,,Building A,Level 4,Apt 422
,,Building B,grouping,Building B,,
,,Level 1 - Apt 101,,Building B,Level 1,Apt 101
,,Level 1 - Apt 102,,Building B,Level 1,Apt 102
,,Level 1 - Apt 103,,Building B,Level 1,Apt 103
,,Level 1 - Apt 104,,Building B,Level 1,Apt 104
,,Level 1 - Apt 105,,Building B,Level 1,Apt 105
,,Level 1 - Apt 106,,Building B,Level 1,Apt 106
,,Level 1 - Apt 107,,Building B,Level 1,Apt 107
,,Level 1 - Apt 108,,Building B,Level 1,Apt 108
,,Level 2 - Apt 201,,Building B,Level 2,Apt 201
,,Level 2 - Apt 202,,Building B,Level 2,Apt 202
,,Level 2 - Apt 203,,Building B,Level 2,Apt 203
,,Level 2 - Apt 204,,Building B,Level 2,Apt 204
,,Level 2 - Apt 205,,Building B,Level 2,Apt 205
,,Level 2 - Apt 206,,Building B,Level 2,Apt 206
,,Level 2 - Apt 207,,Building B,Level 2,Apt 207
,,Level 2 - Apt 208,,Building B,Level 2,Apt 208
,,Level 3 - Apt 301,,Building B,Level 3,Apt 301
,,Level 3 - Apt 302,,Building B,Level 3,Apt 302
,,Level 3 - Apt 303,,Building B,Level 3,Apt 303
,,Level 3 - Apt 304,,Building B,Level 3,Apt 304
,,Level 3 - Apt 305,,Building B,Level 3,Apt 305
,,Level 3 - Apt 306,,Building B,Level 3,Apt 306
,,Level 3 - Apt 307,,Building B,Level 3,Apt 307
,,Level 3 - Apt 308,,Building B,Level 3,Apt 308
,,Level 4 - Apt 401,,Building B,Level 4,Apt 401
,,Level 4 - Apt 402,,Building B,Level 4,Apt 402
,,Level 4 - Apt 403,,Building B,Level 4,Apt 403
,,Level 4 - Apt 404,,Building B,Level 4,Apt 404
,,Level 4 - Apt 405,,Building B,Level 4,Apt 405
,,Level 4 - Apt 406,,Building B,Level 4,Apt 406
,,Level 4 - Apt 407,,Building B,Level 4,Apt 407
,,Level 4 - Apt 408,,Building B,Level 4,Apt 408
,,Level 5 - Apt 501,,Building B,Level 5,Apt 501
,,Level 5 - Apt 502,,Building B,Level 5,Apt 502
,,Level 5 - Apt 503,,Building B,Level 5,Apt 503
,,Level 5 - Apt 504,,Building B,Level 5,Apt 504
,,Level 5 - Apt 505,,Building B,Level 5,Apt 505
,,Level 5 - Apt 506,,Building B,Level 5,Apt 506
,,Level 5 - Apt 507,,Building B,Level 5,Apt 507
,,Level 5 - Apt 508,,Building B,Level 5,Apt 508
,,Building C,grouping,Building C,,
,,Level 1 - Apt 101,,Building C,Level 1,Apt 101
,,Level 1 - Apt 102,,Building C,Level 1,Apt 102
,,Level 1 - Apt 103,,Building C,Level 1,Apt 103
,,Level 1 - Apt 104,,Building C,Level 1,Apt 104
,,Level 1 - Apt 105,,Building C,Level 1,Apt 105
,,Level 1 - Apt 106,,Building C,Level 1,Apt 106
,,Level 1 - Apt 107,,Building C,Level 1,Apt 107
,,Level 1 - Apt 108,,Building C,Level 1,Apt 108
,,Level 2 - Apt 201,,Building C,Level 2,Apt 201
,,Level 2 - Apt 202,,Building C,Level 2,Apt 202
,,Level 2 - Apt 203,,Building C,Level 2,Apt 203
,,Level 2 - Apt 204,,Building C,Level 2,Apt 204
,,Level 2 - Apt 205,,Building C,Level 2,Apt 205
,,Level 2 - Apt 206,,Building C,Level 2,Apt 206
,,Level 2 - Apt 207,,Building C,Level 2,Apt 207
,,Level 2 - Apt 208,,Building C,Level 2,Apt 208
,,Level 3 - Apt 301,,Building C,Level 3,Apt 301
,,Level 3 - Apt 302,,Building C,Level 3,Apt 302
,,Level 3 - Apt 303,,Building C,Level 3,Apt 303
,,Level 3 - Apt 304,,Building C,Level 3,Apt 304
,,Level 3 - Apt 305,,Building C,Level 3,Apt 305
,,Level 3 - Apt 306,,Building C,Level 3,Apt 306
,,Level 3 - Apt 307,,Building C,Level 3,Apt 307
,,Level 3 - Apt 308,,Building C,Level 3,Apt 308
,,Level 4 - Apt 401,,Building C,Level 4,Apt 401
,,Level 4 - Apt 402,,Building C,Level 4,Apt 402
,,Level 4 - Apt 403,,Building C,Level 4,Apt 403
,,Level 4 - Apt 404,,Building C,Level 4,Apt 404
,,Level 4 - Apt 405,,Building C,Level 4,Apt 405
,,Level 4 - Apt 406,,Building C,Level 4,Apt 406
,,Level 4 - Apt 407,,Building C,Level 4,Apt 407
,,Level 4 - Apt 408,,Building C,Level 4,Apt 408
,,Level 5 - Apt 501,,Building C,Level 5,Apt 501
,,Level 5 - Apt 502,,Building C,Level 5,Apt 502
,,Level 5 - Apt 503,,Building C,Level 5,Apt 503
,,Level 5 - Apt 504,,Building C,Level 5,Apt 504
,,Level 5 - Apt 505,,Building C,Level 5,Apt 505
,,Level 5 - Apt 506,,Building C,Level 5,Apt 506
,,Level 5 - Apt 507,,Building C,Level 5,Apt 507
,,Level 5 - Apt 508,,Building C,Level 5,Apt 508
,,Building D,grouping,Building D,,
,,Level 1 - Apt 101,,Building D,Level 1,Apt 101
,,Level 1 - Apt 102,,Building D,Level 1,Apt 102
,,Level 1 - Apt 103,,Building D,Level 1,Apt 103
,,Level 1 - Apt 104,,Building D,Level 1,Apt 104
,,Level 1 - Apt 105,,Building D,Level 1,Apt 105
,,Level 1 - Apt 106,,Building D,Level 1,Apt 106
,,Level 1 - Apt 107,,Building D,Level 1,Apt 107
,,Level 1 - Apt 108,,Building D,Level 1,Apt 108
,,Level 1 - Apt 109,,Building D,Level 1,Apt 109
,,Level 1 - Apt 110,,Building D,Level 1,Apt 110
,,Level 2 - Apt 201,,Building D,Level 2,Apt 201
,,Level 2 - Apt 202,,Building D,Level 2,Apt 202
,,Level 2 - Apt 203,,Building D,Level 2,Apt 203
,,Level 2 - Apt 204,,Building D,Level 2,Apt 204
,,Level 2 - Apt 205,,Building D,Level 2,Apt 205
,,Level 2 - Apt 206,,Building D,Level 2,Apt 206
,,Level 2 - Apt 207,,Building D,Level 2,Apt 207
,,Level 2 - Apt 208,,Building D,Level 2,Apt 208
,,Level 2 - Apt 209,,Building D,Level 2,Apt 209
,,Level 2 - Apt 210,,Building D,Level 2,Apt 210
,,Level 3 - Apt 301,,Building D,Level 3,Apt 301
,,Level 3 - Apt 302,,Building D,Level 3,Apt 302
,,Level 3 - Apt 303,,Building D,Level 3,Apt 303
,,Level 3 - Apt 304,,Building D,Level 3,Apt 304
,,Level 3 - Apt 305,,Building D,Level 3,Apt 305
,,Level 3 - Apt 306,,Building D,Level 3,Apt 306
,,Level 3 - Apt 307,,Building D,Level 3,Apt 307
,,Level 3 - Apt 308,,Building D,Level 3,Apt 308
,,Level 3 - Apt 309,,Building D,Level 3,Apt 309
,,Level 3 - Apt 310,,Building D,Level 3,Apt 310
,,Level 4 - Apt 401,,Building D,Level 4,Apt 401
,,Level 4 - Apt 402,,Building D,Level 4,Apt 402
,,Level 4 - Apt 403,,Building D,Level 4,Apt 403
,,Level 4 - Apt 404,,Building D,Level 4,Apt 404
,,Level 4 - Apt 405,,Building D,Level 4,Apt 405
,,Level 4 - Apt 406,,Building D,Level 4,Apt 406
,,Level 4 - Apt 407,,Building D,Level 4,Apt 407
,,Level 4 - Apt 408,,Building D,Level 4,Apt 408
,,Level 4 - Apt 409,,Building D,Level 4,Apt 409
,,Level 4 - Apt 410,,Building D,Level 4,Apt 410
,,Level 5 - Apt 501,,Building D,Level 5,Apt 501
,,Level 5 - Apt 502,,Building D,Level 5,Apt 502
,,Level 5 - Apt 503,,Building D,Level 5,Apt 503
,,Level 5 - Apt 504,,Building D,Level 5,Apt 504
,,Level 5 - Apt 505,,Building D,Level 5,Apt 505
,,Level 5 - Apt 506,,Building D,Level 5,Apt 506
,,Level 5 - Apt 507,,Building D,Level 5,Apt 507
,,Level 5 - Apt 508,,Building D,Level 5,Apt 508
,,Level 5 - Apt 509,,Building D,Level 5,Apt 509
,,Level 5 - Apt 510,,Building D,Level 5,Apt 510
,Columns,,,,,
,,Work area acceptable & approval to start,,Work area acceptable & approval to start work,,
,,Fixing Details checked,,Fixing Details checked,,
,,Fixing Substrate Type,Fixing Substrate Type,Fixing Details checked,,
,,Setout as per CAD drawings,,Setout as per CAD drawings,,
,,Position materials & mark drill points,,Position materials and mark drill points,,
,,Drill depth,Drill depth,Position materials and mark drill points,,
,,Threaded Rod/Coach Screw/Bolt Size,Threaded Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Length of Rod/Coach Screw/Bolt Size,Length of Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Epoxy Type,Epoxy Type,Position materials and mark drill points,,
,,Neoprene Gasket Installed as per PS1,,Neoprene Gasket Installed as per PS1,,
,,Install posts & Panels,,Install posts and Panels,,
,,Confirm Plumb/level/Square final pos.,,Confirm Plumb/level/Square final positions,,
,,Install Inner and Top Rail and Endcaps,,Install Inner and Top Rail and Endcaps,,
,,All work completed/reviewed/approved,,"All work completed, reviewed and approved",,
,,,,,,
Postless Baluster Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Building A,grouping,Building A,,
,,Level 3 - Apt 312,,Building A,Level 3,Apt 312
,,Level 3 - Apt 313,,Building A,Level 3,Apt 313
,,Level 3 - Apt 314,,Building A,Level 3,Apt 314
,,Level 3 - Apt 315,,Building A,Level 3,Apt 315
,,Level 3 - Apt 316,,Building A,Level 3,Apt 316
,,Level 3 - Apt 317,,Building A,Level 3,Apt 317
,,Level 3 - Apt 318,,Building A,Level 3,Apt 318
,,Level 3 - Apt 319,,Building A,Level 3,Apt 319
,,Level 3 - Apt 320,,Building A,Level 3,Apt 320
,,Level 3 - Apt 321,,Building A,Level 3,Apt 321
,,Level 3 - Apt 322,,Building A,Level 3,Apt 322
,,Level 4 - Apt 401,,Building A,Level 4,Apt 401
,,Level 4 - Apt 402,,Building A,Level 4,Apt 402
,,Level 4 - Apt 403,,Building A,Level 4,Apt 403
,,Level 4 - Apt 419,,Building A,Level 4,Apt 419
,,Level 4 - Apt 423,,Building A,Level 4,Apt 423
,Columns,,,,,
,,Work area acceptable & approval to start,,Work area acceptable & approval to start work,,
,,Fixing Details checked,,Fixing Details checked,,
,,Fixing Substrate Type,Fixing Substrate Type,Fixing Details checked,,
,,Setout as per CAD drawings,,Setout as per CAD drawings,,
,,Position materials & mark drill points,,Position materials and mark drill points,,
,,Drill depth,Drill depth,Position materials and mark drill points,,
,,Threaded Rod/Coach Screw/Bolt Size,Threaded Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Length of Rod/Coach Screw/Bolt Size,Length of Rod/Coach Screw/Bolt Size,Position materials and mark drill points,,
,,Epoxy Type,Epoxy Type,Position materials and mark drill points,,
,,Neoprene Gasket Installed as per PS1,,Neoprene Gasket Installed as per PS1,,
,,Install Spacers & Backing Channel,,Install Spacers and Backing Channel,,
,,Confirm Plumb/level/Square final positions,,Confirm Plumb/level/Square final positions,,
,,Install Panels,,Install Panels,,
,,Install Inner & Top Rail and Endcaps,,Install Inner and Top Rail and Endcaps,,
,,All work completed/reviewed/approved,,"All work completed, reviewed and approved",,
,,,,,,
Stairs Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Building A,grouping,Building A,,
,,Stairs 1,,Building A,Stairs 1,
,,Stairs 2,,Building A,Stairs 2,
,,Building B,grouping,Building B,,
,,Stairs,,Building B,Stairs,
,,Building C,grouping,Building C,,
,,Stairs,,Building C,Stairs,
,,Building D,grouping,Building D,,
,,Stairs,,Building D,Stairs,
,Columns,,,,,
,,"Install J-Mounts, Leada Rail & End Caps",,"Install J-Mounts, Leada Rail and End Caps",,
,,Silicone gaps/not bigger than 2mm,,"Silicone gaps, Confirm not bigger than 2mm",,
,,All work completed/reviewed/approved,,"All work completed, reviewed and approved",,
