"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e69bf2c-934c-4dce-8244-bb70d0f71ebb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"740cc39e-5993-45d8-8288-9f0db7bef45d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1"
"3367e880-2e04-4c27-a182-a45377b7fe1c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","1E"
"3bcb1540-e7f5-4ffd-8e0c-26b3295dbee8","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1E","Wall Framing & Sheeting"
"4c19e345-ebff-4410-9658-215457f265aa","","checklist-flat","not-started","ITP 007 Skirting Installation","checklist-flat","FALSE","FALSE","Site QA","Level 1","1E","Skirting"
"3d79bfeb-1338-42db-95d7-3ea6d420a5e9","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1E","Suspended Framing"
"4ec1c3e6-1e8e-4386-ab5a-1fb2bc8485d5","","checklist-sectioned","not-started","ITP 005 Installation of Ceiling System","checklist","FALSE","FALSE","Site QA","Level 1","1E","Suspended Ceiling Sheeting"
"228b1c14-23ff-4316-ac28-56257c4ec823","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1E","Balcony Wall and Ceiling- Framing and Sheeting"
"4e0f0241-e332-4959-b26f-ad181c5421bd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","1F"
"6158631b-0a5f-4e83-8ddb-c8bbc73abb64","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1F","Wall Framing & Sheeting"
"ed1a09ca-a668-46e6-abe3-f21f5c52c96d","","checklist-flat","not-started","ITP 007 Skirting Installation","checklist-flat","FALSE","FALSE","Site QA","Level 1","1F","Skirting"
"6c80d0c7-a0c6-4676-bb2c-ec1c1b09854f","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1F","Suspended Framing"
"f065184e-dd80-4e1f-acaf-59d9e3fb343d","","checklist-sectioned","not-started","ITP 005 Installation of Ceiling System","checklist","FALSE","FALSE","Site QA","Level 1","1F","Suspended Ceiling Sheeting"
"07bf4569-4122-435b-85ff-e1ae1bfec683","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","1F","Balcony Wall and Ceiling- Framing and Sheeting"
"ec46713d-5e10-474c-b415-ce9c274f2fc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","Fire Stairs"
"b00e90e4-b23a-4d41-a365-8704fb3bcae0","","checklist-flat","not-started","ITP 001 Speed Panel","checklist-flat","FALSE","FALSE","Site QA","Level 1","Fire Stairs","Speedpanel Stair Pressurisation Shaft 1"
"6ab3f249-d8da-4e8a-92f0-a3959fdb2875","","checklist-flat","not-started","ITP 001 Speed Panel","checklist-flat","FALSE","FALSE","Site QA","Level 1","Fire Stairs","Speedpanel Stair Pressurisation Shaft 2"
"18159120-abc3-42a5-a282-b44ffcb17c90","","checklist-flat","not-started","ITP 001 Speed Panel","checklist-flat","FALSE","FALSE","Site QA","Level 1","Fire Stairs","Speedpanel Scissor Stair Dividing Wall"
"3934a47d-aaea-4a4a-9b55-3ac5b98ed748","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","Northern Core Risers & Plant Rooms"
"646de199-9e82-43e0-8f53-579433ccc16c","","checklist-flat","not-started","ITP 001 Speed Panel","checklist-flat","FALSE","FALSE","Site QA","Level 1","Northern Core Risers & Plant Rooms","Speedpanel Northern Core Risers & Plant Rooms"
"3251e381-3a68-449f-92b4-85f719f263d3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 1","KWH Corridor"
"2046306b-cae1-4582-8f8c-a8e2b677be02","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Corridor Wall Framing & Sheeting"
"4acbb2a0-b632-4ab1-bf25-73686211a7e0","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Corridor Suspended Framing"
"878973c7-0a85-4677-aac5-af4acd5ecd21","","checklist-sectioned","not-started","ITP 005 Installation of Ceiling System","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Corridor Suspended Ceiling Sheeting"
"c8741f5f-1f0c-43aa-8776-d9ed1a15b63c","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Garbage Room Suspended Framing"
"36f3cce8-d108-4294-a3b4-bec746b556c6","","checklist-sectioned","not-started","ITP 005 Installation of Ceiling System","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Garbage Room Suspended Ceiling Sheeting"
"e266f8e7-f002-4ff1-b571-5b4629e83fd5","","checklist-sectioned","not-started","ITP 003 Installation of Internal Partitions","checklist","FALSE","FALSE","Site QA","Level 1","KWH Corridor","Garbage Room Wall Framing & Sheeting"
"aa2c98fc-54c8-443a-b815-63aa266c167f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Level 1","Y-Junction Detail"
"8b12b1df-1a50-4c32-9c75-1598d99f4612","","checklist-flat","not-started","ITP 004 Door and Door Hardware Installation","checklist-flat","FALSE","FALSE","Site QA","Level 1","Metal Door Frame Installation"
