resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Lot 12,,,,,,,,
,step,,,,Earthworks,,,,,,,
QA - Detailed Excavation -,checklist,,,,,Detailed Excavation,,,,,,
,step,,,,Stormwater,,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation EXSWMH to B/1,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation B/1 to B/2,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/2,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SWMH B/2 to SWCP02,,,,,,
QA - Cesspit,checklist,,,,,Cesspit Installation SWCP02,,,,,,
QA - Stormwater Concrete Junction,checklist,,,,,Stormwater Concrete Junction Lot 1,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
,step,,,,Sewer,,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install New SSMH A/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SSMH A/1 to end cap,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
QA - Sewer Junction,checklist,,,,,Sewer Junction Lot 1,,,,,,
,step,,,Lot 13,,,,,,,,
,step,,,,Earthworks,,,,,,,
QA - Detailed Excavation -,checklist,,,,,Detailed Excavation,,,,,,
,step,,,,Stormwater,,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation EXSWMH to B/1,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation B/1 to B/2,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/2,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SWMH B/2 to SWCP02,,,,,,
QA - Cesspit,checklist,,,,,Cesspit Installation SWCP02,,,,,,
QA - Stormwater Concrete Junction,checklist,,,,,Stormwater Concrete Junction Lot 1,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
,step,,,,Sewer,,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install New SSMH A/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SSMH A/1 to end cap,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
QA - Sewer Junction,checklist,,,,,Sewer Junction Lot 1,,,,,,
,step,,,Lot 14,,,,,,,,
,step,,,,Earthworks,,,,,,,
QA - Detailed Excavation -,checklist,,,,,Detailed Excavation,,,,,,
,step,,,,Stormwater,,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation EXSWMH to B/1,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation B/1 to B/2,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/2,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SWMH B/2 to SWCP02,,,,,,
QA - Cesspit,checklist,,,,,Cesspit Installation SWCP02,,,,,,
QA - Stormwater Concrete Junction,checklist,,,,,Stormwater Concrete Junction Lot 1,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
,step,,,,Sewer,,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install New SSMH A/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SSMH A/1 to end cap,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
QA - Sewer Junction,checklist,,,,,Sewer Junction Lot 1,,,,,,
,step,,,Lot 15,,,,,,,,
,step,,,,Earthworks,,,,,,,
QA - Detailed Excavation -,checklist,,,,,Detailed Excavation,,,,,,
,step,,,,Stormwater,,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation EXSWMH to B/1,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation B/1 to B/2,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install PUB SWMH B/2,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SWMH B/2 to SWCP02,,,,,,
QA - Cesspit,checklist,,,,,Cesspit Installation SWCP02,,,,,,
QA - Stormwater Concrete Junction,checklist,,,,,Stormwater Concrete Junction Lot 1,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
,step,,,,Sewer,,,,,,,
QA - Drainage - Manhole Install Checklist,checklist,,,,,Drainage - Manhole Install New SSMH A/1,,,,,,
QA - Pipeline Installation Checklist,checklist,,,,,Pipeline Installation SSMH A/1 to end cap,,,,,,
QA - Cap existing connection,checklist,,,,,Cap existing connection,,,,,,
QA - Sewer Junction,checklist,,,,,Sewer Junction Lot 1,,,,,,
