Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Fit Off Progress - Rough In Fans,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1 Fans,grouping,Main Office 1 Fans,,,
,,GEF-1.1,,GEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,GEF-1.2,,GEF-1.2,Main Office 1 Fans,Fit Off,Site QA
,,TEF-1.1,,TEF-1.1,Main Office 1 Fans,Fit Off,Site QA
,,RC-1.1,,RC-1.1,Main Office 1 Fans,Fit Off,Site QA
,,Main Office 2 Fans,grouping,Main Office 2 Fans,,,
,,GEF-2.1,,GEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,GEF-2.2,,GEF-2.2,Main Office 2 Fans,Fit Off,Site QA
,,TEF-2.1,,TEF-2.1,Main Office 2 Fans,Fit Off,Site QA
,,RC-2.1,,RC-2.1,Main Office 2 Fans,Fit Off,Site QA
,,Main Office 3 Fans,grouping,Main Office 3 Fans,,,
,,GEF-3.1,,GEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,GEF-3.2,,GEF-3.2,Main Office 3 Fans,Fit Off,Site QA
,,TEF-3.1,,TEF-3.1,Main Office 3 Fans,Fit Off,Site QA
,,RC-3.1,,RC-3.1,Main Office 3 Fans,Fit Off,Site QA
,Columns,,,,,,
,,Solid ductwork install complete & levelled,,Solid ductwork install complete and levelled,,,
,,All flexible/canvas ductwork connections installed,,All flexible/canvas ductwork connections installed,,,
,,Fan installed into position & correctly aligned/Level & in direction of flow,,Fan installed into position and correctly aligned/Level and in direction of flow,,,
,,Vibration isolation installed,,Vibration isolation installed,,,
,,"Dampers installed to duct (NRD, VC, FD, MVCD) Correctly",,"Dampers installed to duct (NRD, VC, FD, MVCD) Correctly",,,
,,Electrical installation roughed in to Fan,,Electrical installation roughed in to Fan,,,
,,Controls installation roughed in to Fan,,Controls installation roughed in to Fan,,,
,,All items correctly insulated if required,,All items correctly insulated if required,,,
,,Fire Shutdown cable roughed in,,Fire Shutdown cable roughed in,,,
,,VSD installed to Fan including electrical & controls,,VSD installed to Fan including electrical and controls,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,,,,,,
Fit Off Progress - Fit Off Fans,,,,,,,
,Scope,,,Fit Off,,,
,Rows,,,,,,
,,Main Office 1 Fans,grouping,Main Office 1 Fans,,,
,,GEF-1.1,,GEF-1.1.,Main Office 1 Fans,Fit Off,Site QA
,,GEF-1.2,,GEF-1.2.,Main Office 1 Fans,Fit Off,Site QA
,,TEF-1.1,,TEF-1.1.,Main Office 1 Fans,Fit Off,Site QA
,,RC-1.1,,RC-1.1.,Main Office 1 Fans,Fit Off,Site QA
,,Main Office 2 Fans,grouping,Main Office 2 Fans,,,
,,GEF-2.1,,GEF-2.1.,Main Office 2 Fans,Fit Off,Site QA
,,GEF-2.2,,GEF-2.2.,Main Office 2 Fans,Fit Off,Site QA
,,TEF-2.1,,TEF-2.1.,Main Office 2 Fans,Fit Off,Site QA
,,RC-2.1,,RC-2.1.,Main Office 2 Fans,Fit Off,Site QA
,,Main Office 3 Fans,grouping,Main Office 3 Fans,,,
,,GEF-3.1,,GEF-3.1.,Main Office 3 Fans,Fit Off,Site QA
,,GEF-3.2,,GEF-3.2.,Main Office 3 Fans,Fit Off,Site QA
,,TEF-3.1,,TEF-3.1.,Main Office 3 Fans,Fit Off,Site QA
,,RC-3.1,,RC-3.1.,Main Office 3 Fans,Fit Off,Site QA
,Columns,,,,,,
,,"Solid ductwork capped, covered, sealed & seams weatherproofed",,"Solid ductwork capped, covered, sealed and seams weatherproofed",,,
,,Over Flashings installed & weatherproofed,,Over Flashings installed and weatherproofed,,,
,,Filters installed & are removable,,Filters installed and are removable,,,
,,Electrical installation fitted off,,Electrical installation fitted off,,,
,,Control works fitted off including all sensors/controllers,,"Control works fitted off including all sensors, controllers",,,
,,Fire Shutdown connected,,Fire Shutdown connected,,,
,,Grilles/louvres installed if required,,Grilles/louvres installed if required,,,
,,labels installed,,labels installed,,,
,,Take photo of Fan model & serial name plate,,Take photo of Fan model and serial name plate,,,
,,All dampers are fully open,,All dampers are fully open,,,
,,Works area tidy & clean of debris,,Works area tidy and clean of debris,,,
,,General area inspection for defects,,General area inspection for defects,,,
,,Equipment ready for commissioning,,Equipment ready for commissioning,,,
