type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Split Rough In,,,,,,Split Rough In
checkpoint,Drain & Pipework roughed in to correct indoor unit location,,,,,,
checkpoint,Condensate Pump Roughed In If Required including tubing,,,,,,
