type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Refrigeration Pipe,,,,,,Refrigeration Pipe
checkpoint,Pipework installed as per Schematic and Shop Drawings,,,,,,
checkpoint,Actual Pipe Meters Recorded on schematic,,,,,,
checkpoint,Pipework Pressure Tested @400 psi,,,,,,
