Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Facade QA,,,
,Rows,,,,,,
,,Area A,dynamic,Facade QA,Area A,,
,,Area B2,dynamic,Facade QA,Area B2,,
,,Area B1,dynamic,Facade QA,Area B1,,
,,Area C (Conical),dynamic,Facade QA,Area C (Conical),,
,,Area B3,dynamic,Facade QA,Area B3,,
,Columns,,,,,,
,,Panels,,Panels,,,
,,Frames,,Frames,,,
,,Bay Completion Inspection,,Bay Completion Inspection,,,
,,,,,,,
Bay Completion Inspection - Detailed Progress,,,,,,,
,Scope,,,Facade QA,,,
,Rows,,,,,,
,,Area A,grouping,Area A,,,
,,Bay A1,,Facade QA,Area A,Bay A1,Bay Completion Inspection
,,Bay A2,,Facade QA,Area A,Bay A2,Bay Completion Inspection
,,Bay A3,,Facade QA,Area A,Bay A3,Bay Completion Inspection
,,Bay A4,,Facade QA,Area A,Bay A4,Bay Completion Inspection
,,Bay A5,,Facade QA,Area A,Bay A5,Bay Completion Inspection
,,Bay A6,,Facade QA,Area A,Bay A6,Bay Completion Inspection
,,Bay A7,,Facade QA,Area A,Bay A7,Bay Completion Inspection
,,Bay A8,,Facade QA,Area A,Bay A8,Bay Completion Inspection
,,Bay A9,,Facade QA,Area A,Bay A9,Bay Completion Inspection
,,Bay A10,,Facade QA,Area A,Bay A10,Bay Completion Inspection
,,Bay A11,,Facade QA,Area A,Bay A11,Bay Completion Inspection
,,Bay A12,,Facade QA,Area A,Bay A12,Bay Completion Inspection
,,Bay A13,,Facade QA,Area A,Bay A13,Bay Completion Inspection
,,Bay A14,,Facade QA,Area A,Bay A14,Bay Completion Inspection
,,Bay A15,,Facade QA,Area A,Bay A15,Bay Completion Inspection
,,Bay A16,,Facade QA,Area A,Bay A16,Bay Completion Inspection
,,Bay A17,,Facade QA,Area A,Bay A17,Bay Completion Inspection
,,Bay A18,,Facade QA,Area A,Bay A18,Bay Completion Inspection
,,Bay A19,,Facade QA,Area A,Bay A19,Bay Completion Inspection
,,Bay A20,,Facade QA,Area A,Bay A20,Bay Completion Inspection
,,Bay A21,,Facade QA,Area A,Bay A21,Bay Completion Inspection
,,Bay A22,,Facade QA,Area A,Bay A22,Bay Completion Inspection
,,Bay A23,,Facade QA,Area A,Bay A23,Bay Completion Inspection
,,Bay A24,,Facade QA,Area A,Bay A24,Bay Completion Inspection
,,Bay A25,,Facade QA,Area A,Bay A25,Bay Completion Inspection
,,Bay A26,,Facade QA,Area A,Bay A26,Bay Completion Inspection
,,Bay A27,,Facade QA,Area A,Bay A27,Bay Completion Inspection
,,Area B2,grouping,Area B2,,,
,,Bay B1,,Facade QA,Area B2,Bay B1,Bay Completion Inspection
,,Bay B4,,Facade QA,Area B2,Bay B4,Bay Completion Inspection
,,Bay B5,,Facade QA,Area B2,Bay B5,Bay Completion Inspection
,,Bay B6,,Facade QA,Area B2,Bay B6,Bay Completion Inspection
,,Bay B7,,Facade QA,Area B2,Bay B7,Bay Completion Inspection
,,Bay B8,,Facade QA,Area B2,Bay B8,Bay Completion Inspection
,,Bay B9,,Facade QA,Area B2,Bay B9,Bay Completion Inspection
,,Bay B10,,Facade QA,Area B2,Bay B10,Bay Completion Inspection
,,Bay B11,,Facade QA,Area B2,Bay B11,Bay Completion Inspection
,,Bay B12,,Facade QA,Area B2,Bay B12,Bay Completion Inspection
,,Bay B13,,Facade QA,Area B2,Bay B13,Bay Completion Inspection
,,Bay B14,,Facade QA,Area B2,Bay B14,Bay Completion Inspection
,,Bay B15,,Facade QA,Area B2,Bay B15,Bay Completion Inspection
,,Bay B16,,Facade QA,Area B2,Bay B16,Bay Completion Inspection
,,Area B1,grouping,Area B1,,,
,,Bay B17,,Facade QA,Area B1,Bay B17,Bay Completion Inspection
,,Bay B18,,Facade QA,Area B1,Bay B18,Bay Completion Inspection
,,Bay B19,,Facade QA,Area B1,Bay B19,Bay Completion Inspection
,,Bay B20,,Facade QA,Area B1,Bay B20,Bay Completion Inspection
,,Bay B21,,Facade QA,Area B1,Bay B21,Bay Completion Inspection
,,Bay B22,,Facade QA,Area B1,Bay B22,Bay Completion Inspection
,,Bay B23,,Facade QA,Area B1,Bay B23,Bay Completion Inspection
,,Bay B24,,Facade QA,Area B1,Bay B24,Bay Completion Inspection
,,Bay B25,,Facade QA,Area B1,Bay B25,Bay Completion Inspection
,,Bay B26,,Facade QA,Area B1,Bay B26,Bay Completion Inspection
,,Bay B27,,Facade QA,Area B1,Bay B27,Bay Completion Inspection
,,Bay B28,,Facade QA,Area B1,Bay B28,Bay Completion Inspection
,,Area C (Conical),grouping,Area C (Conical),,,
,,Bay B29,,Facade QA,Area C (Conical),Bay B29,Bay Completion Inspection
,,Bay B30,,Facade QA,Area C (Conical),Bay B30,Bay Completion Inspection
,,Bay B31,,Facade QA,Area C (Conical),Bay B31,Bay Completion Inspection
,,Area B3,grouping,Area B3,,,
,,Bay B32,,Facade QA,Area B3,Bay B32,Bay Completion Inspection
,,Bay B33,,Facade QA,Area B3,Bay B33,Bay Completion Inspection
,,Bay B34,,Facade QA,Area B3,Bay B34,Bay Completion Inspection
,,Bay B35,,Facade QA,Area B3,Bay B35,Bay Completion Inspection
,,Bay B36,,Facade QA,Area B3,Bay B36,Bay Completion Inspection
,,Bay B37,,Facade QA,Area B3,Bay B37,Bay Completion Inspection
,,Bay B38,,Facade QA,Area B3,Bay B38,Bay Completion Inspection
,,Bay B39,,Facade QA,Area B3,Bay B39,Bay Completion Inspection
,,Bay B40,,Facade QA,Area B3,Bay B40,Bay Completion Inspection
,,Bay B41,,Facade QA,Area B3,Bay B41,Bay Completion Inspection
,,Bay B42,,Facade QA,Area B3,Bay B42,Bay Completion Inspection
,,Bay B43,,Facade QA,Area B3,Bay B43,Bay Completion Inspection
,,Bay B44,,Facade QA,Area B3,Bay B44,Bay Completion Inspection
,,Bay B45,,Facade QA,Area B3,Bay B45,Bay Completion Inspection
,,Bay B46,,Facade QA,Area B3,Bay B46,Bay Completion Inspection
,,Bay B47,,Facade QA,Area B3,Bay B47,Bay Completion Inspection
,,Bay B48,,Facade QA,Area B3,Bay B48,Bay Completion Inspection
,,Bay B49,,Facade QA,Area B3,Bay B49,Bay Completion Inspection
,Columns,,,,,,
,,Stick Walls,,Stick Walls,Bay Completion/Inspection,,
,,Bay completed & inspected,,Bay has been completed & inspected,Bay Completion/Inspection,,
,,Multiplex Signoff,,Multiplex Signoff,Bay Completion/Inspection,,
,,,,,,,
Panels - Detailed Progress,,,,,,,
,Scope,,,Facade QA,Panels,,
,Rows,,,,,,
,,Area A - Bay A1,dynamic,Facade QA,Area A,Bay A1,Panels
,,Area A - Bay A2,dynamic,Facade QA,Area A,Bay A2,Panels
,,Area A - Bay A3,dynamic,Facade QA,Area A,Bay A3,Panels
,,Area A - Bay A4,dynamic,Facade QA,Area A,Bay A4,Panels
,,Area A - Bay A5,dynamic,Facade QA,Area A,Bay A5,Panels
,,Area A - Bay A6,dynamic,Facade QA,Area A,Bay A6,Panels
,,Area A - Bay A7,dynamic,Facade QA,Area A,Bay A7,Panels
,,Area A - Bay A8,dynamic,Facade QA,Area A,Bay A8,Panels
,,Area A - Bay A9,dynamic,Facade QA,Area A,Bay A9,Panels
,,Area A - Bay A10,dynamic,Facade QA,Area A,Bay A10,Panels
,,Area A - Bay A11,dynamic,Facade QA,Area A,Bay A11,Panels
,,Area A - Bay A12,dynamic,Facade QA,Area A,Bay A12,Panels
,,Area A - Bay A13,dynamic,Facade QA,Area A,Bay A13,Panels
,,Area A - Bay A14,dynamic,Facade QA,Area A,Bay A14,Panels
,,Area A - Bay A15,dynamic,Facade QA,Area A,Bay A15,Panels
,,Area A - Bay A16,dynamic,Facade QA,Area A,Bay A16,Panels
,,Area A - Bay A17,dynamic,Facade QA,Area A,Bay A17,Panels
,,Area A - Bay A18,dynamic,Facade QA,Area A,Bay A18,Panels
,,Area A - Bay A19,dynamic,Facade QA,Area A,Bay A19,Panels
,,Area A - Bay A20,dynamic,Facade QA,Area A,Bay A20,Panels
,,Area A - Bay A21,dynamic,Facade QA,Area A,Bay A21,Panels
,,Area A - Bay A22,dynamic,Facade QA,Area A,Bay A22,Panels
,,Area A - Bay A23,dynamic,Facade QA,Area A,Bay A23,Panels
,,Area A - Bay A24,dynamic,Facade QA,Area A,Bay A24,Panels
,,Area A - Bay A25,dynamic,Facade QA,Area A,Bay A25,Panels
,,Area A - Bay A26,dynamic,Facade QA,Area A,Bay A26,Panels
,,Area A - Bay A27,dynamic,Facade QA,Area A,Bay A27,Panels
,,Area B2 - Bay B1,dynamic,Facade QA,Area B2,Bay B1,Panels
,,Area B2 - Bay B4,dynamic,Facade QA,Area B2,Bay B4,Panels
,,Area B2 - Bay B5,dynamic,Facade QA,Area B2,Bay B5,Panels
,,Area B2 - Bay B6,dynamic,Facade QA,Area B2,Bay B6,Panels
