resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,First Fix,,,,,,,,
,step,,,First Fix,Warehouse A,,,,,,,
,step,,,First Fix,Warehouse A,Area-1,,,,,,
High Level Lighting,checklist,,,First Fix,Warehouse A,Area-1,High Level Lighting,,,,,
Low Level Lighting,checklist,,,First Fix,Warehouse A,Area-1,Low Level Lighting,,,,,
Switchboard,checklist,,,First Fix,Warehouse A,Area-1,Switchboard,,,,,
Submains,checklist,,,First Fix,Warehouse A,Area-1,Submains,,,,,
Local Power,checklist,,,First Fix,Warehouse A,Area-1,Local power,,,,,
,step,,,First Fix,Warehouse A,Area-2,,,,,,
High Level Lighting,checklist,,,First Fix,Warehouse A,Area-2,High Level Lighting,,,,,
Low Level Lighting,checklist,,,First Fix,Warehouse A,Area-2,Low Level Lighting,,,,,
Switchboard,checklist,,,First Fix,Warehouse A,Area-2,Switchboard,,,,,
Submains,checklist,,,First Fix,Warehouse A,Area-2,Submains,,,,,
Local Power,checklist,,,First Fix,Warehouse A,Area-2,Local power,,,,,
,step,,,First Fix,Warehouse A,Area-3,,,,,,
High Level Lighting,checklist,,,First Fix,Warehouse A,Area-3,High Level Lighting,,,,,
Low Level Lighting,checklist,,,First Fix,Warehouse A,Area-3,Low Level Lighting,,,,,
Switchboard,checklist,,,First Fix,Warehouse A,Area-3,Switchboard,,,,,
Submains,checklist,,,First Fix,Warehouse A,Area-3,Submains,,,,,
Local Power,checklist,,,First Fix,Warehouse A,Area-3,Local power,,,,,
,step,,,First Fix,Warehouse A,Area-4,,,,,,
High Level Lighting,checklist,,,First Fix,Warehouse A,Area-4,High Level Lighting,,,,,
Low Level Lighting,checklist,,,First Fix,Warehouse A,Area-4,Low Level Lighting,,,,,
Switchboard,checklist,,,First Fix,Warehouse A,Area-4,Switchboard,,,,,
Submains,checklist,,,First Fix,Warehouse A,Area-4,Submains,,,,,
Local Power,checklist,,,First Fix,Warehouse A,Area-4,Local power,,,,,
,step,,,First Fix,Warehouse A,Area-5,,,,,,
High Level Lighting,checklist,,,First Fix,Warehouse A,Area-5,High Level Lighting,,,,,
Low Level Lighting,checklist,,,First Fix,Warehouse A,Area-5,Low Level Lighting,,,,,
Switchboard,checklist,,,First Fix,Warehouse A,Area-5,Switchboard,,,,,
