type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Compliance (Management),,,,,,,
section,Details,,,,,,,
checkpoint,PS1,,,,,,,
checkpoint-no-status,PS3,,,,,,,
checkpoint-no-status,Reinforcing Mill Certs,,,,,,,
checkpoint-no-status,Inserts (CoC's),,,,,,,
checkpoint-no-status,Test Block Results,,,,,,,
checkpoint,All of above uploaded,,,,,,,
holdpoint,Signoff,,,,,,,
