"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c2ecaf34-60a8-4475-bbc4-e8c64c6cddf9","","","","folder","TRUE","FALSE","Site QA"
"2cd5fa97-3638-4955-946b-a41873fb51a4","","","Toolbox Meeting","checklist","FALSE","FALSE","Site QA","Toolbox Meeting"
"90501d03-3c01-49f1-97b5-19cb1966fd35","","","Pre-Start Meeting","checklist","FALSE","FALSE","Site QA","Pre-Start Meeting"
"bc7d57be-cb12-4891-9983-e2b2657f7a1f","","","","folder","TRUE","FALSE","Site QA","In Slabs"
"a738d5d2-54fa-40eb-bf47-63854d4578a8","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L1","ITR No.29 Decommission Temporary Power Board"
"4cea2e81-b999-4048-a0bf-832cc5c37c96","","","","folder","TRUE","FALSE","Site QA","Temp boards","L2"
"c052772e-f803-4279-9b2b-9ae3d7ca9290","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L2","ITR No.01 Installation of Temporary Power Board"
"d0de060f-304e-4293-981b-9bb4eecb9436","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L2","ITR No.29 Decommission Temporary Power Board"
"f13e9ff1-68a8-474c-a9b6-d71d19712d54","","","","folder","TRUE","FALSE","Site QA","Temp boards","L3"
"e43ae93f-2bbb-4e3a-828d-5280b155f4a2","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L3","ITR No.01 Installation of Temporary Power Board"
"90fe9080-f0d7-4d34-8c7f-774c49634f76","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L3","ITR No.29 Decommission Temporary Power Board"
"e7a28b20-87f9-4100-81ec-e63db788da3f","","","","folder","TRUE","FALSE","Site QA","Temp boards","L4"
"efcf70ce-b38d-4c1b-b969-704ef3bff553","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L4","ITR No.01 Installation of Temporary Power Board"
"3a512332-9960-4f68-8c14-2b9d902ab9cf","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L4","ITR No.29 Decommission Temporary Power Board"
"68b5f6ef-485a-4751-baed-39cfe1c3587d","","","","folder","TRUE","FALSE","Site QA","Temp boards","L5"
"a87eae40-8dc9-4d3a-8fc5-c5ebe607d898","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L5","ITR No.01 Installation of Temporary Power Board"
"f92f0a2e-20bf-4dfb-a4c4-614405db7cee","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L5","ITR No.29 Decommission Temporary Power Board"
"a3b2786b-1676-4723-8550-56c2daf0d85e","","","","folder","TRUE","FALSE","Site QA","Temp boards","L6"
"b4b218ec-9216-40e7-9fc8-b98498187b41","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L6","ITR No.01 Installation of Temporary Power Board"
"f8c790da-7033-426b-82ed-d2fae6e33645","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L6","ITR No.29 Decommission Temporary Power Board"
"a0925960-f7c3-43b3-8230-a532d68dbeb8","","","","folder","TRUE","FALSE","Site QA","Temp boards","L7"
"98d71482-09c3-4e2f-8aee-41d89fadf73c","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L7","ITR No.01 Installation of Temporary Power Board"
"13f98a40-0998-4b2b-9bfc-efa7f230403f","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L7","ITR No.29 Decommission Temporary Power Board"
"47d60a21-9bf5-461c-844b-240f7d10cc9a","","","","folder","TRUE","FALSE","Site QA","Temp boards","L8"
"c79a2291-7337-4e8e-8ee1-eb9f4450b2d7","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L8","ITR No.01 Installation of Temporary Power Board"
"66b1ef8f-10b5-432b-bde8-a0a8073a1407","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L8","ITR No.29 Decommission Temporary Power Board"
"d08d61dd-48b8-46ad-a814-9f9c4deb5bab","","","","folder","TRUE","FALSE","Site QA","Temp boards","L9"
"c0036465-843f-4976-a648-a82c76299fc1","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L9","ITR No.01 Installation of Temporary Power Board"
"4278293f-a131-4639-8171-344ec1e9947d","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L9","ITR No.29 Decommission Temporary Power Board"
"79bf4ff9-5a4e-401d-9441-6bfb06d8f19e","","","","folder","TRUE","FALSE","Site QA","Temp boards","L10"
"f377b654-11cb-4e44-b96c-363cfb61c16e","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L10","ITR No.01 Installation of Temporary Power Board"
"00978983-3015-4793-9c9d-10eedc15a829","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L10","ITR No.29 Decommission Temporary Power Board"
"2a91bf9f-6a4a-4b63-9afb-02e49a4760c7","","","","folder","TRUE","FALSE","Site QA","Temp boards","L11"
"8b52df8c-e4c5-47a2-8a49-696cc032006d","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L11","ITR No.01 Installation of Temporary Power Board"
"22d215a9-4c86-4ddf-a536-4582c941640a","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L11","ITR No.29 Decommission Temporary Power Board"
"fe08c6cd-1bff-4570-ab5c-8a8e1c93c343","","","","folder","TRUE","FALSE","Site QA","Temp boards","L12"
"b47be18b-2ac5-4afd-8079-1b744206a9fa","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L12","ITR No.01 Installation of Temporary Power Board"
"ea4986fc-77c1-4b67-954a-a517fd39685c","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L12","ITR No.29 Decommission Temporary Power Board"
"0c4fe2fd-6923-4990-9449-b46b44ca3942","","","","folder","TRUE","FALSE","Site QA","Temp boards","L13"
"21d48afa-e7e3-4902-9669-b09668799802","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L13","ITR No.01 Installation of Temporary Power Board"
"66d8c7a2-89a5-47c6-a63e-078287ba6b6f","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L13","ITR No.29 Decommission Temporary Power Board"
"ce5bf613-2703-43e3-9eae-4bd6019b51a7","","","","folder","TRUE","FALSE","Site QA","Temp boards","L14"
"b34a55f2-a8e3-4302-8554-6cca5d3d0610","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L14","ITR No.01 Installation of Temporary Power Board"
"1b01ed90-7775-4f79-b41c-b8d1c1a3cf0a","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L14","ITR No.29 Decommission Temporary Power Board"
"bd44840e-6f83-4474-9622-a5df71bbe5c1","","","","folder","TRUE","FALSE","Site QA","Temp boards","L15"
"5decdc99-79e0-4025-be4e-b4482a690ccb","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L15","ITR No.01 Installation of Temporary Power Board"
"1dff7547-130c-4d60-b5f7-7468680471e0","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L15","ITR No.29 Decommission Temporary Power Board"
"3a9b761a-b3fe-4393-87d2-59e9aa2669c2","","","","folder","TRUE","FALSE","Site QA","Temp boards","L16"
"d2f5f100-09e8-431b-bd32-119d80d6d42c","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L16","ITR No.01 Installation of Temporary Power Board"
"a6ae7c19-c33e-428b-8222-99625bd7640f","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L16","ITR No.29 Decommission Temporary Power Board"
"05ce5664-1ee6-49b2-8c6e-79cd08697c6f","","","","folder","TRUE","FALSE","Site QA","Temp boards","L17"
"2322153b-647c-4278-a18c-29a08b0236b4","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L17","ITR No.01 Installation of Temporary Power Board"
"892959d6-d11e-4a70-9de6-956680b396e2","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L17","ITR No.29 Decommission Temporary Power Board"
"8da94dac-622e-4442-a85b-949d20405d05","","","","folder","TRUE","FALSE","Site QA","Temp boards","L18"
"02390a83-1361-4bcb-baed-2cd2074667e6","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L18","ITR No.01 Installation of Temporary Power Board"
"30b9f183-ff57-45da-9de5-03ba087f9f63","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L18","ITR No.29 Decommission Temporary Power Board"
"49464dc7-6015-46a2-ba5d-7c1f57f8383f","","","","folder","TRUE","FALSE","Site QA","Temp boards","L19"
"284f8b11-51b1-4e99-a80a-517c886fae01","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L19","ITR No.01 Installation of Temporary Power Board"
"159156ab-a75d-49f7-96ba-520b1951c5be","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L19","ITR No.29 Decommission Temporary Power Board"
"a97fc8c1-0dc4-481f-bab0-464bfeb56e56","","","","folder","TRUE","FALSE","Site QA","Temp boards","L20"
"9212e310-6487-47ee-8ad4-f76dc0a546db","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L20","ITR No.01 Installation of Temporary Power Board"
"2bfa4fb4-5b41-430c-b734-7574355e7282","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L20","ITR No.29 Decommission Temporary Power Board"
"bd38124a-9087-4bd4-bbb0-6d86ff45021a","","","","folder","TRUE","FALSE","Site QA","Temp boards","L21"
"0e8f58e4-6dc1-4795-b01b-14f57cdc5253","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L21","ITR No.01 Installation of Temporary Power Board"
"c438d0f7-cfdf-41ff-b652-b9cb948e88c4","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L21","ITR No.29 Decommission Temporary Power Board"
"d35333b3-9730-4a29-bf5a-a31b37353a7c","","","","folder","TRUE","FALSE","Site QA","Temp boards","L22"
"bb1ecc6c-59c7-4393-b8b7-aec9a9514912","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L22","ITR No.01 Installation of Temporary Power Board"
"298d35e4-d9d8-4c99-9057-7b109caa4a16","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L22","ITR No.29 Decommission Temporary Power Board"
"85ff9fbe-72c6-4c03-846a-a8f32e1e91d6","","","","folder","TRUE","FALSE","Site QA","Temp boards","L23"
"77b76f22-755e-456f-8f31-84fb4ea15a2e","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L23","ITR No.01 Installation of Temporary Power Board"
"be056e4a-c986-41e9-8c9b-cf0c040a7b60","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L23","ITR No.29 Decommission Temporary Power Board"
"07be0cd2-3634-41fb-b760-88dbd7127777","","","","folder","TRUE","FALSE","Site QA","Temp boards","L24"
"7ad5f7d6-8169-4497-b704-da7388045ec1","","","ITR No.01 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L24","ITR No.01 Installation of Temporary Power Board"
"8e152c02-2a33-4c1f-8d34-e6b8af46b2af","","","ITR No.29 Decommission Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp boards","L24","ITR No.29 Decommission Temporary Power Board"
"1ecf949f-94d5-49ca-8172-234a01c49ad4","","","","folder","TRUE","FALSE","Site QA","Temp lighting"
"7ae2a70b-8112-4362-bc92-efe84f6de960","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","Basement"
"f535690d-c559-4f4f-8d49-cbe949c84024","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","Ground"
"9245ff88-8861-4aff-8ebd-c8d90af4b731","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L1"
"4cdebd37-a6d9-497f-b9db-3b9b51cbb637","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L2"
"fff2d6ba-48fc-44b0-920e-e20aca37c0bd","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L3"
"9a8d7f24-2e32-4fcc-9313-dad09d979155","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L4"
"84f7aa55-8af8-4fe6-a21b-66147734ea84","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L5"
"a0f80287-febc-4876-b906-4bed154d055a","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L6"
"8a71ccec-fc0a-4d55-ac8f-df037350e46e","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L7"
"2c78a3cd-5cb9-4070-a48e-cdad8f086c88","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L8"
"751fe21c-aa47-4082-a3e3-79351ccaab3f","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L9"
"5108c4d7-de49-4871-957e-da1362af62d7","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L10"
"19cc4e51-761a-4cea-a239-7f2de590072d","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L11"
"5d826142-a829-4222-b13b-73ca5395b869","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L12"
"684a0fd1-3853-4862-bfaa-491f6f5c840d","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L13"
"7bea1330-9c9d-4bfc-b353-12d76eced4a8","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L14"
"ce3e8b78-62fc-4187-a184-1f7e43c00a87","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L15"
"289536bd-5f53-4015-8f69-bfff85d8a080","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L16"
"558a87ff-0cb6-4850-b46a-e5bd1690539c","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L17"
"03f97ad3-63ac-4644-bbf5-aeebc03b0482","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L18"
"d0160d24-7a1d-4740-a44a-45fe73b6aabe","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L19"
"671d0071-4658-4af8-9960-44e83d017a72","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L20"
"44987f1b-b4f0-4627-a632-034ed099f5eb","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L21"
"06a76564-810c-4bcb-a7d0-b21039ade2b3","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L22"
"324d8cd7-d339-4036-a684-f865d2dbc229","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L23"
"df716e39-0742-4747-8a95-c569687b4efd","","","ITP No.02 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp lighting","L24"
"d5bf5eac-1955-4169-b3a1-4940d2ba5a55","","","","folder","TRUE","FALSE","Site QA","Rough In"
"e3c0fb5b-327c-4e1f-8804-bb2483a1cfb1","","","","folder","TRUE","FALSE","Site QA","Rough In","Basement"
"80463051-7865-4e2b-9c65-4e9b9cd7d669","","","ITR No.07 Rough in Common areas","checklist","FALSE","FALSE","Site QA","Rough In","Basement","ITR No.07 Rough in Common areas"
"8c7ce847-52db-4909-a446-4c060b900af2","","","ITP No.30 Structured Cabling Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Basement","ITP No.30 Structured Cabling Rough In"
"6befd120-c301-4848-901d-0fce2ab9f034","","","","folder","TRUE","FALSE","Site QA","Rough In","Ground"
"900d199d-4d01-4b21-8de3-69587c0e81b0","","","","folder","TRUE","FALSE","Site QA","Rough In","Ground","FOH"
"454316dd-1381-4a83-91c9-4dbb4d508488","","","ITR No.07 Rough in Common areas","checklist","FALSE","FALSE","Site QA","Rough In","Ground","FOH","ITR No.07 Rough in Common areas"
"fb1bc46c-120c-4fa4-b103-f2e5a57a0f3b","","","ITP No.30 Structured Cabling Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Ground","FOH","ITP No.30 Structured Cabling Rough In"
"b4ff0e95-40a3-46ae-9853-4483f5f9e6d2","","","","folder","TRUE","FALSE","Site QA","Rough In","Ground","BOH"
"3398a9d7-3f27-4575-968f-e20bb697b02e","","","ITR No.11 Cable Tray Installation","checklist","FALSE","FALSE","Site QA","Rough In","Ground","BOH","ITR No.11 Cable Tray Installation"
"e4e6114d-8f6f-4e1c-800f-22d17bd85ebc","","","ITR No.07 Rough in Common areas","checklist","FALSE","FALSE","Site QA","Rough In","Ground","BOH","ITR No.07 Rough in Common areas"
"4d7f3023-873f-42ef-8b02-19afd68ff806","","","ITP No.30 Structured Cabling Rough In","checklist","FALSE","FALSE","Site QA","Rough In","Ground","BOH","ITP No.30 Structured Cabling Rough In"
"6d8bb808-c85a-42da-b6bf-0d9522cc4dc6","","","ITR No.20 Mains and Sub Mains","checklist","FALSE","FALSE","Site QA","Rough In","Ground","BOH","ITR No.20 Mains and Sub Mains"
"48237d9c-5df8-4eef-a765-4cc6423a8a66","","","","folder","TRUE","FALSE","Site QA","Rough In","L1"
"e9bb3817-fec8-4f74-be4a-7bbd0a45ac2c","","","ITR No.10 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L1","Hallway"
"9cfcc288-609c-4405-882a-1633ad9af44d","","","","folder","TRUE","FALSE","Site QA","Rough In","L1","Common Area"
"a516ed1b-92e3-4354-bdd9-75c1a5d8f5d8","","","ITR No.07 Rough in Common areas","checklist","FALSE","FALSE","Site QA","Rough In","L1","Common Area","ITR No.07 Rough in Common areas"
"930c0358-4ffb-448b-8101-e0c8871302c0","","","ITP No.30 Structured Cabling Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L1","Common Area","ITP No.30 Structured Cabling Rough In"
"9d85a694-7698-43ea-ba8a-5887e9d40d7f","","","","folder","TRUE","FALSE","Site QA","Rough In","L2"
"3a0c52ea-be55-42e6-90fe-cc27b1f427f6","","","ITR No.10 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L2","Hallway"
"484a4b04-6fac-40c3-bb5f-655c63e1e797","","","ITR No.09 Apartment Rough In of Electrical Services","checklist","FALSE","FALSE","Site QA","Rough In","L2","Apartment Template"
"eacf10dc-ebac-4ecb-b962-0c1f56e684c3","","","","folder","TRUE","FALSE","Site QA","Rough In","L3"
"526346c5-40db-4c45-abd3-059dc07ecc8b","","","ITR No.10 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L3","Hallway"
"8f5ea474-6e55-403c-9515-448541ccb99c","","","ITR No.09 Apartment Rough In of Electrical Services","checklist","FALSE","FALSE","Site QA","Rough In","L3","Apartment Template"
"c7d52aba-a3d4-44f2-9cdb-f08b817a31a3","","","","folder","TRUE","FALSE","Site QA","Rough In","L4"
"4efffe5e-03db-41df-b56e-3bf7e16948ee","","","ITR No.10 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L4","Hallway"
"ae02d1eb-9f0a-4287-92e2-8ec5b44a2405","","","ITR No.09 Apartment Rough In of Electrical Services","checklist","FALSE","FALSE","Site QA","Rough In","L4","Apartment Template"
"e2675df3-d4d8-4894-9801-656eb51e47dc","","","","folder","TRUE","FALSE","Site QA","Rough In","L5"
"4f95adaa-59c5-492e-844b-782634e93759","","","ITR No.10 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L5","Hallway"
