resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
"ITP No.02 Construction Wiring, Installation, Test and Tag & Removal",,,,checklist,,,,,L20,,,,,,
"ITP No.02 Construction Wiring, Installation, Test and Tag & Removal",,,,checklist,,,,,L21,,,,,,
"ITP No.02 Construction Wiring, Installation, Test and Tag & Removal",,,,checklist,,,,,L22,,,,,,
"ITP No.02 Construction Wiring, Installation, Test and Tag & Removal",,,,checklist,,,,,L23,,,,,,
"ITP No.02 Construction Wiring, Installation, Test and Tag & Removal",,,,checklist,,,,,L24,,,,,,
,,,,step,,,,Rough In,,,,,,,
ITR No.07 Rough in Common areas,ITP No.30 Structured Cabling Rough In,,,folder-with-checklists,,,,,Basement,,,,,,
,,,,step,,,,,Ground,,,,,,
ITR No.07 Rough in Common areas,ITP No.30 Structured Cabling Rough In,,,folder-with-checklists,,,,,,FOH,,,,,
ITR No.11 Cable Tray Installation,ITR No.07 Rough in Common areas,ITP No.30 Structured Cabling Rough In,ITR No.20 Mains and Sub Mains,folder-with-checklists,,,,,,BOH,,,,,
,,,,step,,,,,L1,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.07 Rough in Common areas,ITP No.30 Structured Cabling Rough In,,,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,L2,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L3,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L4,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L5,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L6,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L7,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L8,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L9,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L10,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L11,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.07 Rough in Common areas,ITP No.30 Structured Cabling Rough In,,,folder-with-checklists,,,,,,Common Areas,,,,,
,,,,step,,,,,L12,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Templae,,,,,
,,,,step,,,,,L13,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L14,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L15,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L16,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L17,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L18,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L19,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L20,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L21,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L22,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L23,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.09 Apartment Rough In of Electrical Services,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L24,,,,,,
ITR No.10 Hallway Rough In,,,,checklist,,,,,,Hallway,,,,,
ITR No.07 Rough in Common areas,ITR No.11 Cable Tray Installation,,,folder-with-checklists,,,,,,Common Areas,,,,,
,,,,step,,,,Cut Out,,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,Basement,,,,,,
,,,,step,,,,,Ground,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,FOH,,,,,
ITR No.13 Common Areas Cut Out,,,,checklist,,,,,,BOH,,,,,
,,,,step,,,,,L1,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.13 Common Areas Cut Out,,,,checklist,,,,,,Common Area,,,,,
,,,,step,,,,,L2,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L3,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L4,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L5,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L6,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L7,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L8,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L9,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L10,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L11,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
,,,,step,,,,,L12,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L13,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L14,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L15,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L16,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L17,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L18,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L19,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L20,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L21,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L22,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L23,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
ITR No.14 Apartment Cut Out,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L24,,,,,,
ITR No.13 Hallway Cut Out,,,,checklist,,,,,,Hallway,,,,,
,,,,step,,,,Fit Off,,,,,,,
ITR No.15 Basement Light & Power Fit Off,,,,checklist,,,,,Basement,,,,,,
,,,,step,,,,,Ground ,,,,,,
ITR No.18 Hallway - Fit Off Electrical,ITR No.16 Bakelite & Power Fit Off,ITR No.19 Apartment - Electrical Fit Off,,folder-with-checklists,,,,,,BOH,,,,,
ITR No.18 Hallway - Fit Off Electrical,ITR No.16 Bakelite & Power Fit Off,ITR No.19 Apartment - Electrical Fit Off,,folder-with-checklists,,,,,,FOH,,,,,
,,,,step,,,,,L1,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.16 Bakelite & Power Fit Off,ITR No.19 Apartment - Electrical Fit Off,,,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,L2,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L3,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L4,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L5,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L6,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L7,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L8,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L9,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L10,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L11,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.16 Bakelite & Power Fit Off,,,,checklist,,,,,,Common Area,,,,,
,,,,step,,,,,L12,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L13,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L14,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L15,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L16,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L17,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L18,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L19,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L20,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L21,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L22,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L23,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.19 Apartment - Electrical Fit Off,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L24,,,,,,
ITR No.18 Hallway - Fit Off Electrical,,,,checklist,,,,,,Hallway,,,,,
ITR No.16 Bakelite & Power Fit Off,,,,checklist,,,,,,Common Area,,,,,
,,,,step,,,,Commissioning,,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,Basement,,,,,,
,,,,step,,,,,Ground,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,BOH,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,FOH,,,,,
,,,,step,,,,,L1,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Common Area,,,,,
,,,,step,,,,,L2,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L3,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L4,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L5,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L6,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L7,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L8,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L9,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L10,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L11,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Common Area,,,,,
,,,,step,,,,,L12,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L13,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L14,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L15,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L16,,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Hallway,,,,,
ITR No.25 Commissioning,,,,checklist,,,,,,Apartment Template,,,,,
,,,,step,,,,,L17,,,,,,
