resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 1 - Units #A01 - #H01,,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #A01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #B01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #C01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #D01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #E01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #F01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #G01,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #H01,,,,,,,
Second Fix - Services,checklist,,,,Level 1 - second fix Plumbing - Services,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Level 1 - second fix Plumbing - Units,,,,,,,
,step,,,Level 2 - Units #A02 - #K02,,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #A02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #B02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #C02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #D02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #E02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #F02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #G02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #H02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #I02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #J02,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #K02,,,,,,,
,step,,,Level 3 - Units #A03 - #K03,,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #A03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #B03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #C03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #D03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #E03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #F03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #G03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #H03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #I03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #J03,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #K03,,,,,,,
,step,,,Level 4 - Units #A04 - #K04,,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #A04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #B04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #C04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #D04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #E04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #F04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #G04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #H04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #I04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #J04,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #K04,,,,,,,
,step,,,Level 5 - Units #A05 - #K05,,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #A05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #B05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #C05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #D05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #E05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #F05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #G05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #H05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #I05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #J05,,,,,,,
Second Fix - Unit & Multi Purpose,checklist,,,,Unit #K05,,,,,,,
