"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a1edc95f-eb3e-49c6-b9a5-a7ddb465c28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"fae04960-98ab-40d5-b014-64122348ff8e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D"
"aa2c8160-ebaa-4f74-9466-ba3acedb6782","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Basement 1/Lower Ground"
"5c36e88d-b0f5-4c85-9461-c8c903f0bd23","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Basement 1/Lower Ground","External Hebel "
"9ca0b703-e266-4875-8014-206f5100ef4c","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","External Hebel ","North Elevation"
"57510505-bec6-4fac-841c-80a2046d5c30","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","External Hebel ","East Elevation"
"94c6cff8-8dc2-432f-aed4-3739c621396d","","checklist-flat","not-applicable","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","External Hebel ","South Elevation"
"7698601f-78e9-4f46-8c48-a543ad325938","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","External Hebel ","West Elevation"
"3e688973-52da-42e1-a08c-9b6db53e97e2","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","Lobby"
"3bcbbbc6-f3b7-4d1d-8762-a925458ec0bd","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.01"
"9cce8f91-bddc-4716-bb11-f536307d7bd1","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.02"
"f6f3579a-b83f-40a0-b245-df0820757185","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.03"
"7d23d9a8-135b-41ca-b876-b96283a7e187","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.04"
"093ac467-3a4a-4c7f-a5e2-1d1153ac2a56","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.05"
"b5ac37b3-b46a-4784-8e54-ff4c26b10457","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Basement 1/Lower Ground","DLG.06"
"793457c4-fed4-4967-aa89-54215baa7b94","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Ground Floor"
"b1346747-11c9-47e2-bf90-36785598bbde","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Ground Floor","External Hebel "
"cc93447a-0660-4f50-8720-afd0648af351","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Ground Floor","External Hebel ","North Elevation"
"a897781c-f696-4660-9b11-7203e5e3f9ad","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Ground Floor","External Hebel ","East Elevation"
"d8c55681-5dff-4728-8705-06fe6218c98d","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Ground Floor","External Hebel ","South Elevation"
"cefa5297-6092-495f-91e4-d4ee47f6adf9","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Ground Floor","External Hebel ","West Elevation"
"4b24152e-aa87-4c6b-ac3a-e3725c1b21eb","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","Corridor"
"9612867e-792d-414e-80ea-d6fa5b68a490","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.01"
"97dd2797-8352-4895-9c13-0c0bfcfd1d16","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.02"
"612c0b72-eeed-47c9-95c1-9bf24f0ad3d2","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.03"
"9b2a88ec-9725-4e14-9c0a-91d3d8a82003","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.04"
"c94b3be2-970d-4b8f-8cd4-c293edb752e7","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.05"
"5eeeeb34-a1b6-4739-9c74-9eced709fe03","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.06"
"2bc2e6b6-cd19-4b81-9655-b0a1f25e7445","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.07"
"0801ea41-bbc0-41e5-a26c-27837e5dc865","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.08"
"1f77aed5-4bf4-4fd6-9d24-1d5dfb99bf18","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.09"
"ca423187-e97c-4f19-bf63-d3b6f7c0fd6d","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.10"
"410022d7-74b3-4b43-a2c3-a87983c264d9","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.11"
"c17ad8ca-d76d-4247-99f2-2c3e4dd5022a","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Ground Floor","DG.12"
"2e0d6a1f-5102-4e77-b6f1-023fb4b3df71","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Level 1"
"5a46b688-830c-4a62-9184-cf7a15d6fbc3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Level 1","External Hebel "
"53830008-abc4-486c-bb29-37737d144211","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 1","External Hebel ","North Elevation"
"f42f5666-441e-4784-ad05-a94200fdfae2","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 1","External Hebel ","East Elevation"
"73f2f473-199a-4b5d-a83e-f407a9d128ee","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 1","External Hebel ","South Elevation"
"db863b80-5780-4ef7-96c5-60fa38a7d297","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 1","External Hebel ","West Elevation"
"5134af9b-281c-4627-b524-a30892714906","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","Corridor"
"74238ad0-508b-4f4c-a173-dbee0852606e","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.01"
"3773756a-540a-48d0-b427-052e15767bf7","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.02"
"b6f37803-290f-4306-b622-b6c7d7da7936","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.03"
"43449266-3a92-4fbe-ab51-2d6a441a0171","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.04"
"12b7578c-8db7-42b2-b42c-61c1128e6eb8","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.05"
"d968ddcc-6533-45aa-afe7-2041c138f7bb","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.06"
"6ad44fd6-e6e1-470e-beb5-64ccb4f509a7","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.07"
"580664ff-a5e6-4b90-9010-ea1f4d2dcf4a","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.08"
"cc64c769-b563-42b3-8339-71cd4de796c9","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.09"
"ac26014b-2db0-4918-8c16-549a9264179b","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.10"
"a2124cd8-6c09-41d5-80f4-cd3012894cad","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.11"
"52e334a7-55e3-4c49-ad8a-f3b3c55db9d6","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 1","D1.12"
"9d938698-2eff-47ae-80a8-066243665f0d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Level 2"
"0bba01b7-15a7-4f6a-ab30-b34dc9d137e3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Level 2","External Hebel "
"4f6aa35b-90cd-46e2-b47f-4432e596e30a","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 2","External Hebel ","North Elevation"
"dc02e579-c5ad-451b-a30d-d61a6d8822ed","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 2","External Hebel ","East Elevation"
"28df34df-0575-441e-ba86-13385acefbef","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 2","External Hebel ","South Elevation"
"d5140847-41f7-41e0-b141-8e2d255f9e0e","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 2","External Hebel ","West Elevation"
"f18bd16e-6412-4c35-a7ce-af0d142811ec","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","Corridor"
"488385b1-32a9-4e15-976d-5ad94db8968d","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.01"
"f7a0a8c0-14b7-4d52-8443-9ee40a123b82","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.02"
"da935819-bf04-45c0-aa9c-823ba93248f3","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.03"
"f659c149-0c62-4c6d-987c-a75d8810b24e","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.04"
"4ef71a1b-86ea-48af-a88f-e69d01012894","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.05"
"9dc964f2-b353-4bf4-a686-0ab9a00f3ad5","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.06"
"9aa45a30-6219-4323-ad26-1616c83788db","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.07"
"eaa06293-4b52-4656-bf28-69ae1f4da0a6","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.08"
"7aa66f16-b882-4220-8cd1-f32766f8cc63","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.09"
"7eb00557-0080-463c-8b8a-cc3cf8c38858","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.10"
"fc397c0f-1615-429a-992f-c4250a7f2580","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.11"
"460a108e-6d94-46b6-8b75-d0ac1eafa78a","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 2","D2.12"
"f52f3a92-0346-402c-b847-ec1d16d17dd4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Level 3"
"747e1c0f-35af-45fa-a552-651524f353ce","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Level 3","External Hebel "
"fc40fa63-bfdc-4742-846e-24216a389094","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 3","External Hebel ","North Elevation"
"530df470-f1b8-4179-8131-b163e0cd4c04","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 3","External Hebel ","East Elevation"
"88c41951-65c9-4f24-8f2f-c5c2f7a3c010","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 3","External Hebel ","South Elevation"
"bbccdf8f-68dc-4c15-a2d4-91be2c431b71","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 3","External Hebel ","West Elevation"
"c250a709-0b2c-4fb3-af0f-f9e168131558","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","Corridor"
"4e30fd5a-75dc-4f1a-b2f3-9cd7a442634b","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.01"
"22bbbf6d-e998-4465-b281-7b31794cf35c","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.02"
"52384030-b13f-4154-b20c-ad2e66cbb501","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.03"
"0c25f6bb-490a-4a72-8b7a-292cec802212","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.04"
"2492f51f-a021-455d-9b43-502341397e3b","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.05"
"d6014aa9-6a10-476e-8e4c-170f51cd5bef","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.06"
"cb1cfa65-c22a-4029-a4de-c61be7f9a20d","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.07"
"58b0ca1b-714c-4586-b1a2-d230f3a1ba77","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.08"
"f9b94235-4394-45d5-ac1d-3c6e5dc611b4","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.09"
"f6203a82-cee3-4af9-a22a-ae1b7c32728a","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.10"
"131c3fad-bdee-4e48-9f8a-feb5f9e9fbdf","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 3","D3.11"
"a4dac220-4ca1-4a2d-aa70-5c0a33187fca","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block D","Level 4"
"6e05a382-806d-4525-b8be-877383c0a973","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block D","Level 4","External Hebel "
"c4ecb0b8-50f0-4275-9d44-edcdd2348095","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 4","External Hebel ","North Elevation"
"fa601d1d-6c68-471e-b3b1-4a423298dc3f","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 4","External Hebel ","East Elevation"
"6cd52648-4bdc-4f0a-9736-06a1ea6f1456","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 4","External Hebel ","South Elevation"
"df636816-bcc1-4ffd-9721-ac0456842d22","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block D","Level 4","External Hebel ","West Elevation"
"2ef4ad90-41a9-486a-b334-4ace55d83009","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 4","Corridor"
"5c9aae55-45f7-49d2-9e93-5c1d9d3b32f6","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block D","Level 4","D4.01"
"0a2fffa0-9769-4ffe-9d09-c70cb739787f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block E"
"15fae5e0-5620-498b-9918-6a00c203ded5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block E","Basement 1/Lower Ground"
"df6cd551-1dbf-4f0e-83ff-e33325e026b6","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block E","Basement 1/Lower Ground","External Hebel "
"5edb9342-5984-48b5-8f99-e30309c69bdd","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","External Hebel ","North Elevation"
"190e1cd2-959b-40ec-b749-ebfbe16a5aec","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","External Hebel ","East Elevation"
"03e4c8f8-92e0-4768-b16a-61067e55d75c","","checklist-flat","not-applicable","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","External Hebel ","South Elevation"
"a2f35174-9508-4179-824c-4f5b9848ea9f","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","External Hebel ","West Elevation"
"8111e525-4816-4895-bc95-0774c84b8cf5","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","Lobby "
"66df59cc-7661-42df-a99f-95463a8ccbe4","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.01"
"fb462bee-c299-4491-ab2e-7b308f481d36","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.02"
"71d6a953-ad43-48ee-a064-4324d98ad1bc","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.03"
"819d4c01-86b1-4774-be42-d31c4da3bbe5","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.04"
"729feb17-18fe-4150-a6ec-b325d6615f96","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.05"
"531830f0-e59f-4457-a855-ecc55498b042","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Basement 1/Lower Ground","ELG.06"
"bca40a5e-e9ac-4d65-8a2a-dee85b5158dc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block E","Ground Floor"
"5091f865-a8d0-478c-ba75-6420f54cf847","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block E","Ground Floor","External Hebel "
"dab39899-fcb7-45d9-8e15-c35747b4d76c","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Ground Floor","External Hebel ","North Elevation"
"47af9a5f-449a-4e9b-84f6-9b02c627886d","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Ground Floor","External Hebel ","East Elevation"
"3219f869-4f4c-49b3-88ad-ea793f0eef65","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Ground Floor","External Hebel ","South Elevation"
"5364a4d0-f46c-4e4f-ba84-20611a6151ae","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Ground Floor","External Hebel ","West Elevation"
"411cf3e6-757e-4e32-a827-5a5beff1707e","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","Corridor"
"2fba746d-b879-40ea-b510-81ccae5206e8","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.01"
"eb7f41bc-fb24-46f0-af6d-7cf83a3f1648","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.02"
"cff81f94-7044-498b-abfe-e9dfcb7de2c5","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.03"
"7231ea31-9e0b-4e1f-8c7b-85dfad99ef5c","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.04"
"79e0c011-cb29-4493-9716-8e9f2bd4147d","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.05"
"ab5cc7fd-cf99-484f-9f9c-deb4e235644a","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.06"
"8b92c63e-518f-4f60-b1e9-4b0ddd5436f8","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.07"
"dcfa3447-827a-4826-b67b-f3b40ca876b3","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.08"
"7c71a452-db93-4c66-9bbd-003474a5e7d0","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.09"
"6746fa2d-3159-4d95-b83e-54647ded564e","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.10"
"c67e4347-fe04-4152-baad-378af791ef02","","checklist-sectioned","work-in-progress","Plastering & Internal Hebel","checklist","FALSE","FALSE","Site QA","Block E","Ground Floor","EG.11"
"01008da6-b743-45e7-b1f8-69145d9cbadb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block E","Level 1"
"efbe93e2-e33f-40c8-8de8-6d42b75c9a95","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Block E","Level 1","External Hebel "
"35d5d4e2-977d-48a6-a0b2-a23de3857acd","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Level 1","External Hebel ","North Elevation"
"e9325865-c434-41ee-ab88-0b3991611cd4","","checklist-flat","pass","External Hebel wall","checklist-flat","FALSE","FALSE","Site QA","Block E","Level 1","External Hebel ","East Elevation"
