Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
fb90b693-b41b-43ef-b944-7132319c721f,checkpoint,Set out to be confirmed with latest Switchboards Shop drawings,,,,
9df6fef5-1164-4651-bbbf-e01bd0c4b4ab,checkpoint,Correct alignment to set out drawings,,,,
54d650d1-fd7f-4b88-a49f-3006f70d0f60,checkpoint,Correct bracket and safe fixing,,,,
504db0ed-5761-418d-8a49-302be645a3cd,checkpoint,Photos of boards attached,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
2909ede0-7452-44ce-86b2-6a44d6908f03,checklist,Quality - Earthing & Lightning protection,,Quality - Earthing & Lightning protection,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
629ff61e-e39b-4a4d-b1d6-f43fdf07dc05,checkpoint,Receipt of Cable & test point delivery to site,,,,
7ec7598a-86b3-4d3b-89ec-862cbd2d6dca,checkpoint,Correct cable size and Cable type installed per the shop drawing,,,,
c2870e55-cccd-4917-b727-7cba11a742b9,checkpoint,Installed and Terminated to final locations,,,,
573fdd8d-adad-4ccb-8426-592b5da40884,checkpoint,Photos of test piont and bonds attached,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
3d85dfb4-516c-4896-801e-f2210445b1fc,checklist,Quality - Electrical Equipment/Accessory Installation,,Quality - Electrical Equipment/Accessory Installation,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
7a753de0-e640-4bb6-bbb3-ca0db84ce35a,checkpoint,Installed Correct Type/Colour of Equipment or Accessory,,,,
9fb1d46e-d60d-4f99-9ee6-9a01ba77aa99,checkpoint,Installed to the correct location as per drawings,,,,
626bfe70-34f4-4c5c-9de7-05bb351b0784,checkpoint,Installed with correct fixings and made safe,,,,
ca1cd3df-9c2a-445a-98b6-41f1312db821,checkpoint,Installed to the correct Circuit & DB Destination,,,,
e07dfa47-4456-41fd-ad10-23784d8001ee,checkpoint,Installed correct labelling,,,,
126b060a-fb34-499b-92ba-97ea17688f72,checkpoint,Final Check and No Damage to item,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
b6a3cbe3-4cac-446b-b33c-3fcc54db8db6,checklist,Quality - Light Fitting Installation,,Quality - Light Fitting Installation,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
5683c98e-3d9f-4754-9e23-2904acc5ab6a,checkpoint,Installed to the correct location as per drawings,,,,
e2d68ed3-a669-4b5b-8c56-f1926720167d,checkpoint,Installed correct size and light fitting type,,,,
6e84a653-f97b-4185-bc4f-69425f37bb54,checkpoint,Correct Operation,,,,
f3d94e81-85ae-4c49-bfb5-f5d6c947be5b,checkpoint,Installed to the correct Circuit & DB Destination,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
db604876-17f7-4d1c-b495-e067e3fce3b0,checklist,Quality - Main Switchboard Install,,Quality - Main Switchboard Install,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
f2685ba0-30a0-4f52-ba12-bd20eaa6029a,checkpoint,Receipt of switchboard delivery to site,,,,
638e84d1-2bca-4a96-a954-c834c5853c01,checkpoint,set out to be confirmed with latest Switchboards Shop drawings,,,,
670d2ce2-a73d-4f0e-aac2-895deda45d15,checkpoint,Correct alignment to set out drawings,,,,
11d9a4e5-5cb5-48e5-977d-85738333a35b,checkpoint,Correct bracket and safe fixing,,,,
6201460d-2ef2-4f7b-9e65-b9d912064d09,checkpoint,Photos of boards attached,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
43f3ffa9-53ae-49eb-9827-e695febdf517,checklist,Quality - Mains and Sub Mains,,Quality Mains and Sub Mains,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
719c4738-6620-4170-8864-8df311d624c6,checkpoint,Receipt of cable containment delivery to site & storage.,,,,
f9d3ea63-b3b6-4518-add2-cea6f6c506c9,checkpoint,Cable storage & handling.,,,,
52d0456f-e890-465f-b975-f65bb2e62ee3,checkpoint,Correct cable size & type.,,,,
de5eedc8-aac8-4c50-a3b8-b0d4e96e7c27,checkpoint,Installed to latest drawings – schematics/single line diagram & cable containment drawings.,,,,
216c7054-a5da-4023-87fe-a1dfdc89266d,checkpoint,Correct cable tag installed.,,,,
,signoff,Checked By (Heyday):,,,,
,,,,,,
2d730550-810d-4cd1-a4f2-5b322d80fb28,checklist,Quality - Power and Lighting Subcircuits,,Quality - Power and Lighting Subcircuits,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
8bcec3de-4eb9-4dc0-b599-9d9f1a4a6de6,checkpoint,Correct size & cable type.,,,,
ce35a56c-cfe4-47de-b98a-044c1b2134f5,checkpoint,Installed to correct cable routing arrangements & circuit number.,,,,
e71781c0-b1e0-4d9d-950a-a0246600a7fa,checkpoint,Installed to final location.,,,,
b549a25d-0cc9-4637-b419-cc8c4ea1c54c,checkpoint,Attach Photos,,,,
,signoff,Checked By (Heyday):,,,,
