Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
e9a0c6ba-67d7-4648-aa00-35fcb2144936,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-01,,,
b00c680e-52e4-4156-922a-9d214a7c465e,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-02,,,
57d8afb2-0388-44c6-8e9e-a7e1b0baa769,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-03,,,
c356a66c-b644-4ab9-a085-456bfbe8064c,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-04,,,
145bcbbf-32b1-4ea6-8df2-1bf65809ce0a,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-05,,,
17c4721f-f5be-4ef0-9b29-67ba01593fec,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-06,,,
7ac2ad70-aa7f-44fd-beb6-ea980ceaede2,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-07,,,
6dda8212-f332-4781-b40f-1ec5cc2cb035,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 6,AC-L6-08,,,
,,,,,,,,,,,,,
894a5cc1-afd4-427f-a81d-8e60cc25de0a,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-01,,,
223d202d-b38c-4cc5-a5d6-469208a4f34c,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-02,,,
b0d9615d-9898-4ceb-aa50-d424e32e7f22,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-03,,,
8c7e9292-8baf-4938-ab37-bd0a5fc51dd6,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-04,,,
6dc6f017-045d-4e86-aa25-5c17a370f8cc,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-05,,,
5dcb3355-c326-4ab2-a10b-8a790d9003fc,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-07,,,
03f6204e-e9d6-4fbe-a1f6-992f8add9f89,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-07,,,
849fb9ab-bf43-4482-8d6b-52a165c7bdad,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,AC-L15-08,,,
06ea70e7-49a3-464b-b10b-42bd25440731,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,BS-L15-1,,,
1142542e-e790-4b8e-b413-e19478d1dd15,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 15,BS-L15-2,,,
,,,,,,,,,,,,,
d09e4a5c-80b7-40ad-b8fc-26e9932eb786,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 16,AC-L16-01,,,
94464869-7604-4cf6-b044-2426d6d0be86,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 16,AC-L16-02,,,
e1527083-e239-4823-940f-655f6071deb0,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 16,AC-L16-03,,,
32f93a6c-4200-4189-9d0b-e07146d4218b,,checklist-sectioned,not-started,Apartment Checklist,checklist,FALSE,FALSE,Site QA,Level 16,AC-L16-04,,,
