resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 2,,,,,,,,
,step,,,,Corridor,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-1,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-2,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-3,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-4,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-5,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-6,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-7,,,,,
,step,,,,Room 201,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,J-1,,,,,
Solid Core Door,checklist,,,,,,J-2,,,,,
Solid Core Door,checklist,,,,,,J-3,,,,,
,step,,,,Room 202,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,K-1,,,,,
Solid Core Door,checklist,,,,,,K-2,,,,,
Solid Core Door,checklist,,,,,,K-3,,,,,
Solid Core Door,checklist,,,,,,K-4,,,,,
Solid Core Door,checklist,,,,,,K-5,,,,,
,step,,,,Room 203,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,L-1,,,,,
Solid Core Door,checklist,,,,,,L-2,,,,,
Solid Core Door,checklist,,,,,,L-3,,,,,
Solid Core Door,checklist,,,,,,L-4,,,,,
,step,,,,Room 204,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,M-1,,,,,
Solid Core Door,checklist,,,,,,M-2,,,,,
Solid Core Door,checklist,,,,,,M-3,,,,,
Solid Core Door,checklist,,,,,,M-4,,,,,
,step,,,,Room 205,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,N-1,,,,,
Solid Core Door,checklist,,,,,,N-2,,,,,
Solid Core Door,checklist,,,,,,N-3,,,,,
Solid Core Door,checklist,,,,,,N-4,,,,,
,step,,,,Room 206,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,P-1,,,,,
Sliding Door,checklist,,,,,,P-2,,,,,
Solid Core Door,checklist,,,,,,P-3,,,,,
Solid Core Door,checklist,,,,,,P-4,,,,,
Solid Core Door,checklist,,,,,,P-5,,,,,
,step,,,,Room 207,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,Q-1,,,,,
Solid Core Door,checklist,,,,,,Q-2,,,,,
Solid Core Door,checklist,,,,,,Q-3,,,,,
,step,,,,Room 208,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,R-1,,,,,
Solid Core Door,checklist,,,,,,R-2,,,,,
Solid Core Door,checklist,,,,,,R-3,,,,,
,step,,,,Room 209,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,S-1,,,,,
Solid Core Door,checklist,,,,,,S-2,,,,,
Solid Core Door,checklist,,,,,,S-3,,,,,
Sliding Door,checklist,,,,,,S-4,,,,,
Solid Core Door,checklist,,,,,,S-5,,,,,
,step,,,,Room 210,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,T-1,,,,,
Solid Core Door,checklist,,,,,,T-2,,,,,
Solid Core Door,checklist,,,,,,T-3,,,,,
Solid Core Door,checklist,,,,,,T-4,,,,,
Solid Core Door,checklist,,,,,,T-5,,,,,
,step,,,,Room 211,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,U-1,,,,,
Solid Core Door,checklist,,,,,,U-2,,,,,
Solid Core Door,checklist,,,,,,U-3,,,,,
Solid Core Door,checklist,,,,,,U-4,,,,,
Solid Core Door,checklist,,,,,,U-5,,,,,
,step,,,Level 3,,,,,,,,
,step,,,,Corridor,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-1,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-2,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-3,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-4,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-5,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-6,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-7,,,,,
,step,,,,Room 301,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,J-1,,,,,
Solid Core Door,checklist,,,,,,J-2,,,,,
Solid Core Door,checklist,,,,,,J-3,,,,,
,step,,,,Room 302,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,K-1,,,,,
Solid Core Door,checklist,,,,,,K-2,,,,,
Solid Core Door,checklist,,,,,,K-3,,,,,
Solid Core Door,checklist,,,,,,K-4,,,,,
Solid Core Door,checklist,,,,,,K-5,,,,,
,step,,,,Room 303,,,,,,,
,step,,,,,Walls and Partitions,,,,,,
,step,,,,,Ceilings,,,,,,
,step,,,,,Painting,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,L-1,,,,,
Solid Core Door,checklist,,,,,,L-2,,,,,
Solid Core Door,checklist,,,,,,L-3,,,,,
Solid Core Door,checklist,,,,,,L-4,,,,,
,step,,,,Room 304,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,M-1,,,,,
Solid Core Door,checklist,,,,,,M-2,,,,,
Solid Core Door,checklist,,,,,,M-3,,,,,
Solid Core Door,checklist,,,,,,M-4,,,,,
,step,,,,Room 305,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,N-1,,,,,
Solid Core Door,checklist,,,,,,N-2,,,,,
Solid Core Door,checklist,,,,,,N-3,,,,,
Solid Core Door,checklist,,,,,,N-4,,,,,
,step,,,,Room 306,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,P-1,,,,,
Sliding Door,checklist,,,,,,P-2,,,,,
Solid Core Door,checklist,,,,,,P-3,,,,,
Solid Core Door,checklist,,,,,,P-4,,,,,
Solid Core Door,checklist,,,,,,P-5,,,,,
,step,,,,Room 307,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,Q-1,,,,,
Solid Core Door,checklist,,,,,,Q-2,,,,,
Solid Core Door,checklist,,,,,,Q-3,,,,,
,step,,,,Room 308,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,R-1,,,,,
Solid Core Door,checklist,,,,,,R-2,,,,,
Solid Core Door,checklist,,,,,,R-3,,,,,
,step,,,,Room 309,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,S-1,,,,,
Solid Core Door,checklist,,,,,,S-2,,,,,
Solid Core Door,checklist,,,,,,S-3,,,,,
Sliding Door,checklist,,,,,,S-4,,,,,
Solid Core Door,checklist,,,,,,S-5,,,,,
,step,,,,Room 310,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,T-1,,,,,
Solid Core Door,checklist,,,,,,T-2,,,,,
Solid Core Door,checklist,,,,,,T-3,,,,,
Solid Core Door,checklist,,,,,,T-4,,,,,
Solid Core Door,checklist,,,,,,T-5,,,,,
,step,,,,Room 311,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,U-1,,,,,
Solid Core Door,checklist,,,,,,U-2,,,,,
Solid Core Door,checklist,,,,,,U-3,,,,,
Solid Core Door,checklist,,,,,,U-4,,,,,
Solid Core Door,checklist,,,,,,U-5,,,,,
,step,,,Level 4,,,,,,,,
,step,,,,Corridor,,,,,,,
,step,,,,,Doors and Hardware,,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-1,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-2,,,,,
Fire Door Frame & Leaf ITP,checklist,,,,,,CD-3,,,,,
