Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Highrise Carpentry - Overall Progress,,,,,,
,Scope,,,highrise carpentry - parkhill,,
,Rows,,,,,
,,Basement 2,grouping,basement 2,,
,,Stair 1,expanded,Stair 1,Doors and Hardware,Basement 2
,,Stair 3,expanded,Stair 3,Doors and Hardware,Basement 2
,,Basement 1,grouping,basement 1,,
,,Stair 3,expanded,Stair 3,Doors and Hardware,Basement 1
,,Stair 1,expanded,Stair 1,Doors and Hardware,Basement 1
,,Ground Floor,grouping,Ground Floor,,
,,Tenancy 1,expanded,Tenancy 1,Ground Floor,
,,Tenancy 2,expanded,Tenancy 2,Ground Floor,
,,Tenancy 3,expanded,Tenancy 3,Ground Floor,
,,Ground Floor Lobby,expanded,Ground Floor Lobby,Ground Floor,
,,Stairs,expanded,Stairs,Ground Floor,
,,Airlock,expanded,Airlock,Ground Floor,
,,Comms Room,expanded,Comms Room,Ground Floor,
,,Stores,expanded,Stores,Ground Floor,
,,Elec Services,expanded,Elec Services,Ground Floor,
,,Commercial Waste,expanded,Commercial Waste,Ground Floor,
,,Corridor 2,expanded,Corridor 2,Ground Floor,
,,Mech Room,expanded,Mech Room,Ground Floor,
,,Corridor 3,expanded,Corridor 3,Ground Floor,
,,Corridor 4,expanded,Corridor 4,Ground Floor,
,,Loading Bay,expanded,Loading Bay,Ground Floor,
,,Bin Room,expanded,Bin Room,Ground Floor,
,,Mail Room,expanded,Mail Room,Ground Floor,
,,Concierge,expanded,Concierge,Ground Floor,
,,Gas Riser,expanded,Gas Riser,Ground Floor,
,,Main Switch Room,expanded,Main Switch Room,Ground Floor,
,,Substation,expanded,Substation,Ground Floor,
,,Mezzanine,grouping,mezzanine,,
,,Fire Tanks,expanded,Fire Tanks,Mezzanine,
,,Fire Pump Room,expanded,Fire Pump Room,Mezzanine,
,,Mech Room,expanded,Mech Room,Mezzanine,
,,Level 1,grouping,level 1,,
,,Doors and Hardware,expanded,Doors and Hardware,level 1,
,,Room 101,expanded,Room 101,level 1,
,,Room 102,expanded,Room 102,level 1,
,,Room 103,expanded,Room 103,level 1,
,,Room 104,expanded,Room 104,level 1,
,,Room 105,expanded,Room 105,level 1,
,,Room 106,expanded,Room 106,level 1,
,,Room 107,expanded,Room 107,level 1,
,,Room 108,expanded,Room 108,level 1,
,,Room 109,expanded,Room 109,level 1,
,,Room 110,expanded,Room 110,level 1,
,,Room 111,expanded,Room 111,level 1,
,,Level 2,grouping,level 2,,
,,Corridor,expanded,Corridor,level 2,
,,Room 201,expanded,Room 201,level 2,
,,Room 202,expanded,Room 202,level 2,
,,Room 203,expanded,Room 203,level 2,
,,Room 204,expanded,Room 204,level 2,
,,Room 205,expanded,Room 205,level 2,
,,Room 206,expanded,Room 206,level 2,
,,Room 207,expanded,Room 207,level 2,
,,Room 208,expanded,Room 208,level 2,
,,Room 209,expanded,Room 209,level 2,
,,Room 210,expanded,Room 210,level 2,
,,Room 211,expanded,Room 211,level 2,
,,Level 3,grouping,level 3,,
,,Corridor,expanded,Corridor,level 3,
,,Room 301,expanded,Room 301,level 3,
,,Room 302,expanded,Room 302,level 3,
,,Room 303,expanded,Room 303,level 3,
,,Room 304,expanded,Room 304,level 3,
,,Room 305,expanded,Room 305,level 3,
,,Room 306,expanded,Room 306,level 3,
,,Room 307,expanded,Room 307,level 3,
,,Room 308,expanded,Room 308,level 3,
,,Room 309,expanded,Room 309,level 3,
,,Room 310,expanded,Room 310,level 3,
,,Room 311,expanded,Room 311,level 3,
,,Level 4,grouping,level 4,,
,,Corridor,expanded,Corridor,level 4,
,,Room 401,expanded,Room 401,level 4,
,,Room 402,expanded,Room 402,level 4,
,,Room 403,expanded,Room 403,level 4,
,,Room 404,expanded,Room 404,level 4,
,,Room 405,expanded,Room 405,level 4,
,,Room 406,expanded,Room 406,level 4,
,,Room 407,expanded,Room 407,level 4,
,,Room 408,expanded,Room 408,level 4,
,,Level 5,grouping,level 5,,
,,Corridor,expanded,Corridor,level 5,
,,Room 501,expanded,Room 501,level 5,
,,Room 502,expanded,Room 502,level 5,
,,Room 503,expanded,Room 503,level 5,
,,Room 504,expanded,Room 504,level 5,
,,Room 505,expanded,Room 505,level 5,
,,Room 506,expanded,Room 506,level 5,
,,Room 507,expanded,Room 507,level 5,
,,Room 508,expanded,Room 508,level 5,
,,Level 6,grouping,level 6,,
,,Corridor,expanded,Corridor,level 6,
,,Room 601,expanded,Room 601,level 6,
,,Room 602,expanded,Room 602,level 6,
,,Room 603,expanded,Room 603,level 6,
,,Room 604,expanded,Room 604,level 6,
,,Room 605,expanded,Room 605,level 6,
,,Room 606,expanded,Room 606,level 6,
,,Room 607,expanded,Room 607,level 6,
,,Room 608,expanded,Room 608,level 6,
,,Level 7,grouping,level 7,,
,,Corridor,expanded,Corridor,level 7,
,,Room 701,expanded,Room 701,level 7,
,,Room 702,expanded,Room 702,level 7,
,,Room 703,expanded,Room 703,level 7,
,,Room 704,expanded,Room 704,level 7,
,,Room 705,expanded,Room 705,level 7,
,,Room 706,expanded,Room 706,level 7,
,,Room 707,expanded,Room 707,level 7,
,,Room 708,expanded,Room 708,level 7,
,,Level 8,grouping,level 8,,
,,Corridor,expanded,Corridor,Level 8,
,,Room 801,expanded,Room 801,Level 8,
,,Room 802,expanded,Room 802,Level 8,
,,Room 803,expanded,Room 803,Level 8,
,,Room 804,expanded,Room 804,Level 8,
,,Room 805,expanded,Room 805,Level 8,
,,Room 806,expanded,Room 806,Level 8,
,,Room 807,expanded,Room 807,Level 8,
,,Room 808,expanded,Room 808,Level 8,
,,Level 9,grouping,Level 9,,
,,Corridor,expanded,Corridor,Level 9,
,,Room 901,expanded,Room 901,Level 9,
,,Room 902,expanded,Room 902,Level 9,
,,Room 903,expanded,Room 903,Level 9,
,,Room 904,expanded,Room 904,Level 9,
,,Room 905,expanded,Room 905,Level 9,
,,Room 906,expanded,Room 906,Level 9,
,,Room 907,expanded,Room 907,Level 9,
,,Room 908,expanded,Room 908,Level 9,
,,Level 10,grouping,Level 10,,
,,Corridor,expanded,Corridor,Level 10,
,,Room 1001,expanded,Room 1001,Level 10,
,,Room 1002,expanded,Room 1002,Level 10,
,,Room 1003,expanded,Room 1003,Level 10,
,,Room 1004,expanded,Room 1004,Level 10,
,,Room 1005,expanded,Room 1005,Level 10,
,,Room 1006,expanded,Room 1006,Level 10,
,,Room 1007,expanded,Room 1007,Level 10,
,,Room 1008,expanded,Room 1008,Level 10,
,,Level 11,grouping,Level 11,,
,,Corridor,expanded,Corridor,Level 11,
,,Room 1101,expanded,Room 1101,Level 11,
,,Room 1102,expanded,Room 1102,Level 11,
,,Room 1103,expanded,Room 1103,Level 11,
,,Room 1104,expanded,Room 1104,Level 11,
,,Room 1105,expanded,Room 1105,Level 11,
,,Room 1106,expanded,Room 1106,Level 11,
,,Room 1107,expanded,Room 1107,Level 11,
,,Room 1108,expanded,Room 1108,Level 11,
,,Level 12,grouping,Level 12,,
,,Corridor,expanded,Corridor,Level 12,
,,Room 1201,expanded,Room 1201,Level 12,
,,Room 1202,expanded,Room 1202,Level 12,
,,Room 1203,expanded,Room 1203,Level 12,
,,Room 1204,expanded,Room 1204,Level 12,
,,Room 1205,expanded,Room 1205,Level 12,
,,Room 1206,expanded,Room 1206,Level 12,
,,Room 1207,expanded,Room 1207,Level 12,
,,Room 1208,expanded,Room 1208,Level 12,
,,Level 13,grouping,Level 13,,
,,Corridor,expanded,Corridor,Level 13,
,,Room 1301,expanded,Room 1301,Level 13,
,,Room 1302,expanded,Room 1302,Level 13,
,,Room 1303,expanded,Room 1303,Level 13,
,,Room 1304,expanded,Room 1304,Level 13,
,,Room 1305,expanded,Room 1305,Level 13,
,,Room 1306,expanded,Room 1306,Level 13,
,,Room 1307,expanded,Room 1307,Level 13,
,,Room 1308,expanded,Room 1308,Level 13,
,,Level 14,grouping,Level 14,,
,,Corridor,expanded,Corridor,Level 14,
,,Room 1401,expanded,Room 1401,Level 14,
,,Room 1402,expanded,Room 1402,Level 14,
,,Room 1403,expanded,Room 1403,Level 14,
,,Room 1404,expanded,Room 1404,Level 14,
,,Room 1405,expanded,Room 1405,Level 14,
,,Room 1406,expanded,Room 1406,Level 14,
,,Room 1407,expanded,Room 1407,Level 14,
,,Room 1408,expanded,Room 1408,Level 14,
,,Level 15,grouping,Level 15,,
,,Corridor,expanded,Corridor,Level 15,
,,Room 1501,expanded,Room 1501,Level 15,
,,Room 1502,expanded,Room 1502,Level 15,
,,Room 1503,expanded,Room 1503,Level 15,
,,Room 1504,expanded,Room 1504,Level 15,
,,Room 1505,expanded,Room 1505,Level 15,
,,Room 1506,expanded,Room 1506,Level 15,
,,Room 1507,expanded,Room 1507,Level 15,
,,Room 1508,expanded,Room 1508,Level 15,
,,Level 16,grouping,Level 16,,
,,Corridor,expanded,Corridor,Level 16,
,,Room 1601,expanded,Room 1601,Level 16,
,,Room 1602,expanded,Room 1602,Level 16,
,,Room 1603,expanded,Room 1603,Level 16,
,,Room 1604,expanded,Room 1604,Level 16,
,,Room 1605,expanded,Room 1605,Level 16,
,,Room 1606,expanded,Room 1606,Level 16,
,,Room 1607,expanded,Room 1607,Level 16,
,,Room 1608,expanded,Room 1608,Level 16,
,,Level 17,grouping,Level 17,,
,,Corridor,expanded,Corridor,Level 17,
,,Room 1701,expanded,Room 1701,Level 17,
,,Room 1702,expanded,Room 1702,Level 17,
,,Room 1703,expanded,Room 1703,Level 17,
,,Room 1704,expanded,Room 1704,Level 17,
,,Room 1705,expanded,Room 1705,Level 17,
,,Room 1706,expanded,Room 1706,Level 17,
,,Room 1707,expanded,Room 1707,Level 17,
,,Room 1708,expanded,Room 1708,Level 17,
,,Level 18,grouping,Level 18,,
,,Corridor,expanded,Corridor,Level 18,
,,Room 1801,expanded,Room 1801,Level 18,
,,Room 1802,expanded,Room 1802,Level 18,
,,Room 1803,expanded,Room 1803,Level 18,
,,Room 1804,expanded,Room 1804,Level 18,
,,Room 1805,expanded,Room 1805,Level 18,
,,Room 1806,expanded,Room 1806,Level 18,
,,Room 1807,expanded,Room 1807,Level 18,
,,Room 1808,expanded,Room 1808,Level 18,
,,Level 19,grouping,Level 19,,
,,Corridor,expanded,Corridor,Level 19,
,,Room 1901,expanded,Room 1901,Level 19,
,,Room 1902,expanded,Room 1902,Level 19,
,,Room 1903,expanded,Room 1903,Level 19,
,,Room 1904,expanded,Room 1904,Level 19,
,,Room 1905,expanded,Room 1905,Level 19,
,,Room 1906,expanded,Room 1906,Level 19,
,,Room 1907,expanded,Room 1907,Level 19,
,,Room 1908,expanded,Room 1908,Level 19,
,,Level 20,grouping,Level 20,,
,,Doors and Hardware,expanded,Doors and Hardware,Level 20,
,Columns,,,,,
,,Internal Door - Jamb Install,,Internal Door - Jamb Install,,
,,Internal Door - Door Install,,Internal Door - Door Install,,
,,Internal Door Handover,,Internal Door Handover,,
,,Door Jamb Inspection,,Door Jamb Inspection,,
,,Fire Door - Door Install,,Fire Door - Door Install,,
,,Fire Doors Handover,,Fire Doors Handover,,
