Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Tower 1 Overall Progress,,,,,,
,Scope,,,Tower 1,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower 1,Site QA
,,Level 2,dynamic,Level 2,Tower 1,Site QA
,,Level 3,dynamic,Level 3,Tower 1,Site QA
,,Level 4,dynamic,Level 4,Tower 1,Site QA
,,Level 5,dynamic,Level 5,Tower 1,Site QA
,,Level 6,dynamic,Level 6,Tower 1,Site QA
,,Level 7,dynamic,Level 7,Tower 1,Site QA
,,Level 8,dynamic,Level 8,Tower 1,Site QA
,,Level 9,dynamic,Level 9,Tower 1,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower 2 Overall Progress,,,,,,
,Scope,,,Tower 2,,
,Rows,,,,,
,,Level 1,dynamic,Level 1,Tower 2,Site QA
,,Level 2,dynamic,Level 2,Tower 2,Site QA
,,Level 3,dynamic,Level 3,Tower 2,Site QA
,,Level 4,dynamic,Level 4,Tower 2,Site QA
,,Level 5,dynamic,Level 5,Tower 2,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower 3 Overall Progress,,,,,,
,Scope,,,Tower 3,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Tower 3,Site QA
,,Level 1,dynamic,Level 1,Tower 3,Site QA
,,Level 2,dynamic,Level 2,Tower 3,Site QA
,,Level 3,dynamic,Level 3,Tower 3,Site QA
,,Level 4,dynamic,Level 4,Tower 3,Site QA
,,Level 5,dynamic,Level 5,Tower 3,Site QA
,,Level 6,dynamic,Level 6,Tower 3,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower 4 Overall Progress,,,,,,
,Scope,,,Tower 4,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Tower 4,Site QA
,,Level 1,dynamic,Level 1,Tower 4,Site QA
,,Level 2,dynamic,Level 2,Tower 4,Site QA
,,Level 3,dynamic,Level 3,Tower 4,Site QA
,,Level 4,dynamic,Level 4,Tower 4,Site QA
,,Level 5,dynamic,Level 5,Tower 4,Site QA
,,Level 6,dynamic,Level 6,Tower 4,Site QA
,,Level 7,dynamic,Level 7,Tower 4,Site QA
,,Level 8,dynamic,Level 8,Tower 4,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower 5 Overall Progress,,,,,,
,Scope,,,Tower 5,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Tower 5,Site QA
,,Level 1,dynamic,Level 1,Tower 5,Site QA
,,Level 2,dynamic,Level 2,Tower 5,Site QA
,,Level 3,dynamic,Level 3,Tower 5,Site QA
,,Level 4,dynamic,Level 4,Tower 5,Site QA
,,Level 5,dynamic,Level 5,Tower 5,Site QA
,,Level 6,dynamic,Level 6,Tower 5,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
,,,,,,
Tower 6 Overall Progress,,,,,,
,Scope,,,Tower 6,,
,Rows,,,,,
,,Ground Level,dynamic,Ground Level,Tower 6,Site QA
,,Level 1,dynamic,Level 1,Tower 6,Site QA
,,Level 2,dynamic,Level 2,Tower 6,Site QA
,,Level 3,dynamic,Level 3,Tower 6,Site QA
,,Level 4,dynamic,Level 4,Tower 6,Site QA
,,Level 5,dynamic,Level 5,Tower 6,Site QA
,,Level 6,dynamic,Level 6,Tower 6,Site QA
,,Level 7,dynamic,Level 7,Tower 6,Site QA
,,Level 8,dynamic,Level 8,Tower 6,Site QA
,,Level 9,dynamic,Level 9,Tower 6,Site QA
,,Level 10,dynamic,Level 10,Tower 6,Site QA
,Columns,,,,,
,,Bathroom Floors,,Bathroom Floors,,
,,Laundry Floors,,Laundry Floors,,
,,Kitchen Floors,,Kitchen Floors,,
,,Walls,,Walls,,
,,Splashback,,Splashback,,
,,Balcony Floor,,Balcony Floor,,
