Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
9537a09d-a889-4446-a135-b1a9340c8dd7,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 1,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
ffa3274c-d51a-446b-bb4f-b0bd52c03b06,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 2,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
db6cd76a-c3dd-45b7-8e63-ce19a31b6be0,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 3,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
ee0e5a76-b0c6-4bcb-97b2-01f71e0ce3a1,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 4,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
b55a1017-e60b-4f5c-a718-47a7e5da7c89,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 5,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
7fef3a4a-d87a-458f-9677-3c4f45c707a6,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Ground,Pour 6,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
e2ed5e73-adec-481e-8eb2-a22ca6d1a9f8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Structure,Level 1,Pour 1,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
eafa292a-6b91-4103-9439-b69b22d9d807,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Level 1,Pour 2,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
15129827-a1aa-447e-bee3-84692029b242,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Level 1,Pour 3,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
478722c8-adeb-4f3a-984a-288f1b30aedb,,checkpoint-status,not-applicable,,,TRUE,TRUE,Site QA,Structure,Level 1,Pour 4,Concrete Pour,"Confirm final stress has occurred after concrete has reached 20MPa, and attach Stressing Records",
