type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,SkyCity H5.4 Checklist,,,,,,SkyCity H5.4 Checklist,
section,Details,,,,,,,
checkpoint,Substrate preparation/ clean/ remove,,,,,,,
checkpoint,Primer where required,,,,,,,
checkpoint,Base sheet ,,,,,,,
checkpoint,Cap sheet,,,,,,,
checkpoint,Completion photos,,,,,,,
