Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
0fcf69c5-0ccb-4cb4-a00a-d92554f5c689,checklist,Linear Grilles,,Linear Grilles,,946838d8-c9c9-4334-8611-5843ad1797af
4bbaefcb-8d49-4cfa-a803-30363d801036,section,Details,,,,
e6eb0c56-3e0b-4526-885f-c6df23ec543c,checkpoint,"All linear grilles installed as per drawings, including flexible connections",,,,
