"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dd21cf9f-7757-4723-98d3-169084c12c98","","folder-normal","fail","","step","FALSE","FALSE","Site QA"
"2bfdad5b-c277-4de6-b373-407e4796a1bc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Building North"
"9ff8acc9-aab7-4495-a877-c218efef9ac4","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Building North","Fitout"
"0fb4efdc-a9b7-4204-9e26-d13b3d9536ab","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2"
"1f3a9ca1-0317-4382-aad2-8d3149d62a57","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2","201-200L7 Lobby"
"765ea7b8-eae4-4404-972c-4a7ea1ea711c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2","201-200L8 Lobby"
"c34e2457-c8fe-48a2-b148-0c01c18c6c76","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2","201-200L9 Lobby"
"fdfb63c4-70dd-4566-af28-35ab35b14515","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2","201-200S6 Stair 6"
"69d49cf6-54a3-4c89-8385-02db92cfcd84","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 2","201-265 POOL TEACHING 80p"
"6416674f-9450-4b2a-bbb0-cdd8d868227a","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-367 CALS-Large","AV Equipment"
"b199b693-301d-4e9b-825a-53be2079dda3","","checklist-flat","work-in-progress","Backbone Installation","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-367 CALS-Large","Backbone Installation (Fibers and Lectern Copper Ties)"
"f99c5562-af89-4614-9291-e7e21873279c","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-367 CALS-Large","Data Outlets (General Outlets) "
"a7e8fe48-d536-4c15-bc54-e393ef66d7fb","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 3","201-370 Breakout"
"9f3ecee6-5690-404b-8221-38bd20e1dc94","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-370 Breakout","Data Outlets (General Data Outlets)"
"25ec1a71-93b0-429c-b58f-d2024046709e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 3","201-375 CALS-Large"
"fb7b10f3-a5d3-4bf4-9500-7634844bf9ac","","checklist-flat","work-in-progress","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-375 CALS-Large","Av Data Cabling (Including Speaker Cabling)"
"b64671c5-a0c1-467b-9faf-fb44bce4a39d","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-375 CALS-Large","AV Equipment"
"c4a01577-da6e-40d3-8d74-4178c93d3de5","","checklist-flat","work-in-progress","Backbone Installation","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-375 CALS-Large","Backbone Installation (Fibers and Lectern Copper Ties)"
"0e0d1b3b-cc4f-4cb7-a58f-a13ab0d6ce42","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-375 CALS-Large","Data Outlets (General Outlets) "
"68103f16-44db-4caa-b5af-f3722869aadf","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 3","201-377 Virtual Learning"
"2ce2f822-c530-408b-b0f1-ebe0ccb848c7","","checklist-flat","work-in-progress","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-377 Virtual Learning","Av Data Cabling"
"797a88b8-907c-426c-80d9-4f3c21b4e88d","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-377 Virtual Learning","Data Outlets"
"0016471b-9954-4b1d-9273-34827f90a845","","checklist-flat","work-in-progress","Backbone Installation","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-377 Virtual Learning","Backbone Installation (Fibers and Lectern Copper Ties)"
"7edfe262-7528-41a3-bece-4709db874861","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 3","201-378 Riser 9"
"bf6e066c-7565-481f-9c3f-9f868b0ba1e1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 3","201-390 Comms"
"6ddd6c3f-e030-4fbb-a6d2-97f7d82595e3","","checklist-flat","work-in-progress","Data Cabinets","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 3","201-390 Comms","Data Cabinets"
"ee53ba23-8e3b-4a6f-89fd-2acf091f7af2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4"
"4124663a-43d3-49ca-9fd1-20f33275789b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-400L6 Lobby"
"87aa2ba5-269d-4d4d-9e98-ed796b99e161","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-400L7 Lobby"
"e6ccea5e-465a-4019-a19c-2c6c1245068a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-460 Riser 7"
"9b947142-52a5-4196-93be-ab9b1f575944","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-463 Materials Workshop"
"721fd5d2-3358-40cb-9d7a-d535e6046304","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-463 Materials Workshop","Data Outlets (General Outlets)"
"0d2fc9c8-6f3e-4a64-8b86-3bdef48d86c0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-478 Riser 9"
"5071eb17-c6c0-4cc5-b642-02fb928ba4bb","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-479 Food Tech"
"f8dab53f-1e0a-40c8-a74b-626154ef05e9","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-479 Food Tech","Data Outlets ( General Cables)"
"1a25514a-05eb-4223-88d9-4286fcd1e7e1","","checklist-flat","pass","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-479 Food Tech","AV Equipment"
"02fbf3d4-0940-442d-a6dd-d54f9fa357e9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-479B ST"
"c7172b53-037c-4c9d-b238-70ec7737f266","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-496B Riser 8"
"3e7c20ac-eb6e-4074-967c-15b2ea2cdace","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store"
"1c13d5af-cee5-4a3e-9a35-7cd216502e52","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-467 Store"
"c00eac17-28e9-4159-b088-65013ae3e853","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-467 Store","Data Outlets ( General Data Outlets)"
"54204142-3ea7-4bf2-ba03-36263bad7b3e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-473A Rubbish Store"
"dd1be883-4a8d-45d7-873f-c67b0f123745","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-473C Dry Store"
"501e6012-8a62-4dbb-9e51-13f864a8ec99","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-473D Cool Store"
"2df0cc6a-587a-4668-9c81-6c368f37538b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","Store","201-475 Store"
"091471b3-ba06-4f9c-9864-78438473c26a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-400C10 CIRCULATION"
"cdae4110-86f1-432d-8d1e-cbf0e5b0e606","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-400C11 CIRCULATION"
"c394c836-681c-4554-8802-6a90bd588907","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-465 Visual Arts & Technology Teaching"
"8c454876-36a5-4eff-a180-24920dc33515","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-465 Visual Arts & Technology Teaching","Av Data Cabling (Including Speaker Cabling)"
"104251cf-0983-49b0-86d3-dff2f6a8ca4e","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-465 Visual Arts & Technology Teaching","Data Outlets (General Outlets)"
"c807697f-d9d8-4b2d-9387-d292e03e65e1","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-465 Visual Arts & Technology Teaching","AV Equipment "
"b051504e-3664-48b0-b266-eb0d0a575729","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-471 SCI HUB"
"88de1d98-e840-439e-ae52-e20ab709f72b","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-471 SCI HUB","Data Outlets ( General Data Outlets)"
"ddd1a7bd-38a4-4f24-94b5-e1cd0760e1aa","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-471 SCI HUB","AV Equipment "
"48078583-2943-48d0-9033-fc272fec33ab","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-471A Dry Prep"
"91238a70-236c-4231-b4e7-b91b30b464eb","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-471A Dry Prep","Data Outlets ( General Data Outlets)"
"34f28eb3-2769-46ea-af0f-577de113f95e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-471B Wet Prep"
"f336ba88-5d7f-454e-8856-53dab18b2ca5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-473 Café BOH"
"ab0dda3a-6686-42ff-928b-7e730b6e847f","","checklist-flat","work-in-progress","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-473 Café BOH","Data Outlets ( General Data Outlets)"
"75bd6d06-4ef0-46b2-b7a8-e9a5b51f1ff1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-473B Office"
"e48afa3d-ca48-4f56-a134-8323076499f7","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-473B Office","Data Outlets ( General Data Outlets)"
"0a0194fb-f8ea-4a87-bb44-132864d9ef70","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-477 Technology Teaching"
"62aabfab-1fc9-4b48-b7ce-06c09750f102","","checklist-flat","work-in-progress","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-477 Technology Teaching","Av Data Cabling (Including Speaker Cabling)"
"09eba293-e769-43e0-9014-86fdb5ce61ad","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-477 Technology Teaching","Data Outlets (General Outlets)"
"0243a1ec-d74c-476c-9954-52a534f27c5d","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-477 Technology Teaching","AV Equipment"
"762a4b5e-77ce-4927-b30c-16d47fd38ede","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-479A W/M"
"7a9e6f6f-75d4-43e7-b02b-c730d2ccf03d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-479C Pantry"
"89d54739-575a-43fd-8cfe-14730b36a655","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-490 DB"
"858b605b-327f-4c88-b5cf-e35191beb5b2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-490A COMMS"
"07421201-a0b7-4d62-b180-bdcd78b6e101","","checklist-flat","work-in-progress","Data Cabinets","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 4","201-490A COMMS","Data Cabinets"
"8e35c524-5566-469d-bac0-4c3c0d2350ca","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 4","201-496A AV C/BD"
"db40d051-8d7d-42c5-9a4f-422ff1127359","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5"
"4b4afdf7-f108-4b31-b98b-abab4a50f32b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","201-500C9 Circulation"
"e4dcbd5e-95d6-4ed0-9386-97fd54f80632","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","201-500L4 Lobby"
"ce2e1dd4-1b4f-475b-b977-a8ed87dcf4b2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","201-500L5 Lobby"
"aa71defc-4b56-4f6a-8935-2f189b7b9b96","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","201-580 Print"
"c6ffa463-52f8-4410-9085-c499afb71734","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","201-580 Print","Data Outlets"
"6b3b489a-340a-48bf-beaa-2189d433884b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","201-598 Waiting"
"7520dfca-4314-4cff-96dc-a0c9a30a3128","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult"
"2bf96b81-9ba2-4c7a-aed3-fb0a227d94f3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-593 Consult"
"1196bf6f-92a0-4cb9-ab41-ca3fb9c72497","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-593 Consult","Data Outlets (General Data Outlets)"
"be762030-084d-4865-b94c-298f117a3ad1","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-593 Consult","AV Equipment"
"00135c9c-79b1-4f07-b5a4-513041751a92","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-594 LRG Consult"
"df173c1a-1c74-48b5-ab0e-a5a48bfe2ea5","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-594 LRG Consult","AV Equipment"
"cc24cac1-fd62-4ec5-a9d7-2da16d126652","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-595 Consult"
"29de0fca-73c9-4323-a4f9-f804a045a1e1","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-595 Consult","Data Outlets (General Data Outlets)"
"a90fa65c-ba3e-44de-a07b-8394f5da8d27","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-595 Consult","AV Equipment"
"56857024-2d90-44c3-9c54-a47754799bc3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-596 LRG Consult"
"44a8cfaa-5a63-4168-b09c-bd60e3e0b096","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-596 LRG Consult","Data Outlets (General Data Outlets)"
"085fe5df-84f9-4069-951b-430dd2f68ed0","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-596 LRG Consult","AV Equipment"
"48967447-51e0-4d95-838c-1582eaf68221","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-597 Consult"
"6931243c-96ca-413b-bbbc-03205b7be94e","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-597 Consult","Data Outlets (General Data Outlets)"
"0989646b-5dd8-4127-baa0-7bfaca513f5d","","checklist-flat","work-in-progress","AV Equipment","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-597 Consult","AV Equipment"
"4d9db66b-a9bd-4dfc-a9aa-be9b6879e2e2","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-599 Consult"
"cfe621a0-65bb-4105-8b93-e72e1aeba1d0","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Consult","201-599 Consult","Data Outlets (General Data Outlets)"
"b5423e04-1054-4887-b94e-d5a65538d31d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office"
"03f7d043-06de-4cf3-a658-0cd54b104812","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-562 Office"
"232695de-70dd-442f-adc7-f6e975dbd406","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-562 Office","Data Outlets"
"82edb94a-f35f-4b65-8539-fa3d8cbe2f0f","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-564 Office"
"b2301421-dc6d-4c6e-a247-77a793592f9f","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-564 Office","Data Outlets"
"b5f86ad4-d4f9-4f91-8470-139759cf3855","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-566 Office"
"62f4c76e-31ff-40ca-ad05-1cf585856675","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-566 Office","Data Outlets"
"dc0fb714-2b90-4d63-b6eb-171cd0d2cf46","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-569 Office"
"2ae50e21-44bb-43c2-868b-e7f8c850ec6c","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-569 Office","Data Outlets (General Data Outlets)"
"5de17a10-678e-420b-97e3-9cae67f3289a","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-570 Office"
"45f36319-12f0-464b-ae92-150559194d19","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-570 Office","Data Outlets"
"f3d44db4-5ddf-445d-901c-a5d29c5b94fb","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-571 Office"
"db7224a2-3f81-4f93-af59-780678933277","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-571 Office","Data Outlets (General Data Outlets)"
"58a21e7b-0ed2-4572-924d-ce450b7338aa","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-572 Office"
"60682a76-5954-4a6d-830f-6d83a1dbbd86","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-572 Office","Data Outlets"
"15959407-a00a-4387-95e0-89cafc73e995","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-573 Office"
"bb3acc0b-5c76-4f46-bbc6-5fc9bb4708da","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-573 Office","Data Outlets (General Data Outlets)"
"ba181f70-65ab-4fab-b764-a8e184422d47","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-574 Office"
"418ee7bf-203b-4008-8c30-b1b9d3ab5fd1","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-574 Office","Data Outlets"
"c92d424e-cef0-48c9-8af8-baf23f985e3a","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-575 Office"
"f28028d0-f705-40f5-9598-8450b0321d70","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-575 Office","Data Outlets (General Data Outlets)"
"0f619d32-8790-406b-b187-55f970bcd603","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-576 Office"
"79e80be3-458c-4c26-8b96-40c6900aaacb","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-576 Office","Data Outlets"
"67fab099-304a-46cb-9e3f-fe75bace5b2b","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-577 Office"
"ea76b344-ad88-46cf-93ad-385a2995502a","","checklist-flat","pass","Av Data Cabling","checklist-flat","FALSE","FALSE","Site QA","Building North","Fitout","Level 5","Office","201-577 Office","Data Outlets (General Data Outlets)"
