resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Level 3,,,,,,,
Windows Installation Checklist,checklist,,,,,"301-WA04T, WA23T, WA10,WA04T",,,,,,
Windows Installation Checklist,checklist,,,,,"302-WA24, WA10, WA04T, WA05, WA03, W01T",,,,,,
Windows Installation Checklist,checklist,,,,,"303-W01T, W03T, W05MT, W04WT, W06WT, W07WT",,,,,,
Windows Installation Checklist,checklist,,,,,"304-W23WT, W04WT, W06WT, W07WT",,,,,,
Windows Installation Checklist,checklist,,,,,"305-W23WT, W04WT, W06WT, W07WT",,,,,,
Windows Installation Checklist,checklist,,,,,"306-W23WT, W04WT, W06WT, W07WT",,,,,,
Windows Installation Checklist,checklist,,,,,"307-W24M, W10, WA04AM, W08MT, W09MT, W04MT",,,,,,
Windows Installation Checklist,checklist,,,,,"308-W04T, W09T, W08T, WA04A, W10M, W24",,,,,,
Windows Installation Checklist,checklist,,,,,"309-W09MA, WA02, WA06, WA23T, WA10",,,,,,
,step,,,,Level 4,,,,,,,
Windows Installation Checklist,checklist,,,,,"401-WA04F, WA23F, WA09, WA11",,,,,,
Windows Installation Checklist,checklist,,,,,"402-W03F, W01F, W05F, W04F, W07, W09",,,,,,
Windows Installation Checklist,checklist,,,,,"403-W01F, W03F, W05MWF, W04WF, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"404-W23WF, W04WF, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"405-W23WF, W04WF, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"406-W23WF, W04WF, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"407-W23WF, W05WF, W08M, W09M, W04MF",,,,,,
Windows Installation Checklist,checklist,,,,,"408-W04F, W09,W08, W05MF, W23F",,,,,,
Windows Installation Checklist,checklist,,,,,"409-W09, W07, W04F, W23F",,,,,,
Windows Installation Checklist,checklist,,,,,"410-W09, W07, W04F, W23F",,,,,,
,step,,,,Level 5,,,,,,,
Windows Installation Checklist,checklist,,,,,"501-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"502-W09, W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"503-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"504-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"505-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"506-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"507-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"508-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"509-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"510-W23, W09, W07, W04",,,,,,
,step,,,,Level 6,,,,,,,
Windows Installation Checklist,checklist,,,,,"601-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"602-W09, W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"603-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"604-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"605-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"606-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"607-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"608-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"609-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"610-W23, W09, W07, W04",,,,,,
,step,,,,Level 7,,,,,,,
Windows Installation Checklist,checklist,,,,,"701-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"702-W09, W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"703-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"704-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"705-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"706-W23W,  W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"707-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"708-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"709-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"710-W23,  W09, W07, W04",,,,,,
,step,,,,Level 8,,,,,,,
Windows Installation Checklist,checklist,,,,,"801-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"802-W09,  W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"803-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"804-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"805-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"806-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"807-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"808-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"809-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"810-W23, W09, W07, W04",,,,,,
,step,,,,Level 9,,,,,,,
Windows Installation Checklist,checklist,,,,,"901-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"902-W09,  W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"903-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"904-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"905-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"906-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"907-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"908-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"909-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"910-W23, W09, W07, W04",,,,,,
,step,,,,Level 10,,,,,,,
Windows Installation Checklist,checklist,,,,,"1001-WA09, WA11, WA04, WA23",,,,,,
Windows Installation Checklist,checklist,,,,,"1002-W09,  W07, W04, W03, W01, W05",,,,,,
Windows Installation Checklist,checklist,,,,,"1003-W01, W03, W05MW, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"1004-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"1005-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"1006-W23W, W04W, W06W, W07W",,,,,,
Windows Installation Checklist,checklist,,,,,"1007-W23W, W05W, W08M, W09M, W04M",,,,,,
Windows Installation Checklist,checklist,,,,,"1008-W04, W08, W09, W05M, W23",,,,,,
Windows Installation Checklist,checklist,,,,,"1009-W23, W09, W07, W04",,,,,,
Windows Installation Checklist,checklist,,,,,"1010-W23, W09, W07, W04",,,,,,
,step,,,,Window Wall (Stair),,,,,,,
Windows Installation Checklist,checklist,,,,,SD-4020*G-L11,,,,,,
