Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
,,APT-05 - BATH-02B,,Site QA,LEVEL 04,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 04,APT-05,BALCONY
,,APT-06 - BATH-01C,,Site QA,LEVEL 04,APT-06,BATH-01C
,,APT-06 - ENS-03,,Site QA,LEVEL 04,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 04,APT-06,LND-02A
,,APT-06 - BALCONY,,Site QA,LEVEL 04,APT-06,BALCONY
,,LEVEL 05,grouping,LEVEL 05,,,
,,APT 01 - BATH-02,,Site QA,LEVEL 05,APT 01,BATH-02
,,APT 01 - ENS-02,,Site QA,LEVEL 05,APT 01,ENS-02
,,APT 01 - LND-02A,,Site QA,LEVEL 05,APT 01,LND-02A
,,APT 01 - BALCONY,,Site QA,LEVEL 05,APT 01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 05,APT-02,ENS-02B
,,APT-02 - BATH,,Site QA,LEVEL 05,APT-02,BATH
,,APT-02 - LND-02A,,Site QA,LEVEL 05,APT-02,LND-02A
,,APT-02 - ELEC,,Site QA,LEVEL 05,APT-02,ELEC
,,APT-02 - COMMS,,Site QA,LEVEL 05,APT-02,COMMS
,,APT-02 - CW RISER,,Site QA,LEVEL 05,APT-02,CW RISER
,,APT-02 - BALCONY,,Site QA,LEVEL 05,APT-02,BALCONY
,,APT-03 - LND-01,,Site QA,LEVEL 05,APT-03,LND-01
,,APT-03 - BATH-01,,Site QA,LEVEL 05,APT-03,BATH-01
,,APT-03 - ENS-01A,,Site QA,LEVEL 05,APT-03,ENS-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 05,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 05,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 05,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 05,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 05,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 05,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 05,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 05,APT-05,BALCONY
,,APT-06 - BATH-01C,,Site QA,LEVEL 05,APT-06,BATH-01C
,,APT-06 - ENS-03,,Site QA,LEVEL 05,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 05,APT-06,LND-02A
,,APT-06 - BALCONY,,Site QA,LEVEL 05,APT-06,BALCONY
,,LEVEL 06,grouping,LEVEL 06,,,
,,APT 01 - BATH-02,,Site QA,LEVEL 06,APT 01,BATH-02
,,APT 01 - ENS-02,,Site QA,LEVEL 06,APT 01,ENS-02
,,APT 01 - LND-02A,,Site QA,LEVEL 06,APT 01,LND-02A
,,APT 01 - BALCONY,,Site QA,LEVEL 06,APT 01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 06,APT-02,ENS-02B
,,APT-02 - BATH,,Site QA,LEVEL 06,APT-02,BATH
,,APT-02 - LND-02A,,Site QA,LEVEL 06,APT-02,LND-02A
,,APT-02 - ELEC,,Site QA,LEVEL 06,APT-02,ELEC
,,APT-02 - COMMS,,Site QA,LEVEL 06,APT-02,COMMS
,,APT-02 - CW RISER,,Site QA,LEVEL 06,APT-02,CW RISER
,,APT-02 - BALCONY,,Site QA,LEVEL 06,APT-02,BALCONY
,,APT-03 - LND-01,,Site QA,LEVEL 06,APT-03,LND-01
,,APT-03 - BATH-01,,Site QA,LEVEL 06,APT-03,BATH-01
,,APT-03 - ENS-01A,,Site QA,LEVEL 06,APT-03,ENS-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 06,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 06,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 06,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 06,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 06,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 06,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 06,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 06,APT-05,BALCONY
,,APT-06 - BATH-01C,,Site QA,LEVEL 06,APT-06,BATH-01C
,,APT-06 - ENS-03,,Site QA,LEVEL 06,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 06,APT-06,LND-02A
,,APT-06 - BALCONY,,Site QA,LEVEL 06,APT-06,BALCONY
,,LEVEL 07,grouping,LEVEL 07,,,
,,APT 01 - BATH-02,,Site QA,LEVEL 07,APT 01,BATH-02
,,APT 01 - ENS-02,,Site QA,LEVEL 07,APT 01,ENS-02
,,APT 01 - LND-02A,,Site QA,LEVEL 07,APT 01,LND-02A
,,APT 01 - BALCONY,,Site QA,LEVEL 07,APT 01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 07,APT-02,ENS-02B
,,APT-02 - BATH,,Site QA,LEVEL 07,APT-02,BATH
,,APT-02 - LND-02A,,Site QA,LEVEL 07,APT-02,LND-02A
,,APT-02 - ELEC,,Site QA,LEVEL 07,APT-02,ELEC
,,APT-02 - COMMS,,Site QA,LEVEL 07,APT-02,COMMS
,,APT-02 - CW RISER,,Site QA,LEVEL 07,APT-02,CW RISER
,,APT-02 - BALCONY,,Site QA,LEVEL 07,APT-02,BALCONY
,,APT-03 - LND-01,,Site QA,LEVEL 07,APT-03,LND-01
,,APT-03 - BATH-01,,Site QA,LEVEL 07,APT-03,BATH-01
,,APT-03 - ENS-01A,,Site QA,LEVEL 07,APT-03,ENS-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 07,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 07,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 07,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 07,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 07,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 07,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 07,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 07,APT-05,BALCONY
,,APT-06 - BATH-01C,,Site QA,LEVEL 07,APT-06,BATH-01C
,,APT-06 - ENS-03,,Site QA,LEVEL 07,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 07,APT-06,LND-02A
,,APT-06 - BALCONY,,Site QA,LEVEL 07,APT-06,BALCONY
,,LEVEL 08,grouping,LEVEL 08,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 08,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 08,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 08,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 08,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 08,APT-02,ENS-02B
,,APT-02 - ELEC,,Site QA,LEVEL 08,APT-02,ELEC
,,APT-02 - COMMS,,Site QA,LEVEL 08,APT-02,COMMS
,,APT-02 - BALCONY,,Site QA,LEVEL 08,APT-02,BALCONY
,,APT-03 - LND-01,,Site QA,LEVEL 08,APT-03,LND-01
,,APT-03 - BATH-01,,Site QA,LEVEL 08,APT-03,BATH-01
,,APT-03 - ENS-01A,,Site QA,LEVEL 08,APT-03,ENS-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 08,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 08,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 08,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 08,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 08,APT-04,BALCONY
,,APT-05 - BATH-02B,,Site QA,LEVEL 08,APT-05,BATH-02B
,,APT-05 - ENS-02C,,Site QA,LEVEL 08,APT-05,ENS-02C
,,APT-05 - BALCONY,,Site QA,LEVEL 08,APT-05,BALCONY
,,APT-06 - ENS-03,,Site QA,LEVEL 08,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 08,APT-06,LND-02A
,,APT-06 - BATH-01C,,Site QA,LEVEL 08,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 08,APT-06,BALCONY
,,LEVEL 09,grouping,LEVEL 09,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 09,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 09,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 09,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 09,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 09,APT-02,ENS-02B
,,APT-02 - ELEC,,Site QA,LEVEL 09,APT-02,ELEC
,,APT-02 - COMMS,,Site QA,LEVEL 09,APT-02,COMMS
,,APT-02 - BALCONY,,Site QA,LEVEL 09,APT-02,BALCONY
,,APT-03 - LND-01,,Site QA,LEVEL 09,APT-03,LND-01
,,APT-03 - BATH-01,,Site QA,LEVEL 09,APT-03,BATH-01
,,APT-03 - ENS-01A,,Site QA,LEVEL 09,APT-03,ENS-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 09,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 09,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 09,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 09,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 09,APT-04,BALCONY
,,APT-05 - BATH-02B,,Site QA,LEVEL 09,APT-05,BATH-02B
,,APT-05 - ENS-02C,,Site QA,LEVEL 09,APT-05,ENS-02C
,,APT-05 - BALCONY,,Site QA,LEVEL 09,APT-05,BALCONY
,,APT-06 - ENS-03,,Site QA,LEVEL 09,APT-06,ENS-03
,,APT-06 - LND-02A,,Site QA,LEVEL 09,APT-06,LND-02A
,,APT-06 - BATH-01C,,Site QA,LEVEL 09,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 09,APT-06,BALCONY
,,LEVEL 10,grouping,LEVEL 10,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 10,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 10,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 10,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 10,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 10,APT-02,ENS-02B
,,APT-02 - BATH-03,,Site QA,LEVEL 10,APT-02,BATH-03
,,APT-02 - LND-02B,,Site QA,LEVEL 10,APT-02,LND-02B
,,APT-02 - CW RISER,,Site QA,LEVEL 10,APT-02,CW RISER
,,APT-02 - COMMS,,Site QA,LEVEL 10,APT-02,COMMS
,,APT-02 - ELEC,,Site QA,LEVEL 10,APT-02,ELEC
,,APT-02 - BALCONY,,Site QA,LEVEL 10,APT-02,BALCONY
,,APT-03 - ENS-01A,,Site QA,LEVEL 10,APT-03,ENS-01A
,,APT-03 - LND-01A,,Site QA,LEVEL 10,APT-03,LND-01A
,,APT-03 - BATH-01A,,Site QA,LEVEL 10,APT-03,BATH-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 10,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 10,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 10,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 10,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 10,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 10,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 10,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 10,APT-05,BALCONY
,,APT-06 - LND-02A,,Site QA,LEVEL 10,APT-06,LND-02A
,,APT-06 - ENS-03,,Site QA,LEVEL 10,APT-06,ENS-03
,,APT-06 - BATH-01C,,Site QA,LEVEL 10,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 10,APT-06,BALCONY
,,LEVEL 11,grouping,LEVEL 11,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 11,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 11,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 11,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 11,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 11,APT-02,ENS-02B
,,APT-02 - BATH-03,,Site QA,LEVEL 11,APT-02,BATH-03
,,APT-02 - LND-02B,,Site QA,LEVEL 11,APT-02,LND-02B
,,APT-02 - CW RISER,,Site QA,LEVEL 11,APT-02,CW RISER
,,APT-02 - COMMS,,Site QA,LEVEL 11,APT-02,COMMS
,,APT-02 - ELEC,,Site QA,LEVEL 11,APT-02,ELEC
,,APT-02 - BALCONY,,Site QA,LEVEL 11,APT-02,BALCONY
,,APT-03 - ENS-01A,,Site QA,LEVEL 11,APT-03,ENS-01A
,,APT-03 - LND-01A,,Site QA,LEVEL 11,APT-03,LND-01A
,,APT-03 - BATH-01A,,Site QA,LEVEL 11,APT-03,BATH-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 11,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 11,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 11,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 11,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 11,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 11,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 11,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 11,APT-05,BALCONY
,,APT-06 - LND-02A,,Site QA,LEVEL 11,APT-06,LND-02A
,,APT-06 - ENS-03,,Site QA,LEVEL 11,APT-06,ENS-03
,,APT-06 - BATH-01C,,Site QA,LEVEL 11,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 11,APT-06,BALCONY
,,LEVEL 12,grouping,LEVEL 12,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 12,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 12,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 12,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 12,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 12,APT-02,ENS-02B
,,APT-02 - BATH-03,,Site QA,LEVEL 12,APT-02,BATH-03
,,APT-02 - LND-02B,,Site QA,LEVEL 12,APT-02,LND-02B
,,APT-02 - CW RISER,,Site QA,LEVEL 12,APT-02,CW RISER
,,APT-02 - COMMS,,Site QA,LEVEL 12,APT-02,COMMS
,,APT-02 - ELEC,,Site QA,LEVEL 12,APT-02,ELEC
,,APT-02 - BALCONY,,Site QA,LEVEL 12,APT-02,BALCONY
,,APT-03 - ENS-01A,,Site QA,LEVEL 12,APT-03,ENS-01A
,,APT-03 - LND-01A,,Site QA,LEVEL 12,APT-03,LND-01A
,,APT-03 - BATH-01A,,Site QA,LEVEL 12,APT-03,BATH-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 12,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 12,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 12,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 12,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 12,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 12,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 12,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 12,APT-05,BALCONY
,,APT-06 - LND-02A,,Site QA,LEVEL 12,APT-06,LND-02A
,,APT-06 - ENS-03,,Site QA,LEVEL 12,APT-06,ENS-03
,,APT-06 - BATH-01C,,Site QA,LEVEL 12,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 12,APT-06,BALCONY
,,LEVEL 13,grouping,LEVEL 13,,,
,,APT-01 - BATH-02A,,Site QA,LEVEL 13,APT-01,BATH-02A
,,APT-01 - LND-02A,,Site QA,LEVEL 13,APT-01,LND-02A
,,APT-01 - ENS-02A,,Site QA,LEVEL 13,APT-01,ENS-02A
,,APT-01 - BALCONY,,Site QA,LEVEL 13,APT-01,BALCONY
,,APT-02 - ENS-02B,,Site QA,LEVEL 13,APT-02,ENS-02B
,,APT-02 - BATH-03,,Site QA,LEVEL 13,APT-02,BATH-03
,,APT-02 - LND-02B,,Site QA,LEVEL 13,APT-02,LND-02B
,,APT-02 - CW RISER,,Site QA,LEVEL 13,APT-02,CW RISER
,,APT-02 - COMMS,,Site QA,LEVEL 13,APT-02,COMMS
,,APT-02 - ELEC,,Site QA,LEVEL 13,APT-02,ELEC
,,APT-02 - BALCONY,,Site QA,LEVEL 13,APT-02,BALCONY
,,APT-03 - ENS-01A,,Site QA,LEVEL 13,APT-03,ENS-01A
,,APT-03 - LND-01A,,Site QA,LEVEL 13,APT-03,LND-01A
,,APT-03 - BATH-01A,,Site QA,LEVEL 13,APT-03,BATH-01A
,,APT-03 - BALCONY,,Site QA,LEVEL 13,APT-03,BALCONY
,,APT-04 - ENS-01B,,Site QA,LEVEL 13,APT-04,ENS-01B
,,APT-04 - BATH-01B,,Site QA,LEVEL 13,APT-04,BATH-01B
,,APT-04 - LND-01B,,Site QA,LEVEL 13,APT-04,LND-01B
,,APT-04 - BALCONY,,Site QA,LEVEL 13,APT-04,BALCONY
,,APT-05 - ENS-02C,,Site QA,LEVEL 13,APT-05,ENS-02C
,,APT-05 - BATH-02B,,Site QA,LEVEL 13,APT-05,BATH-02B
,,APT-05 - BALCONY,,Site QA,LEVEL 13,APT-05,BALCONY
,,APT-06 - LND-02A,,Site QA,LEVEL 13,APT-06,LND-02A
,,APT-06 - ENS-03,,Site QA,LEVEL 13,APT-06,ENS-03
,,APT-06 - BATH-01C,,Site QA,LEVEL 13,APT-06,BATH-01C
,,APT-06 - BALCONY,,Site QA,LEVEL 13,APT-06,BALCONY
,,LEVEL 14,grouping,LEVEL 14,,,
,,APT-1401 - BATH-02A,,Site QA,LEVEL 14,APT-1401,BATH-02A
,,APT-1401 - ENS-02A,,Site QA,LEVEL 14,APT-1401,ENS-02A
,,APT-1401 - BALCONY,,Site QA,LEVEL 14,APT-1401,BALCONY
,,APT-1402 - ENS-02B,,Site QA,LEVEL 14,APT-1402,ENS-02B
,,APT-1402 - BATH-02B,,Site QA,LEVEL 14,APT-1402,BATH-02B
,,APT-1402 - BALCONY,,Site QA,LEVEL 14,APT-1402,BALCONY
,,APT-1403 - ENS-01A,,Site QA,LEVEL 14,APT-1403,ENS-01A
,,APT-1403 - LND-01A,,Site QA,LEVEL 14,APT-1403,LND-01A
,,APT-1403 - BATH-01A,,Site QA,LEVEL 14,APT-1403,BATH-01A
,,APT-1403 - BALCONY,,Site QA,LEVEL 14,APT-1403,BALCONY
,,APT-1404 - ENS-01B,,Site QA,LEVEL 14,APT-1404,ENS-01B
,,APT-1404 - BATH-01B,,Site QA,LEVEL 14,APT-1404,BATH-01B
,,APT-1404 - LND-01B,,Site QA,LEVEL 14,APT-1404,LND-01B
,,APT-1404 - BALCONY,,Site QA,LEVEL 14,APT-1404,BALCONY
,,POOL DECK,,Site QA,LEVEL 14,POOL DECK,
,,POOL,,Site QA,LEVEL 14,POOL,
,,TURF,,Site QA,LEVEL 14,TURF,
,,SERV,,Site QA,LEVEL 14,SERV,
,,ROOF,grouping,ROOF,,,
,,ROOF,,Site QA,ROOF,,
,Columns,,,,,,
,,Substrate inspected & accepted,,Substrate inspected and accepted,,,
,,Application of Primer,,Application of Primer (if required) as per specification,,,
