"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"feab3d34-7fe6-415b-8891-8b71882bc938","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"63da0aaa-ab75-4fee-9f36-9b9ed0358a29","","work-in-progress","","folder","TRUE","FALSE","Site QA","Prelim Activities"
"3ce68bca-1bb8-4483-8121-0e3caa588cf9","","work-in-progress","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities and Materials Approval Checklist"
"6b9ab634-6109-48b0-8481-b172d3521594","","work-in-progress","","folder","TRUE","FALSE","Site QA","Ertech Footings & Pits"
"52c5c111-0e0a-43b3-b4a8-bdd10462790f","","work-in-progress","","folder","TRUE","FALSE","Site QA","Ertech Footings & Pits","Trial Cast "
"01aea5cb-6185-4d1e-865c-4fc10cc0bdb3","","work-in-progress","Footings base Checklist","checklist","FALSE","FALSE","Site QA","Ertech Footings & Pits","Trial Cast ","Trial Cast Stage 1 - Footings "
"2db3671d-4c26-4e56-ae54-d804a754d50a","","work-in-progress","Footings Pedestal Checklist","checklist","FALSE","FALSE","Site QA","Ertech Footings & Pits","Trial Cast ","Trial Cast Stage 2 - Pedestal"
"c7561ee6-c947-4036-b10b-cf706065785e","","work-in-progress","","folder","TRUE","FALSE","Site QA","Ertech Footings & Pits","Base"
"b2763390-664d-4065-88a4-985c5e61ec83","","work-in-progress","Footings base Checklist","checklist","FALSE","FALSE","Site QA","Ertech Footings & Pits","Base","40118-Cast 01-_Type 02-01_Base"
"127e28c9-21d0-4b0b-87b0-0ab2fc977b88","","work-in-progress","Footings base Checklist","checklist","FALSE","FALSE","Site QA","Ertech Footings & Pits","Base","40118-Cast 02-_Type 01-01_Base"
"a27fb285-a696-4591-8cff-cc6962db9bd9","","work-in-progress","Footings base Checklist","checklist","FALSE","FALSE","Site QA","Ertech Footings & Pits","Base","40118-Cast 02-_Type 02-02_Base"
