Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Shackleton ,dynamic,Shackleton ,
,,Tenzing ,dynamic,Tenzing ,
,,Everest ,dynamic,Everest ,
,,Cook,dynamic,Cook,
,,Nepal,dynamic,Nepal,
,,Mallory,dynamic,Mallory,
,,Ross,grouping,Ross,
,,Ross,,Ross,
,,Scott,grouping,Scott,
,,Scott,,Scott,
,Columns,,,,
,,Main Building & Townhouse Spiderproofing,,Main Building & Townhouse Spiderproofing,
,,Main Building Gutter Debris Removal,,Main Building Gutter Debris Removal,
,,Main Building Plaster Wall Washdowns,,Main Building Plaster Wall Washdowns,
,,Main Building Roof Treatment,,Main Building Roof Treatment,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,
