Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,SPEEDRAMP - Speedramp Elevation 1,dynamic,SPEEDRAMP,Speedramp Elevation 1
,,SPEEDRAMP - Speedramp Elevation 2,dynamic,SPEEDRAMP,Speedramp Elevation 2
,,SPEEDRAMP - Under Speedramp 1,dynamic,SPEEDRAMP,Under Speedramp 1
,,SPEEDRAMP - Under Speedramp 2,dynamic,SPEEDRAMP,Under Speedramp 2
,,SPEEDRAMP - Under Speedramp 3,dynamic,SPEEDRAMP,Under Speedramp 3
,,SPEEDRAMP - Under Speedramp 4,dynamic,SPEEDRAMP,Under Speedramp 4
,,SPEEDRAMP - Under Speedramp 5,dynamic,SPEEDRAMP,Under Speedramp 5
,,STAIRS - Stair 1,dynamic,STAIRS,Stair 1
,,STAIRS - Stair 2,dynamic,STAIRS,Stair 2
,,STAIRS - Stair 3,dynamic,STAIRS,Stair 3
,,STAIRS - Stair 4,dynamic,STAIRS,Stair 4
,,STAIRS - Stair 5 and 6,dynamic,STAIRS,Stair 5 and 6
,,STAIRS - Stair 7,dynamic,STAIRS,Stair 7
,,OFFICE LIFTSHAFT - Grid C3/G-S3,dynamic,OFFICE LIFTSHAFT,Grid C3/G-S3
,,OFFICE BUILDING - Grid C4/A-E,dynamic,OFFICE BUILDING,Grid C4/A-E
,,OFFICE BUILDING - Grid C4/E-J,dynamic,OFFICE BUILDING,Grid C4/E-J
,,OFFICE BUILDING - Grid C3/S4-S3,dynamic,OFFICE BUILDING,Grid C3/S4-S3
,,LOBBY CONCOURSE WEST - Grid J/2-4,dynamic,LOBBY CONCOURSE WEST,Grid J/2-4
,,LOBBY CONCOURSE WEST - Grid K/2-4,dynamic,LOBBY CONCOURSE WEST,Grid K/2-4
,,LOBBY CONCOURSE EAST - Grid J/13-16,dynamic,LOBBY CONCOURSE EAST,Grid J/13-16
,,LOBBY CONCOURSE EAST - Grid K/13-16,dynamic,LOBBY CONCOURSE EAST,Grid K/13-16
,Columns,,,,
,,Façade Baffle & Soaker,,Façade Baffle & Soaker,
,,External Sealant,,External Sealant,
,,Internal Joint Sealant,,Internal Joint Sealant,
,,Emseal,,Emseal,
,,Waterbar,,Waterbar,
